ISIN,Name,Description,Clean Price,Yield (%),YTM (%),Coupon,Industry,Maturity,Issuer,Callable,Currency,Issue Date,Pricing Date,Status
PAL634445XA3,PANAMA 3.36% 2031-06-30 USD,3.362% BD REDEEM 30/06/2031 USD 1000,88.714,5.677447,5.601945,3.362,Government,2031-06-30,Panama,N,USD,2021-06-30T00:00:00Z,2025-09-18T00:00:00Z,Active
USP90603AP97,PANAMA 3.36% 2031-06-30 USD,3.362% BD REDEEM 30/06/2031 USD - Reg S,88.717,5.676788,5.601303,3.362,Government,2031-06-30,Panama,N,USD,2021-06-30T00:00:00Z,2025-09-18T00:00:00Z,Active
US698299BQ67,PANAMA 3.36% 2031-06-30 USD,3.362% BD REDEEM 30/06/2031 USD - 144A,88.717,5.676788,5.601303,3.362,Government,2031-06-30,Panama,N,USD,2021-06-30T00:00:00Z,2025-09-18T00:00:00Z,Active
PAL634445TA1,PANAMA 3.75% 2026-04-17 USD,3.75% NT REDEEM 17/04/2026 USD 1000 - Ser A,99.351,4.89279,4.857927,3.75,Government,2026-04-17,Panama,N,USD,2019-04-17T00:00:00Z,2025-09-18T00:00:00Z,Active
US698299AT16,PANAMA 8.13% 2034-04-28 USD,8.125% BD REDCONV 28/04/2034 USD 1000,111.581,6.356276,6.260098,8.125,Government,2034-04-28,Panama,N,USD,2004-01-28T00:00:00Z,2025-09-18T00:00:00Z,Active
US698299AD63,PANAMA 8.88% 2027-09-30 USD,8.875% BD REDCONV 30/09/2027 USD 1000 - Ser A,108.548,4.430691,4.387063,8.875,Government,2027-09-30,Panama,N,USD,1997-09-26T00:00:00Z,2025-09-18T00:00:00Z,Active
US698299AV61,PANAMA 7.13% 2026-01-29 USD,7.125% BD REDEEM 29/01/2026 USD 1000,100.882,4.630904,4.574925,7.125,Government,2026-01-29,Panama,N,USD,2005-11-29T00:00:00Z,2025-09-18T00:00:00Z,Active
PAL634445VA7,PANAMA 2.85% 2027-06-27 USD,2.85% BD REDEEM 27/06/2027 USD - Ser A,94.563,6.126153,6.046443,2.85,Government,2027-06-27,Panama,N,USD,2019-12-27T00:00:00Z,2025-09-18T00:00:00Z,Active
PAL63444C5A8,PANAMA 6.50% 2028-12-28 USD,6.50% BD REDEEM 28/12/2028 USD 100000,102.998,5.484637,5.412261,6.5,Government,2028-12-28,Panama,,USD,2023-12-28T00:00:00Z,2025-09-18T00:00:00Z,Active
US698299AK07,PANAMA 9.38% 2029-04-01 USD,9.375% BD REDCONV 01/04/2029 USD 1000,114.007,5.002683,4.9435,9.375,Government,2029-04-01,Panama,N,USD,1999-03-31T00:00:00Z,2025-09-18T00:00:00Z,Active
