ISIN,Name,Description,Clean Price,Yield (%),YTM (%),Coupon,Industry,Maturity,Issuer,Callable,Currency,Issue Date,Pricing Date,Status
PAL63444A5A0,PANAMA 5.20% 2034-07-05 USD,5.20% BD REDEEM 05/07/2034 USD 100000,93.76,6.138103,6.048493,5.2,Government,2034-07-05,Panama,,USD,2022-07-05T00:00:00Z,2025-11-06T00:00:00Z,Active
PAL63444A5A0,PANAMA 5.20% 2034-07-05 USD,5.20% BD REDEEM 05/07/2034 USD 100000,93.76,6.138103,6.048493,5.2,Government,2034-07-05,Panama,,USD,2022-07-05T00:00:00Z,2025-11-06T00:00:00Z,Active
PAL63444B5A9,PANAMA 6.38% 2033-07-25 USD,6.375% BD REDEEM 25/07/2033 USD 1000,102.852,5.907708,5.825412,6.375,Government,2033-07-25,Panama,N,USD,2023-07-25T00:00:00Z,2025-11-06T00:00:00Z,Active
PAL63444B5A9,PANAMA 6.38% 2033-07-25 USD,6.375% BD REDEEM 25/07/2033 USD 1000,102.852,5.907708,5.825412,6.375,Government,2033-07-25,Panama,N,USD,2023-07-25T00:00:00Z,2025-11-06T00:00:00Z,Active
PAL634445XA3,PANAMA 3.36% 2031-06-30 USD,3.362% BD REDEEM 30/06/2031 USD 1000,89.514,5.548507,5.477422,3.362,Government,2031-06-30,Panama,N,USD,2021-06-30T00:00:00Z,2025-11-06T00:00:00Z,Active
PAL634445XA3,PANAMA 3.36% 2031-06-30 USD,3.362% BD REDEEM 30/06/2031 USD 1000,89.514,5.548507,5.477422,3.362,Government,2031-06-30,Panama,N,USD,2021-06-30T00:00:00Z,2025-11-06T00:00:00Z,Active
USP90603AP97,PANAMA 3.36% 2031-06-30 USD,3.362% BD REDEEM 30/06/2031 USD - Reg S,89.516,5.54803,5.476957,3.362,Government,2031-06-30,Panama,N,USD,2021-06-30T00:00:00Z,2025-11-06T00:00:00Z,Active
USP90603AP97,PANAMA 3.36% 2031-06-30 USD,3.362% BD REDEEM 30/06/2031 USD - Reg S,89.516,5.54803,5.476957,3.362,Government,2031-06-30,Panama,N,USD,2021-06-30T00:00:00Z,2025-11-06T00:00:00Z,Active
US698299BQ67,PANAMA 3.36% 2031-06-30 USD,3.362% BD REDEEM 30/06/2031 USD - 144A,89.516,5.54803,5.476957,3.362,Government,2031-06-30,Panama,N,USD,2021-06-30T00:00:00Z,2025-11-06T00:00:00Z,Active
US698299BQ67,PANAMA 3.36% 2031-06-30 USD,3.362% BD REDEEM 30/06/2031 USD - 144A,89.516,5.54803,5.476957,3.362,Government,2031-06-30,Panama,N,USD,2021-06-30T00:00:00Z,2025-11-06T00:00:00Z,Active
PAL634445WA5,PANAMA 3.00% 2029-12-27 USD,3% BD REDEEM 27/12/2029 USD - Ser A,88.316,6.24392,6.151716,3.0,Government,2029-12-27,Panama,,USD,2019-12-27T00:00:00Z,2025-11-06T00:00:00Z,Active
PAL634445WA5,PANAMA 3.00% 2029-12-27 USD,3% BD REDEEM 27/12/2029 USD - Ser A,88.316,6.24392,6.151716,3.0,Government,2029-12-27,Panama,,USD,2019-12-27T00:00:00Z,2025-11-06T00:00:00Z,Active
US698299BR41,PANAMA 3.30% 2033-01-19 USD,3.298% NT REDEEM 19/01/2033 USD 200000,87.045,5.49976,5.425511,3.298,Government,2033-01-19,Panama,Y,USD,2022-01-19T00:00:00Z,2025-11-06T00:00:00Z,Active
US698299BR41,PANAMA 3.30% 2033-01-19 USD,3.298% NT REDEEM 19/01/2033 USD 200000,87.045,5.49976,5.425511,3.298,Government,2033-01-19,Panama,Y,USD,2022-01-19T00:00:00Z,2025-11-06T00:00:00Z,Active
US698299AW45,PANAMA 6.70% 2036-01-26 USD,6.70% BD REDEEM 26/01/2036 USD 1000,106.656,5.756551,5.676609,6.7,Government,2036-01-26,Panama,N,USD,2006-01-26T00:00:00Z,2025-11-06T00:00:00Z,Active
US698299AW45,PANAMA 6.70% 2036-01-26 USD,6.70% BD REDEEM 26/01/2036 USD 1000,106.656,5.756551,5.676609,6.7,Government,2036-01-26,Panama,N,USD,2006-01-26T00:00:00Z,2025-11-06T00:00:00Z,Active
PAL634445VA7,PANAMA 2.85% 2027-06-27 USD,2.85% BD REDEEM 27/06/2027 USD - Ser A,95.876,5.509251,5.449499,2.85,Government,2027-06-27,Panama,N,USD,2019-12-27T00:00:00Z,2025-11-06T00:00:00Z,Active
PAL634445VA7,PANAMA 2.85% 2027-06-27 USD,2.85% BD REDEEM 27/06/2027 USD - Ser A,95.876,5.509251,5.449499,2.85,Government,2027-06-27,Panama,N,USD,2019-12-27T00:00:00Z,2025-11-06T00:00:00Z,Active
US698299BS24,PANAMA 4.50% 2063-01-19 USD,4.50% BD REDEEM 19/01/2063 USD 200000,74.612,6.274495,6.179,4.5,Government,2063-01-19,Panama,Y,USD,2022-01-19T00:00:00Z,2025-11-06T00:00:00Z,Active
US698299BS24,PANAMA 4.50% 2063-01-19 USD,4.50% BD REDEEM 19/01/2063 USD 200000,74.612,6.274495,6.179,4.5,Government,2063-01-19,Panama,Y,USD,2022-01-19T00:00:00Z,2025-11-06T00:00:00Z,Active
US698299BW36,PANAMA 6.88% 2036-01-31 USD,6.875% BD REDEEM 31/01/2036 USD 200000,107.557,5.880054,5.794902,6.875,Government,2036-01-31,Panama,Y,USD,2023-10-04T00:00:00Z,2025-11-06T00:00:00Z,Active
US698299BW36,PANAMA 6.88% 2036-01-31 USD,6.875% BD REDEEM 31/01/2036 USD 200000,107.557,5.880054,5.794902,6.875,Government,2036-01-31,Panama,Y,USD,2023-10-04T00:00:00Z,2025-11-06T00:00:00Z,Active
US698299BT07,PANAMA 6.40% 2035-02-14 USD,6.40% BD REDEEM 14/02/2035 USD 200000,104.506,5.764263,5.682457,6.4,Government,2035-02-14,Panama,Y,USD,2022-11-21T00:00:00Z,2025-11-06T00:00:00Z,Active
US698299BT07,PANAMA 6.40% 2035-02-14 USD,6.40% BD REDEEM 14/02/2035 USD 200000,104.506,5.764263,5.682457,6.4,Government,2035-02-14,Panama,Y,USD,2022-11-21T00:00:00Z,2025-11-06T00:00:00Z,Active
US698299BG85,PANAMA 4.50% 2047-05-15 USD,4.50% BD REDEEM 15/05/2047 USD 200000,79.002,6.344675,6.24768,4.5,Government,2047-05-15,Panama,Y,USD,2017-05-15T00:00:00Z,2025-11-06T00:00:00Z,Active
US698299BG85,PANAMA 4.50% 2047-05-15 USD,4.50% BD REDEEM 15/05/2047 USD 200000,79.002,6.344675,6.24768,4.5,Government,2047-05-15,Panama,Y,USD,2017-05-15T00:00:00Z,2025-11-06T00:00:00Z,Active
US698299BY91,PANAMA 8.00% 2038-03-01 USD,8% BD REDEEM 01/03/2038 USD 200000,115.373,6.041545,5.953815,8.0,Government,2038-03-01,Panama,Y,USD,2024-02-29T00:00:00Z,2025-11-06T00:00:00Z,Active
US698299BY91,PANAMA 8.00% 2038-03-01 USD,8% BD REDEEM 01/03/2038 USD 200000,115.373,6.041545,5.953815,8.0,Government,2038-03-01,Panama,Y,USD,2024-02-29T00:00:00Z,2025-11-06T00:00:00Z,Active
