ISIN,Name,Description,Clean Price,Yield (%),YTM (%),Coupon,Industry,Maturity,Issuer,Callable,Currency,Issue Date,Pricing Date,Status
PAL63444A5A0,PANAMA 5.20% 2034-07-05 USD,5.20% BD REDEEM 05/07/2034 USD 100000,93.023,6.246652,6.152332,5.2,Government,2034-07-05,Panama,,USD,2022-07-05T00:00:00Z,2025-10-09T00:00:00Z,Active
PAL63444B5A9,PANAMA 6.38% 2033-07-25 USD,6.375% BD REDEEM 25/07/2033 USD 1000,102.385,5.985788,5.89966,6.375,Government,2033-07-25,Panama,N,USD,2023-07-25T00:00:00Z,2025-10-09T00:00:00Z,Active
US698299AK07,PANAMA 9.38% 2029-04-01 USD,9.375% BD REDCONV 01/04/2029 USD 1000,113.992,4.945675,4.886528,9.375,Government,2029-04-01,Panama,N,USD,1999-03-31T00:00:00Z,2025-10-09T00:00:00Z,Active
US698299BK97,PANAMA 3.16% 2030-01-23 USD,3.16% BD REDEEM 23/01/2030 USD 200000,93.012,4.988842,4.92624,3.16,Government,2030-01-23,Panama,Y,USD,2019-07-23T00:00:00Z,2025-10-09T00:00:00Z,Active
US698299AT16,PANAMA 8.13% 2034-04-28 USD,8.125% BD REDCONV 28/04/2034 USD 1000,111.659,6.337258,6.240846,8.125,Government,2034-04-28,Panama,N,USD,2004-01-28T00:00:00Z,2025-10-09T00:00:00Z,Active
PAL634445XA3,PANAMA 3.36% 2031-06-30 USD,3.362% BD REDEEM 30/06/2031 USD 1000,89.118,5.60953,5.534992,3.362,Government,2031-06-30,Panama,N,USD,2021-06-30T00:00:00Z,2025-10-09T00:00:00Z,Active
PAL63444C5A8,PANAMA 6.50% 2028-12-28 USD,6.50% BD REDEEM 28/12/2028 USD 100000,103.491,5.302453,5.233334,6.5,Government,2028-12-28,Panama,,USD,2023-12-28T00:00:00Z,2025-10-09T00:00:00Z,Active
USP90603AP97,PANAMA 3.36% 2031-06-30 USD,3.362% BD REDEEM 30/06/2031 USD - Reg S,89.12,5.609042,5.534517,3.362,Government,2031-06-30,Panama,N,USD,2021-06-30T00:00:00Z,2025-10-09T00:00:00Z,Active
US698299BQ67,PANAMA 3.36% 2031-06-30 USD,3.362% BD REDEEM 30/06/2031 USD - 144A,89.12,5.609042,5.534517,3.362,Government,2031-06-30,Panama,N,USD,2021-06-30T00:00:00Z,2025-10-09T00:00:00Z,Active
PAL634445VA7,PANAMA 2.85% 2027-06-27 USD,2.85% BD REDEEM 27/06/2027 USD - Ser A,94.776,6.098063,6.01654,2.85,Government,2027-06-27,Panama,N,USD,2019-12-27T00:00:00Z,2025-10-09T00:00:00Z,Active
PAL634445TA1,PANAMA 3.75% 2026-04-17 USD,3.75% NT REDEEM 17/04/2026 USD 1000 - Ser A,99.375,4.975881,4.934115,3.75,Government,2026-04-17,Panama,N,USD,2019-04-17T00:00:00Z,2025-10-09T00:00:00Z,Active
US698299BN37,PANAMA 2.25% 2032-09-29 USD,2.252% BD REDEEM 29/09/2032 USD 200000,81.002,5.578187,5.501181,2.252,Government,2032-09-29,Panama,Y,USD,2020-09-29T00:00:00Z,2025-10-09T00:00:00Z,Active
US698299AD63,PANAMA 8.88% 2027-09-30 USD,8.875% BD REDCONV 30/09/2027 USD 1000 - Ser A,108.265,4.455503,4.409477,8.875,Government,2027-09-30,Panama,N,USD,1997-09-26T00:00:00Z,2025-10-09T00:00:00Z,Active
US698299BR41,PANAMA 3.30% 2033-01-19 USD,3.298% NT REDEEM 19/01/2033 USD 200000,85.813,5.706336,5.625001,3.298,Government,2033-01-19,Panama,Y,USD,2022-01-19T00:00:00Z,2025-10-09T00:00:00Z,Active
US698299AV61,PANAMA 7.13% 2026-01-29 USD,7.125% BD REDEEM 29/01/2026 USD 1000,100.716,4.705248,4.634219,7.125,Government,2026-01-29,Panama,N,USD,2005-11-29T00:00:00Z,2025-10-09T00:00:00Z,Active
PAL634445WA5,PANAMA 3.00% 2029-12-27 USD,3% BD REDEEM 27/12/2029 USD - Ser A,87.848,6.326976,6.229592,3.0,Government,2029-12-27,Panama,,USD,2019-12-27T00:00:00Z,2025-10-09T00:00:00Z,Active
US698299BF03,PANAMA 3.88% 2028-03-17 USD,3.875% BD REDEEM 17/03/2028 USD 200000,98.349,4.597532,4.549639,3.875,Government,2028-03-17,Panama,Y,USD,2016-03-17T00:00:00Z,2025-10-09T00:00:00Z,Active
US698299AW45,PANAMA 6.70% 2036-01-26 USD,6.70% BD REDEEM 26/01/2036 USD 1000,105.345,5.940645,5.854124,6.7,Government,2036-01-26,Panama,N,USD,2006-01-26T00:00:00Z,2025-10-09T00:00:00Z,Active
US698299BX19,PANAMA 7.50% 2031-03-01 USD,7.50% BD REDEEM 01/03/2031 USD 200000,109.95,5.350423,5.283236,7.5,Government,2031-03-01,Panama,Y,USD,2024-02-29T00:00:00Z,2025-10-09T00:00:00Z,Active
US698299BT07,PANAMA 6.40% 2035-02-14 USD,6.40% BD REDEEM 14/02/2035 USD 200000,103.225,5.943985,5.855705,6.4,Government,2035-02-14,Panama,Y,USD,2022-11-21T00:00:00Z,2025-10-09T00:00:00Z,Active
US698299BY91,PANAMA 8.00% 2038-03-01 USD,8% BD REDEEM 01/03/2038 USD 200000,113.663,6.250185,6.154946,8.0,Government,2038-03-01,Panama,Y,USD,2024-02-29T00:00:00Z,2025-10-09T00:00:00Z,Active
US698299BM53,PANAMA 4.50% 2056-04-01 USD,4.50% BD REDEEM 01/04/2056 USD 200000,73.107,6.577581,6.471919,4.5,Government,2056-04-01,Panama,Y,USD,2020-04-01T00:00:00Z,2025-10-09T00:00:00Z,Active
