ISIN,Name,Description,Clean Price,Yield (%),YTM (%),Coupon,Industry,Maturity,Issuer,Callable,Currency,Issue Date,Pricing Date,Status
USP3699PGF82,CRTP 5.63% 2043-04-30 USD,5.625% NT REDEEM 30/04/2043 USD 200000 - Reg S,89.106,6.679598,6.570391,5.625,Government,2043-04-30,Costa Rica,N,USD,2013-04-30T00:00:00Z,2025-07-16T00:00:00Z,Active
US221597BT31,CRTP 5.63% 2043-04-30 USD,5.625% NT REDEEM 30/04/2043 USD 200000 - 144A,89.106,6.679598,6.570391,5.625,Government,2043-04-30,Costa Rica,N,USD,2013-04-30T00:00:00Z,2025-07-16T00:00:00Z,Active
USP3699PGK77,CRTP 6.13% 2031-02-19 USD,6.125% NT REDEEM 19/02/2031 USD 200000 - Reg S,102.723,5.442945,5.363835,6.125,Government,2031-02-19,Costa Rica,Y,USD,2019-11-19T00:00:00Z,2025-07-16T00:00:00Z,Active
US221597CP00,CRTP 6.13% 2031-02-19 USD,6.125% NT REDEEM 19/02/2031 USD 200000 - 144A,102.723,5.442945,5.363835,6.125,Government,2031-02-19,Costa Rica,Y,USD,2019-11-19T00:00:00Z,2025-07-16T00:00:00Z,Active
USP3699PGH49,CRTP 7.00% 2044-04-04 USD,7% NT REDEEM 04/04/2044 USD 200000 - Reg S,101.502,6.854936,6.738902,7.0,Government,2044-04-04,Costa Rica,N,USD,2014-04-04T00:00:00Z,2025-07-16T00:00:00Z,Active
US221602AC91,CRTP 7.00% 2044-04-04 USD,7% NT REDEEM 04/04/2044 USD 200000 - 144A,101.502,6.854936,6.738902,7.0,Government,2044-04-04,Costa Rica,N,USD,2014-04-04T00:00:00Z,2025-07-16T00:00:00Z,Active
CRG0000B28H6,CRTP 11.50% 2029-09-26 CRC,11.50% BD REDEEM 26/09/2029 CRC 50000,115.642,6.273018,6.172913,11.5,Government,2029-09-26,Costa Rica,N,CRC,2014-03-26T00:00:00Z,2025-07-16T00:00:00Z,Active
CRG0000B48H4,CRTP 10.50% 2026-09-30 CRC,10.50% BD REDEEM 30/09/2026 CRC 50000,104.965,5.329905,5.25141,10.5,Government,2026-09-30,Costa Rica,,CRC,2015-03-30T00:00:00Z,2025-07-16T00:00:00Z,Active
USP3699PGJ05,CRTP 7.16% 2045-03-12 USD,7.158% NT REDEEM 12/03/2045 USD 200000 - Reg S,102.666,6.90686,6.789729,7.158,Government,2045-03-12,Costa Rica,Y,USD,2015-03-12T00:00:00Z,2025-07-16T00:00:00Z,Active
US221597BV86,CRTP 7.16% 2045-03-12 USD,7.158% NT REDEEM 12/03/2045 USD 200000 - 144A,102.666,6.90686,6.789729,7.158,Government,2045-03-12,Costa Rica,Y,USD,2015-03-12T00:00:00Z,2025-07-16T00:00:00Z,Active
US221597CK13,CRTP 10.35% 2030-06-19 CRC,10.35% BD REDEEM 19/06/2030 CRC 500000,116.298,6.438145,6.337356,10.35,Government,2030-06-19,Costa Rica,,CRC,2018-06-19T00:00:00Z,2025-07-11T00:00:00Z,Active
XS1559107989,CRTP 10.58% 2029-09-26 CRC,10.58% NT REDEEM 26/09/2029 CRC 50000 - Reg S,115.613,6.288007,6.189602,10.58,Government,2029-09-26,Costa Rica,,CRC,2014-03-26T00:00:00Z,2025-07-11T00:00:00Z,Active
US221604AG61,CRTP 10.50% 2029-09-26 CRC,10.50% NT REDEEM 26/09/2029 CRC 1000,115.613,6.288007,6.189602,10.5,Government,2029-09-26,Costa Rica,,CRC,,2025-07-11T00:00:00Z,Active
USP3699PGN17,CRTP 7.30% 2054-11-13 USD,7.30% BD REDEEM 13/11/2054 USD 200000 - Reg S,103.069,7.045768,6.923626,7.3,Government,2054-11-13,Costa Rica,Y,USD,2023-11-13T00:00:00Z,2025-07-11T00:00:00Z,Active
USP3699PGE18,CRTP 4.38% 2025-04-30 USD,4.375% NT REDEEM 30/04/2025 USD 200000 - Reg S,100.0,0.0,0.0,4.375,Government,2025-04-30,Costa Rica,N,USD,2013-04-30T00:00:00Z,2025-04-30T00:00:00Z,Inactive
US221597CV77,CRTP 7.30% 2054-11-13 USD,7.30% BD REDEEM 13/11/2054 USD 1000 - 144A,103.069,7.045768,6.923626,7.3,Government,2054-11-13,Costa Rica,,USD,2023-11-13T00:00:00Z,2025-07-11T00:00:00Z,Active
US221597BS57,CRTP 4.38% 2025-04-30 USD,4.375% NT REDEEM 30/04/2025 USD 200000 - 144A,100.0,0.0,0.0,4.375,Government,2025-04-30,Costa Rica,N,USD,2013-04-30T00:00:00Z,2025-04-30T00:00:00Z,Inactive
CRG0000B56I5,CRTP 11.20% 2025-02-26 CRC,11.20% BD REDEEM 26/02/2025 CRC 50000,100.0,0.0,0.0,11.2,Government,2025-02-26,Costa Rica,,CRC,2019-07-01T00:00:00Z,2025-02-26T00:00:00Z,Inactive
