ISIN,Name,Description,Clean Price,Yield (%),Coupon,Industry,Maturity,Issuer,Callable,Currency,Issue Date,Pricing Date,Status
US438180AJ03,HONDUR 5.63% 2030-06-24 USD,5.625% NT REDEEM 24/06/2030 USD 150000 - 144A,92.274,7.482768,5.625,Government,2030-06-24,Honduras,Y,USD,2020-06-24T00:00:00,2025-05-29T00:00:00,Active
USP5178RAC27,HONDUR 6.25% 2027-01-19 USD,6.25% NT REDEEM 19/01/2027 USD 150000 - Reg S,99.102,6.831456,6.25,Government,2027-01-19,Honduras,N,USD,2017-01-19T00:00:00,2025-05-29T00:00:00,Active
US438180AH47,HONDUR 6.25% 2027-01-19 USD,6.25% NT REDEEM 19/01/2027 USD 150000 - 144A,99.102,6.831456,6.25,Government,2027-01-19,Honduras,N,USD,2017-01-19T00:00:00,2025-05-29T00:00:00,Active
USP5178RAD00,HONDUR 5.63% 2030-06-24 USD,5.625% NT REDEEM 24/06/2030 USD 150000 - Reg S,92.274,7.482768,5.625,Government,2030-06-24,Honduras,Y,USD,2020-06-24T00:00:00,2025-05-29T00:00:00,Active
USP5178RAC27,HONDUR 6.25% 2027-01-19 USD,6.25% NT REDEEM 19/01/2027 USD 150000 - Reg S,99.102,6.831456,6.25,Government,2027-01-19,Honduras,N,USD,2017-01-19T00:00:00,2025-05-29T00:00:00,Active
US438180AH47,HONDUR 6.25% 2027-01-19 USD,6.25% NT REDEEM 19/01/2027 USD 150000 - 144A,99.102,6.831456,6.25,Government,2027-01-19,Honduras,N,USD,2017-01-19T00:00:00,2025-05-29T00:00:00,Active
