ISIN,Name,Description,Clean Price,Yield (%),YTM (%),Coupon,Industry,Maturity,Issuer,Callable,Currency,Issue Date,Pricing Date,Status,Today,Tenor_Date,Regulation
USP01012AM84,ELSALV 7.63% 2034-09-21 USD,7.625% NT REDEEM 21/09/2034 USD 10000 - Reg S,96.677,8.140815,7.978558,7.625,Government,2034-09-21,El Salvador,N,USD,2004-09-21T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,9.217,Reg S
USP01012AR71,ELSALV 7.63% 2041-02-01 USD,7.625% NT REDEEM 01/02/2041 USD 150000 - Reg S,90.837,8.708571,8.520565,7.625,Government,2041-02-01,El Salvador,N,USD,2011-02-01T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,15.578,Reg S
US283875AQ53,ELSALV 7.63% 2041-02-01 USD,7.625% NT REDEEM 01/02/2041 USD 150000 - 144A,90.837,8.708571,8.520565,7.625,Government,2041-02-01,El Salvador,N,USD,2011-02-01T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,15.578,144A
US283875AH54,ELSALV 8.25% 2032-04-10 USD,8.25% NT REDEEM 10/04/2032 USD 10000 - 144A,101.243,8.005389,7.848083,8.25,Government,2032-04-10,El Salvador,N,USD,2002-04-10T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,6.769,144A
XS0146173371,ELSALV 8.25% 2032-04-10 USD,8.25% NT REDEEM 10/04/2032 USD 10000 - Reg S,101.243,8.005389,7.848083,8.25,Government,2032-04-10,El Salvador,N,USD,2002-04-10T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,6.769,Reg S
USP01012CF16,ELSALV 9.25% 2030-04-17 USD,9.25% NT REDEEM 17/04/2030 USD 150000 - Reg S,105.652,7.294105,7.162545,9.25,Government,2030-04-17,El Salvador,Y,USD,2024-04-17T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,4.789,Reg S
US283875CE06,ELSALV 9.25% 2030-04-17 USD,9.25% NT REDEEM 17/04/2030 USD 150000 - 144A,105.652,7.294105,7.162545,9.25,Government,2030-04-17,El Salvador,Y,USD,2024-04-17T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,4.789,144A
US283875AS10,ELSALV 6.38% 2027-01-18 USD,6.375% NT REDEEM 18/01/2027 USD 5000 - 144A,98.946,7.095761,6.963086,6.375,Government,2027-01-18,El Salvador,N,USD,2014-09-18T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,1.542,144A
USP01012AT38,ELSALV 6.38% 2027-01-18 USD,6.375% NT REDEEM 18/01/2027 USD 5000 - Reg S,98.946,7.095761,6.963086,6.375,Government,2027-01-18,El Salvador,N,USD,2014-09-18T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,1.542,Reg S
US283875BW13,ELSALV 8.63% 2029-02-28 USD,8.625% NT REDEEM 28/02/2029 USD 5000 - 144A,103.799,7.41882,7.27543,8.625,Government,2029-02-28,El Salvador,N,USD,2017-02-28T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,3.653,144A
USP01012BX31,ELSALV 8.63% 2029-02-28 USD,8.625% NT REDEEM 28/02/2029 USD 5000 - Reg S,103.799,7.41882,7.27543,8.625,Government,2029-02-28,El Salvador,N,USD,2017-02-28T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,3.653,Reg S
USP01012AN67,ELSALV 7.65% 2035-06-15 USD,7.65% NT REDEEM 15/06/2035 USD 10000 - Reg S,95.993,8.246613,8.081117,7.65,Government,2035-06-15,El Salvador,N,USD,2005-06-10T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,9.95,Reg S
US283875AN23,ELSALV 7.65% 2035-06-15 USD,7.65% NT REDEEM 15/06/2035 USD 10000 - 144A,95.993,8.246613,8.081117,7.65,Government,2035-06-15,El Salvador,N,USD,2005-06-10T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,9.95,144A
US283875CB66,ELSALV 9.50% 2052-07-15 USD,9.50% NT REDEEM 15/07/2052 USD 150000 - 144A,101.027,9.393705,9.178972,9.5,Government,2052-07-15,El Salvador,Y,USD,2020-07-15T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,27.033,144A
USP01012CC84,ELSALV 9.50% 2052-07-15 USD,9.50% NT REDEEM 15/07/2052 USD 150000 - Reg S,101.027,9.393705,9.178972,9.5,Government,2052-07-15,El Salvador,Y,USD,2020-07-15T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,27.033,Reg S
US283875CD23,ELSALV 0.25% 2030-04-17 USD,FXDVR NT REDEEM 17/04/2030 USD 150000 - 144A,94.505,1.967048,1.956925,0.25,Government,2030-04-17,El Salvador,Y,USD,2024-04-17T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,4.789,144A
US283875BZ44,ELSALV 7.12% 2050-01-20 USD,7.1246% NT REDEEM 20/01/2050 USD 150000 - 144A,82.064,8.938748,8.743859,7.1246,Government,2050-01-20,El Salvador,Y,USD,2019-08-06T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,24.547,144A
USP01012CA29,ELSALV 7.12% 2050-01-20 USD,7.1246% NT REDEEM 20/01/2050 USD 1500000 - Reg S,82.064,8.938748,8.743859,7.1246,Government,2050-01-20,El Salvador,Y,USD,2019-08-06T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,24.547,Reg S
USP5015VAQ97,GUATEM 6.60% 2036-06-13 USD,6.60% BD REDEEM 13/06/2036 USD 1000 - Reg S,101.399,6.399989,6.299345,6.6,Government,2036-06-13,Guatemala,Y,USD,2023-06-13T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,10.944,Reg S
US401494AW96,GUATEM 6.60% 2036-06-13 USD,6.60% BD REDEEM 13/06/2036 USD 200000 - 144A,101.399,6.399989,6.299345,6.6,Government,2036-06-13,Guatemala,Y,USD,2023-06-13T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,10.944,144A
USP5015VAT37,GUATEM 6.05% 2031-08-06 USD,6.05% BD REDEEM 06/08/2031 USD 1000,101.079,5.836105,5.75174,6.05,Government,2031-08-06,Guatemala,Y,USD,2024-08-06T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,6.092,Unspecified
US401494AY52,GUATEM 6.05% 2031-08-06 USD,6.05% BD REDEEM 06/08/2031 USD - 144A,101.079,5.836105,5.75174,6.05,Government,2031-08-06,Guatemala,Y,USD,2024-08-06T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,6.092,144A
USP5015VAP15,GUATEM 5.25% 2029-08-10 USD,5.25% BD REDEEM 10/08/2029 USD 200000 - Reg S,98.982,5.527844,5.450847,5.25,Government,2029-08-10,Guatemala,Y,USD,2022-08-10T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,4.103,Reg S
US401494AV14,GUATEM 5.25% 2029-08-10 USD,5.25% BD REDEEM 10/08/2029 USD 200000 - 144A,98.982,5.527844,5.450847,5.25,Government,2029-08-10,Guatemala,Y,USD,2022-08-10T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,4.103,144A
USP5015VAM83,GUATEM 3.70% 2033-10-07 USD,3.70% NT REDEEM 07/10/2033 USD 200000 - Reg S,84.4,6.12933,6.036123,3.7,Government,2033-10-07,Guatemala,Y,USD,2021-10-07T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,8.261,Reg S
US401494AT67,GUATEM 3.70% 2033-10-07 USD,3.70% NT REDEEM 07/10/2033 USD 200000 - 144A,84.4,6.12933,6.036123,3.7,Government,2033-10-07,Guatemala,Y,USD,2021-10-07T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,8.261,144A
USP5015VAK28,GUATEM 5.38% 2032-04-24 USD,5.375% NT REDEEM 24/04/2032 USD 200000 - Reg S,97.355,5.8488,5.764557,5.375,Government,2032-04-24,Guatemala,Y,USD,2020-04-24T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,6.808,Reg S
US401494AS84,GUATEM 5.38% 2032-04-24 USD,5.375% NT REDEEM 24/04/2032 USD 200000 - 144A,97.355,5.8488,5.764557,5.375,Government,2032-04-24,Guatemala,Y,USD,2020-04-24T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,6.808,144A
USP5015VAJ54,GUATEM 6.13% 2050-06-01 USD,6.125% NT REDEEM 01/06/2050 USD 200000 - Reg S,90.021,6.989258,6.86913,6.125,Government,2050-06-01,Guatemala,Y,USD,2019-05-31T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,24.911,Reg S
US401494AR02,GUATEM 6.13% 2050-06-01 USD,6.125% NT REDEEM 01/06/2050 USD 200000 - 144A,90.021,6.989258,6.86913,6.125,Government,2050-06-01,Guatemala,Y,USD,2019-05-31T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,24.911,144A
USP5015VAH98,GUATEM 4.90% 2030-06-01 USD,4.90% NT REDEEM 01/06/2030 USD 200000 - Reg S,97.837,5.521072,5.444553,4.9,Government,2030-06-01,Guatemala,Y,USD,2019-05-31T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,4.911,Reg S
US401494AQ29,GUATEM 4.90% 2030-06-01 USD,4.90% NT REDEEM 01/06/2030 USD 200000 - 144A,97.837,5.521072,5.444553,4.9,Government,2030-06-01,Guatemala,Y,USD,2019-05-31T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,4.911,144A
USP5015VAN66,GUATEM 4.65% 2041-10-07 USD,4.65% NT REDEEM 07/10/2041 USD 200000 - Reg S,78.975,6.805016,6.691079,4.65,Government,2041-10-07,Guatemala,Y,USD,2021-10-07T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,16.261,Reg S
US401494AU31,GUATEM 4.65% 2041-10-07 USD,4.65% NT REDEEM 07/10/2041 USD 200000 - 144A,78.975,6.805016,6.691079,4.65,Government,2041-10-07,Guatemala,Y,USD,2021-10-07T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,16.261,144A
USP5015VAE67,GUATEM 4.88% 2028-02-13 USD,4.875% NT REDEEM 13/02/2028 USD 200000 - Reg S,98.646,5.431908,5.352597,4.875,Government,2028-02-13,Guatemala,N,USD,2013-02-13T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,2.611,Reg S
US401494AF63,GUATEM 4.88% 2028-02-13 USD,4.875% NT REDEEM 13/02/2028 USD 200000 - 144A,98.646,5.431908,5.352597,4.875,Government,2028-02-13,Guatemala,N,USD,2013-02-13T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,2.611,144A
USP5015VAR70,GUATEM 7.05% 2032-10-04 USD,7.05% BD REDEEM 04/10/2032 USD 1000,106.078,6.004038,5.913883,7.05,Government,2032-10-04,Guatemala,NA,USD,2023-10-04T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,7.253,Unspecified
US401494AX79,GUATEM 7.05% 2032-10-04 USD,7.05% BD REDEEM 04/10/2032 USD 200000,106.078,6.004038,5.913883,7.05,Government,2032-10-04,Guatemala,Y,USD,2023-10-04T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,7.253,Unspecified
USP5015VAG16,GUATEM 4.38% 2027-06-05 USD,4.375% NT REDEEM 05/06/2027 USD 200000 - Reg S,98.251,5.333326,5.264547,4.375,Government,2027-06-05,Guatemala,N,USD,2017-06-05T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,1.922,Reg S
US401494AP46,GUATEM 4.38% 2027-06-05 USD,4.375% NT REDEEM 05/06/2027 USD 200000 - Reg 144A,98.251,5.333326,5.264547,4.375,Government,2027-06-05,Guatemala,N,USD,2017-06-05T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,1.922,144A
USP5015VAF33,GUATEM 4.50% 2026-05-03 USD,4.50% NT REDEEM 03/05/2026 USD 200000 - Reg S,99.001,5.708942,5.636951,4.5,Government,2026-05-03,Guatemala,N,USD,2016-05-03T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,0.833,Reg S
US401494AN97,GUATEM 4.50% 2026-05-03 USD,4.50% BD REDEEM 03/05/2026 USD 200000 - 144A,99.001,5.708942,5.636951,4.5,Government,2026-05-03,Guatemala,N,USD,2016-05-03T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,0.833,144A
USP5015VAS53,GUATEM 6.55% 2037-02-06 USD,6.55% BD REDEEM 06/02/2037 USD 1000,100.447,6.493495,6.387023,6.55,Government,2037-02-06,Guatemala,Y,USD,2024-08-06T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,11.592,Unspecified
US401494AZ28,GUATEM 6.55% 2037-02-06 USD,6.55% BD REDEEM 06/02/2037 USD 1000 - 144A,100.447,6.493495,6.387023,6.55,Government,2037-02-06,Guatemala,Y,USD,2024-08-06T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,11.592,144A
USP8056GAB97,GUATEM 8.13% 2034-10-06 USD,8.125% NT REDEEM 06/10/2034 USD 10000 - Reg S,110.842,6.545125,6.439496,8.125,Government,2034-10-06,Guatemala,N,USD,2004-10-06T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,9.258,Reg S
US401494AD16,GUATEM 8.13% 2034-10-06 USD,8.125% NT REDEEM 06/10/2034 USD 10000 - 144A,110.842,6.545125,6.439496,8.125,Government,2034-10-06,Guatemala,N,USD,2004-10-06T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,9.258,144A
US438180AJ03,HONDUR 5.63% 2030-06-24 USD,5.625% NT REDEEM 24/06/2030 USD 150000 - 144A,94.498,6.947507,6.830032,5.625,Government,2030-06-24,Honduras,Y,USD,2020-06-24T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,4.975,144A
USP5178RAC27,HONDUR 6.25% 2027-01-19 USD,6.25% NT REDEEM 19/01/2027 USD 150000 - Reg S,99.531,6.566294,6.452005,6.25,Government,2027-01-19,Honduras,N,USD,2017-01-19T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,1.544,Reg S
US438180AH47,HONDUR 6.25% 2027-01-19 USD,6.25% NT REDEEM 19/01/2027 USD 150000 - 144A,99.531,6.566294,6.452005,6.25,Government,2027-01-19,Honduras,N,USD,2017-01-19T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,1.544,144A
USP5178RAD00,HONDUR 5.63% 2030-06-24 USD,5.625% NT REDEEM 24/06/2030 USD 150000 - Reg S,94.498,6.947507,6.830032,5.625,Government,2030-06-24,Honduras,Y,USD,2020-06-24T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,4.975,Reg S
USP5178RAC27,HONDUR 6.25% 2027-01-19 USD,6.25% NT REDEEM 19/01/2027 USD 150000 - Reg S,99.531,6.566294,6.452005,6.25,Government,2027-01-19,Honduras,N,USD,2017-01-19T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,1.544,Reg S
US438180AH47,HONDUR 6.25% 2027-01-19 USD,6.25% NT REDEEM 19/01/2027 USD 150000 - 144A,99.531,6.566294,6.452005,6.25,Government,2027-01-19,Honduras,N,USD,2017-01-19T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,1.544,144A
PAL63444A5A0,PANAMA 5.20% 2034-07-05 USD,5.20% BD REDEEM 05/07/2034 USD 100000,85.973,7.353681,7.221741,5.2,Government,2034-07-05,Panama,NA,USD,2022-07-05T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,9.006,Unspecified
PAL63444B5A9,PANAMA 6.38% 2033-07-25 USD,6.375% BD REDEEM 25/07/2033 USD 1000,95.486,7.117921,6.994665,6.375,Government,2033-07-25,Panama,N,USD,2023-07-25T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,8.061,Unspecified
US698299BS24,PANAMA 4.50% 2063-01-19 USD,4.50% BD REDEEM 19/01/2063 USD 200000,63.537,7.393239,7.259326,4.5,Government,2063-01-19,Panama,Y,USD,2022-01-19T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,37.544,Unspecified
US698299BM53,PANAMA 4.50% 2056-04-01 USD,4.50% BD REDEEM 01/04/2056 USD 200000,64.281,7.51516,7.37683,4.5,Government,2056-04-01,Panama,Y,USD,2020-04-01T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,30.744,Unspecified
US698299BW36,PANAMA 6.88% 2036-01-31 USD,6.875% BD REDEEM 31/01/2036 USD 200000,99.051,7.002153,6.87921,6.875,Government,2036-01-31,Panama,Y,USD,2023-10-04T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,10.578,Unspecified
US698299BN37,PANAMA 2.25% 2032-09-29 USD,2.252% BD REDEEM 29/09/2032 USD 200000,75.7,6.504428,6.39887,2.252,Government,2032-09-29,Panama,Y,USD,2020-09-29T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,7.239,Unspecified
US698299BB98,PANAMA 4.30% 2053-04-29 USD,4.30% BD REDEEM 29/04/2053 USD 200000,63.969,7.411922,7.277951,4.3,Government,2053-04-29,Panama,Y,USD,2013-04-29T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,27.822,Unspecified
US698299AD63,PANAMA 8.88% 2027-09-30 USD,8.875% BD REDCONV 30/09/2027 USD 1000 - Ser A,108.401,4.89822,4.838688,8.875,Government,2027-09-30,Panama,N,USD,1997-09-26T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,2.242,Unspecified
US698299BR41,PANAMA 3.30% 2033-01-19 USD,3.298% NT REDEEM 19/01/2033 USD 200000,80.934,6.531987,6.424714,3.298,Government,2033-01-19,Panama,Y,USD,2022-01-19T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,7.544,Unspecified
PAL634445VA7,PANAMA 2.85% 2027-06-27 USD,2.85% BD REDEEM 27/06/2027 USD - Ser A,94.168,5.983085,5.899251,2.85,Government,2027-06-27,Panama,N,USD,2019-12-27T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,1.983,Unspecified
PAL634445WA5,PANAMA 3.00% 2029-12-27 USD,3% BD REDEEM 27/12/2029 USD - Ser A,84.95,6.949756,6.830167,3,Government,2029-12-27,Panama,NA,USD,2019-12-27T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,4.483,Unspecified
US698299BH68,PANAMA 4.50% 2050-04-16 USD,4.50% BD REDEEM 16/04/2050 USD 200000,66.834,7.512261,7.374353,4.5,Government,2050-04-16,Panama,Y,USD,2018-04-16T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,24.786,Unspecified
US698299BX19,PANAMA 7.50% 2031-03-01 USD,7.50% BD REDEEM 01/03/2031 USD 200000,106.104,6.205728,6.112932,7.5,Government,2031-03-01,Panama,Y,USD,2024-02-29T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,5.661,Unspecified
US698299BY91,PANAMA 8.00% 2038-03-01 USD,8% BD REDEEM 01/03/2038 USD 200000,106.315,7.166957,7.040696,8,Government,2038-03-01,Panama,Y,USD,2024-02-29T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,12.661,Unspecified
US698299BZ66,PANAMA 7.88% 2057-03-01 USD,7.875% BD REDEEM 01/03/2057 USD 200000,101.314,7.760217,7.612953,7.875,Government,2057-03-01,Panama,Y,USD,2024-02-29T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,31.661,Unspecified
US698299BL70,PANAMA 3.87% 2060-07-23 USD,3.87% BD REDEEM 23/07/2060 USD 200000,56.333,7.380388,7.247034,3.87,Government,2060-07-23,Panama,Y,USD,2019-07-23T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,35.056,Unspecified
US698299BK97,PANAMA 3.16% 2030-01-23 USD,3.16% BD REDEEM 23/01/2030 USD 200000,89.653,5.764586,5.679785,3.16,Government,2030-01-23,Panama,Y,USD,2019-07-23T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,4.556,Unspecified
USP90603AP97,PANAMA 3.36% 2031-06-30 USD,3.362% BD REDEEM 30/06/2031 USD - Reg S,82.061,7.07772,6.956818,3.362,Government,2031-06-30,Panama,N,USD,2021-06-30T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,5.992,Reg S
US698299BQ67,PANAMA 3.36% 2031-06-30 USD,3.362% BD REDEEM 30/06/2031 USD - 144A,82.061,7.07772,6.956818,3.362,Government,2031-06-30,Panama,N,USD,2021-06-30T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,5.992,144A
PAL634445XA3,PANAMA 3.36% 2031-06-30 USD,3.362% BD REDEEM 30/06/2031 USD 1000,82.057,7.078482,6.957553,3.362,Government,2031-06-30,Panama,N,USD,2021-06-30T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,5.992,Unspecified
US698299BT07,PANAMA 6.40% 2035-02-14 USD,6.40% BD REDEEM 14/02/2035 USD 200000,96.672,6.876555,6.757845,6.4,Government,2035-02-14,Panama,Y,USD,2022-11-21T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,9.614,Unspecified
US698299AT16,PANAMA 8.13% 2034-04-28 USD,8.125% BD REDCONV 28/04/2034 USD 1000,106.77,7.079232,6.957414,8.125,Government,2034-04-28,Panama,N,USD,2004-01-28T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,8.819,Unspecified
US698299BF03,PANAMA 3.88% 2028-03-17 USD,3.875% BD REDEEM 17/03/2028 USD 200000,96.636,5.212791,5.147437,3.875,Government,2028-03-17,Panama,Y,USD,2016-03-17T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,2.706,Unspecified
PAL634445TA1,PANAMA 3.75% 2026-04-17 USD,3.75% NT REDEEM 17/04/2026 USD 1000 - Ser A,98.98,5.046303,4.987555,3.75,Government,2026-04-17,Panama,N,USD,2019-04-17T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,0.789,Unspecified
US698299AV61,PANAMA 7.13% 2026-01-29 USD,7.125% BD REDEEM 29/01/2026 USD 1000,101.326,4.813633,4.737403,7.125,Government,2026-01-29,Panama,N,USD,2005-11-29T00:00:00Z,2025-06-26T00:00:00Z,Active,2025-06-27,0.572,Unspecified
