ISIN,Name,Description,Clean Price,Yield (%),YTM (%),Coupon,Industry,Maturity,Issuer,Callable,Currency,Issue Date,Pricing Date,Status,Today,Tenor_Date,Regulation
USP3699PGK77,CRTP 6.13% 2031-02-19 USD,6.125% NT REDEEM 19/02/2031 USD 200000 - Reg S,102.723,5.442945,5.363835,6.125,Government,2031-02-19,Costa Rica,Y,USD,2019-11-19T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,5.569,Reg S
US221597CP00,CRTP 6.13% 2031-02-19 USD,6.125% NT REDEEM 19/02/2031 USD 200000 - 144A,102.723,5.442945,5.363835,6.125,Government,2031-02-19,Costa Rica,Y,USD,2019-11-19T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,5.569,144A
USP3699PGH49,CRTP 7.00% 2044-04-04 USD,7% NT REDEEM 04/04/2044 USD 200000 - Reg S,101.502,6.854936,6.738902,7,Government,2044-04-04,Costa Rica,N,USD,2014-04-04T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,18.694,Reg S
US221602AC91,CRTP 7.00% 2044-04-04 USD,7% NT REDEEM 04/04/2044 USD 200000 - 144A,101.502,6.854936,6.738902,7,Government,2044-04-04,Costa Rica,N,USD,2014-04-04T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,18.694,144A
USP3699PGJ05,CRTP 7.16% 2045-03-12 USD,7.158% NT REDEEM 12/03/2045 USD 200000 - Reg S,102.666,6.90686,6.789729,7.158,Government,2045-03-12,Costa Rica,Y,USD,2015-03-12T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,19.633,Reg S
US221597BV86,CRTP 7.16% 2045-03-12 USD,7.158% NT REDEEM 12/03/2045 USD 200000 - 144A,102.666,6.90686,6.789729,7.158,Government,2045-03-12,Costa Rica,Y,USD,2015-03-12T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,19.633,144A
USP3699PGN17,CRTP 7.30% 2054-11-13 USD,7.30% BD REDEEM 13/11/2054 USD 200000 - Reg S,103.069,7.045768,6.923626,7.3,Government,2054-11-13,Costa Rica,Y,USD,2023-11-13T00:00:00Z,2025-07-11T00:00:00Z,Active,2025-07-18,29.303,Reg S
US221597CV77,CRTP 7.30% 2054-11-13 USD,7.30% BD REDEEM 13/11/2054 USD 1000 - 144A,103.069,7.045768,6.923626,7.3,Government,2054-11-13,Costa Rica,NA,USD,2023-11-13T00:00:00Z,2025-07-11T00:00:00Z,Active,2025-07-18,29.303,144A
US283875BZ44,ELSALV 7.12% 2050-01-20 USD,7.1246% NT REDEEM 20/01/2050 USD 150000 - 144A,80.851,9.08667,8.884688,7.1246,Government,2050-01-20,El Salvador,Y,USD,2019-08-06T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,24.489,144A
USP01012CA29,ELSALV 7.12% 2050-01-20 USD,7.1246% NT REDEEM 20/01/2050 USD 1500000 - Reg S,80.851,9.08667,8.884688,7.1246,Government,2050-01-20,El Salvador,Y,USD,2019-08-06T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,24.489,Reg S
US283875AH54,ELSALV 8.25% 2032-04-10 USD,8.25% NT REDEEM 10/04/2032 USD 10000 - 144A,100.69,8.110929,7.948286,8.25,Government,2032-04-10,El Salvador,N,USD,2002-04-10T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,6.711,144A
XS0146173371,ELSALV 8.25% 2032-04-10 USD,8.25% NT REDEEM 10/04/2032 USD 10000 - Reg S,100.69,8.110929,7.948286,8.25,Government,2032-04-10,El Salvador,N,USD,2002-04-10T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,6.711,Reg S
US283875CB66,ELSALV 9.50% 2052-07-15 USD,9.50% NT REDEEM 15/07/2052 USD 150000 - 144A,100.271,9.472005,9.252971,9.5,Government,2052-07-15,El Salvador,Y,USD,2020-07-15T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,26.975,144A
USP01012CC84,ELSALV 9.50% 2052-07-15 USD,9.50% NT REDEEM 15/07/2052 USD 150000 - Reg S,100.271,9.472005,9.252971,9.5,Government,2052-07-15,El Salvador,Y,USD,2020-07-15T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,26.975,Reg S
US283875AS10,ELSALV 6.38% 2027-01-18 USD,6.375% NT REDEEM 18/01/2027 USD 5000 - 144A,99.031,7.064136,6.928305,6.375,Government,2027-01-18,El Salvador,N,USD,2014-09-18T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,1.483,144A
USP01012AT38,ELSALV 6.38% 2027-01-18 USD,6.375% NT REDEEM 18/01/2027 USD 5000 - Reg S,99.031,7.064136,6.928305,6.375,Government,2027-01-18,El Salvador,N,USD,2014-09-18T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,1.483,Reg S
US283875AQ53,ELSALV 7.63% 2041-02-01 USD,7.625% NT REDEEM 01/02/2041 USD 150000 - 144A,89.773,8.847688,8.652945,7.625,Government,2041-02-01,El Salvador,N,USD,2011-02-01T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,15.519,144A
USP01012AR71,ELSALV 7.63% 2041-02-01 USD,7.625% NT REDEEM 01/02/2041 USD 150000 - Reg S,89.773,8.847688,8.652945,7.625,Government,2041-02-01,El Salvador,N,USD,2011-02-01T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,15.519,Reg S
USP01012CF16,ELSALV 9.25% 2030-04-17 USD,9.25% NT REDEEM 17/04/2030 USD 150000 - Reg S,104.812,7.550149,7.407255,9.25,Government,2030-04-17,El Salvador,Y,USD,2024-04-17T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,4.731,Reg S
US283875CE06,ELSALV 9.25% 2030-04-17 USD,9.25% NT REDEEM 17/04/2030 USD 150000 - 144A,104.812,7.550149,7.407255,9.25,Government,2030-04-17,El Salvador,Y,USD,2024-04-17T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,4.731,144A
USP01012AM84,ELSALV 7.63% 2034-09-21 USD,7.625% NT REDEEM 21/09/2034 USD 10000 - Reg S,95.771,8.289143,8.120021,7.625,Government,2034-09-21,El Salvador,N,USD,2004-09-21T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,9.158,Reg S
US283875AN23,ELSALV 7.65% 2035-06-15 USD,7.65% NT REDEEM 15/06/2035 USD 10000 - 144A,94.954,8.4087,8.235783,7.65,Government,2035-06-15,El Salvador,N,USD,2005-06-10T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,9.892,144A
USP01012AN67,ELSALV 7.65% 2035-06-15 USD,7.65% NT REDEEM 15/06/2035 USD 10000 - Reg S,94.954,8.4087,8.235783,7.65,Government,2035-06-15,El Salvador,N,USD,2005-06-10T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,9.892,Reg S
US283875BW13,ELSALV 8.63% 2029-02-28 USD,8.625% NT REDEEM 28/02/2029 USD 5000 - 144A,103.065,7.634595,7.481026,8.625,Government,2029-02-28,El Salvador,N,USD,2017-02-28T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,3.594,144A
USP01012BX31,ELSALV 8.63% 2029-02-28 USD,8.625% NT REDEEM 28/02/2029 USD 5000 - Reg S,103.065,7.634595,7.481026,8.625,Government,2029-02-28,El Salvador,N,USD,2017-02-28T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,3.594,Reg S
US283875CD23,ELSALV 0.25% 2030-04-17 USD,FXDVR NT REDEEM 17/04/2030 USD 150000 - 144A,94.375,2.03905,2.027688,0.25,Government,2030-04-17,El Salvador,Y,USD,2024-04-17T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,4.731,144A
USP5015VAM83,GUATEM 3.70% 2033-10-07 USD,3.70% NT REDEEM 07/10/2033 USD 200000 - Reg S,84.506,6.124977,6.031202,3.7,Government,2033-10-07,Guatemala,Y,USD,2021-10-07T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,8.203,Reg S
US401494AT67,GUATEM 3.70% 2033-10-07 USD,3.70% NT REDEEM 07/10/2033 USD 200000 - 144A,84.506,6.124977,6.031202,3.7,Government,2033-10-07,Guatemala,Y,USD,2021-10-07T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,8.203,144A
USP5015VAP15,GUATEM 5.25% 2029-08-10 USD,5.25% BD REDEEM 10/08/2029 USD 200000 - Reg S,99.053,5.51184,5.434055,5.25,Government,2029-08-10,Guatemala,Y,USD,2022-08-10T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,4.044,Reg S
US401494AV14,GUATEM 5.25% 2029-08-10 USD,5.25% BD REDEEM 10/08/2029 USD 200000 - 144A,99.053,5.51184,5.434055,5.25,Government,2029-08-10,Guatemala,Y,USD,2022-08-10T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,4.044,144A
USP8056GAB97,GUATEM 8.13% 2034-10-06 USD,8.125% NT REDEEM 06/10/2034 USD 10000 - Reg S,110.734,6.553404,6.446735,8.125,Government,2034-10-06,Guatemala,N,USD,2004-10-06T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,9.2,Reg S
US401494AD16,GUATEM 8.13% 2034-10-06 USD,8.125% NT REDEEM 06/10/2034 USD 10000 - 144A,110.734,6.553404,6.446735,8.125,Government,2034-10-06,Guatemala,N,USD,2004-10-06T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,9.2,144A
USP5015VAE67,GUATEM 4.88% 2028-02-13 USD,4.875% NT REDEEM 13/02/2028 USD 200000 - Reg S,98.709,5.417344,5.336507,4.875,Government,2028-02-13,Guatemala,N,USD,2013-02-13T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,2.553,Reg S
US401494AF63,GUATEM 4.88% 2028-02-13 USD,4.875% NT REDEEM 13/02/2028 USD 200000 - 144A,98.709,5.417344,5.336507,4.875,Government,2028-02-13,Guatemala,N,USD,2013-02-13T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,2.553,144A
USP5015VAG16,GUATEM 4.38% 2027-06-05 USD,4.375% NT REDEEM 05/06/2027 USD 200000 - Reg S,98.258,5.355191,5.283569,4.375,Government,2027-06-05,Guatemala,N,USD,2017-06-05T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,1.864,Reg S
US401494AP46,GUATEM 4.38% 2027-06-05 USD,4.375% NT REDEEM 05/06/2027 USD 200000 - Reg 144A,98.258,5.355191,5.283569,4.375,Government,2027-06-05,Guatemala,N,USD,2017-06-05T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,1.864,144A
USP5015VAT37,GUATEM 6.05% 2031-08-06 USD,6.05% BD REDEEM 06/08/2031 USD 1000,101.313,5.789112,5.70517,6.05,Government,2031-08-06,Guatemala,Y,USD,2024-08-06T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,6.033,Unspecified
US401494AY52,GUATEM 6.05% 2031-08-06 USD,6.05% BD REDEEM 06/08/2031 USD - 144A,101.313,5.789112,5.70517,6.05,Government,2031-08-06,Guatemala,Y,USD,2024-08-06T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,6.033,144A
USP5015VAR70,GUATEM 7.05% 2032-10-04 USD,7.05% BD REDEEM 04/10/2032 USD 1000,106.061,6.000686,5.909789,7.05,Government,2032-10-04,Guatemala,NA,USD,2023-10-04T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,7.194,Unspecified
US401494AX79,GUATEM 7.05% 2032-10-04 USD,7.05% BD REDEEM 04/10/2032 USD 200000,106.061,6.000686,5.909789,7.05,Government,2032-10-04,Guatemala,Y,USD,2023-10-04T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,7.194,Unspecified
USP5015VAF33,GUATEM 4.50% 2026-05-03 USD,4.50% NT REDEEM 03/05/2026 USD 200000 - Reg S,99.031,5.750939,5.672642,4.5,Government,2026-05-03,Guatemala,N,USD,2016-05-03T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,0.775,Reg S
US401494AN97,GUATEM 4.50% 2026-05-03 USD,4.50% BD REDEEM 03/05/2026 USD 200000 - 144A,99.031,5.750939,5.672642,4.5,Government,2026-05-03,Guatemala,N,USD,2016-05-03T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,0.775,144A
USP5015VAH98,GUATEM 4.90% 2030-06-01 USD,4.90% NT REDEEM 01/06/2030 USD 200000 - Reg S,97.798,5.540029,5.461736,4.9,Government,2030-06-01,Guatemala,Y,USD,2019-05-31T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,4.853,Reg S
US401494AQ29,GUATEM 4.90% 2030-06-01 USD,4.90% NT REDEEM 01/06/2030 USD 200000 - 144A,97.798,5.540029,5.461736,4.9,Government,2030-06-01,Guatemala,Y,USD,2019-05-31T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,4.853,144A
USP5015VAS53,GUATEM 6.55% 2037-02-06 USD,6.55% BD REDEEM 06/02/2037 USD 1000,100.406,6.498891,6.391591,6.55,Government,2037-02-06,Guatemala,Y,USD,2024-08-06T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,11.533,Unspecified
US401494AZ28,GUATEM 6.55% 2037-02-06 USD,6.55% BD REDEEM 06/02/2037 USD 1000 - 144A,100.406,6.498891,6.391591,6.55,Government,2037-02-06,Guatemala,Y,USD,2024-08-06T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,11.533,144A
USP5015VAQ97,GUATEM 6.60% 2036-06-13 USD,6.60% BD REDEEM 13/06/2036 USD 1000 - Reg S,101.367,6.403081,6.301634,6.6,Government,2036-06-13,Guatemala,Y,USD,2023-06-13T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,10.886,Reg S
US401494AW96,GUATEM 6.60% 2036-06-13 USD,6.60% BD REDEEM 13/06/2036 USD 200000 - 144A,101.367,6.403081,6.301634,6.6,Government,2036-06-13,Guatemala,Y,USD,2023-06-13T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,10.886,144A
USP5015VAN66,GUATEM 4.65% 2041-10-07 USD,4.65% NT REDEEM 07/10/2041 USD 200000 - Reg S,78.969,6.810501,6.695881,4.65,Government,2041-10-07,Guatemala,Y,USD,2021-10-07T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,16.203,Reg S
US401494AU31,GUATEM 4.65% 2041-10-07 USD,4.65% NT REDEEM 07/10/2041 USD 200000 - 144A,78.969,6.810501,6.695881,4.65,Government,2041-10-07,Guatemala,Y,USD,2021-10-07T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,16.203,144A
USP5015VAJ54,GUATEM 6.13% 2050-06-01 USD,6.125% NT REDEEM 01/06/2050 USD 200000 - Reg S,90.221,6.971065,6.8511,6.125,Government,2050-06-01,Guatemala,Y,USD,2019-05-31T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,24.853,Reg S
US401494AR02,GUATEM 6.13% 2050-06-01 USD,6.125% NT REDEEM 01/06/2050 USD 200000 - 144A,90.221,6.971065,6.8511,6.125,Government,2050-06-01,Guatemala,Y,USD,2019-05-31T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,24.853,144A
USP5015VAK28,GUATEM 5.38% 2032-04-24 USD,5.375% NT REDEEM 24/04/2032 USD 200000 - Reg S,97.164,5.887169,5.801012,5.375,Government,2032-04-24,Guatemala,Y,USD,2020-04-24T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,6.75,Reg S
US401494AS84,GUATEM 5.38% 2032-04-24 USD,5.375% NT REDEEM 24/04/2032 USD 200000 - 144A,97.164,5.887169,5.801012,5.375,Government,2032-04-24,Guatemala,Y,USD,2020-04-24T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,6.75,144A
US438180AJ03,HONDUR 5.63% 2030-06-24 USD,5.625% NT REDEEM 24/06/2030 USD 150000 - 144A,94.676,6.91469,6.79707,5.625,Government,2030-06-24,Honduras,Y,USD,2020-06-24T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,4.917,144A
USP5178RAC27,HONDUR 6.25% 2027-01-19 USD,6.25% NT REDEEM 19/01/2027 USD 150000 - Reg S,99.571,6.552439,6.434654,6.25,Government,2027-01-19,Honduras,N,USD,2017-01-19T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,1.486,Reg S
US438180AH47,HONDUR 6.25% 2027-01-19 USD,6.25% NT REDEEM 19/01/2027 USD 150000 - 144A,99.571,6.552439,6.434654,6.25,Government,2027-01-19,Honduras,N,USD,2017-01-19T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,1.486,144A
USP5178RAD00,HONDUR 5.63% 2030-06-24 USD,5.625% NT REDEEM 24/06/2030 USD 150000 - Reg S,94.676,6.91469,6.79707,5.625,Government,2030-06-24,Honduras,Y,USD,2020-06-24T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,4.917,Reg S
USP5178RAC27,HONDUR 6.25% 2027-01-19 USD,6.25% NT REDEEM 19/01/2027 USD 150000 - Reg S,99.571,6.552439,6.434654,6.25,Government,2027-01-19,Honduras,N,USD,2017-01-19T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,1.486,Reg S
US438180AH47,HONDUR 6.25% 2027-01-19 USD,6.25% NT REDEEM 19/01/2027 USD 150000 - 144A,99.571,6.552439,6.434654,6.25,Government,2027-01-19,Honduras,N,USD,2017-01-19T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,1.486,144A
PAL63444A5A0,PANAMA 5.20% 2034-07-05 USD,5.20% BD REDEEM 05/07/2034 USD 100000,86.93,7.202967,7.07552,5.2,Government,2034-07-05,Panama,NA,USD,2022-07-05T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,8.947,Unspecified
PAL63444B5A9,PANAMA 6.38% 2033-07-25 USD,6.375% BD REDEEM 25/07/2033 USD 1000,95.887,7.054504,6.932522,6.375,Government,2033-07-25,Panama,N,USD,2023-07-25T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,8.003,Unspecified
PAL634445XA3,PANAMA 3.36% 2031-06-30 USD,3.362% BD REDEEM 30/06/2031 USD 1000,82.99,6.892013,6.776345,3.362,Government,2031-06-30,Panama,N,USD,2021-06-30T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,5.933,Unspecified
USP90603AP97,PANAMA 3.36% 2031-06-30 USD,3.362% BD REDEEM 30/06/2031 USD - Reg S,82.992,6.891566,6.775913,3.362,Government,2031-06-30,Panama,N,USD,2021-06-30T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,5.933,Reg S
US698299BQ67,PANAMA 3.36% 2031-06-30 USD,3.362% BD REDEEM 30/06/2031 USD - 144A,82.992,6.891566,6.775913,3.362,Government,2031-06-30,Panama,N,USD,2021-06-30T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,5.933,144A
PAL634445WA5,PANAMA 3.00% 2029-12-27 USD,3% BD REDEEM 27/12/2029 USD - Ser A,86.837,6.451176,6.346623,3,Government,2029-12-27,Panama,NA,USD,2019-12-27T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,4.425,Unspecified
PAL634445VA7,PANAMA 2.85% 2027-06-27 USD,2.85% BD REDEEM 27/06/2027 USD - Ser A,93.833,6.26202,6.167613,2.85,Government,2027-06-27,Panama,N,USD,2019-12-27T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,1.925,Unspecified
PAL63444C5A8,PANAMA 6.50% 2028-12-28 USD,6.50% BD REDEEM 28/12/2028 USD 100000,102.13,5.808359,5.721623,6.5,Government,2028-12-28,Panama,NA,USD,2023-12-28T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,3.428,Unspecified
US698299AV61,PANAMA 7.13% 2026-01-29 USD,7.125% BD REDEEM 29/01/2026 USD 1000,101.034,5.138362,5.043073,7.125,Government,2026-01-29,Panama,N,USD,2005-11-29T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,0.514,Unspecified
US698299BY91,PANAMA 8.00% 2038-03-01 USD,8% BD REDEEM 01/03/2038 USD 200000,106.07,7.195889,7.067861,8,Government,2038-03-01,Panama,Y,USD,2024-02-29T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,12.603,Unspecified
US698299BR41,PANAMA 3.30% 2033-01-19 USD,3.298% NT REDEEM 19/01/2033 USD 200000,80.816,6.576404,6.466881,3.298,Government,2033-01-19,Panama,Y,USD,2022-01-19T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,7.486,Unspecified
US698299AD63,PANAMA 8.88% 2027-09-30 USD,8.875% BD REDCONV 30/09/2027 USD 1000 - Ser A,107.937,5.022153,4.95763,8.875,Government,2027-09-30,Panama,N,USD,1997-09-26T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,2.183,Unspecified
PAL634445TA1,PANAMA 3.75% 2026-04-17 USD,3.75% NT REDEEM 17/04/2026 USD 1000 - Ser A,98.874,5.286543,5.216629,3.75,Government,2026-04-17,Panama,N,USD,2019-04-17T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,0.731,Unspecified
US698299BF03,PANAMA 3.88% 2028-03-17 USD,3.875% BD REDEEM 17/03/2028 USD 200000,96.429,5.325409,5.255567,3.875,Government,2028-03-17,Panama,Y,USD,2016-03-17T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,2.647,Unspecified
US698299AT16,PANAMA 8.13% 2034-04-28 USD,8.125% BD REDCONV 28/04/2034 USD 1000,107.378,6.984339,6.86489,8.125,Government,2034-04-28,Panama,N,USD,2004-01-28T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,8.761,Unspecified
US698299AK07,PANAMA 9.38% 2029-04-01 USD,9.375% BD REDCONV 01/04/2029 USD 1000,111.777,5.79522,5.710025,9.375,Government,2029-04-01,Panama,N,USD,1999-03-31T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,3.686,Unspecified
US698299BX19,PANAMA 7.50% 2031-03-01 USD,7.50% BD REDEEM 01/03/2031 USD 200000,105.65,6.289545,6.193175,7.5,Government,2031-03-01,Panama,Y,USD,2024-02-29T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,5.603,Unspecified
US698299BK97,PANAMA 3.16% 2030-01-23 USD,3.16% BD REDEEM 23/01/2030 USD 200000,89.179,5.924004,5.833425,3.16,Government,2030-01-23,Panama,Y,USD,2019-07-23T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,4.497,Unspecified
US698299BW36,PANAMA 6.88% 2036-01-31 USD,6.875% BD REDEEM 31/01/2036 USD 200000,98.542,7.073051,6.946892,6.875,Government,2036-01-31,Panama,Y,USD,2023-10-04T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,10.519,Unspecified
US698299BN37,PANAMA 2.25% 2032-09-29 USD,2.252% BD REDEEM 29/09/2032 USD 200000,75.728,6.528998,6.421857,2.252,Government,2032-09-29,Panama,Y,USD,2020-09-29T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,7.181,Unspecified
US698299BV52,PANAMA 6.85% 2054-03-28 USD,6.853% BD REDEEM 28/03/2054 USD 200000,89.868,7.735442,7.589369,6.853,Government,2054-03-28,Panama,Y,USD,2023-03-28T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,28.678,Unspecified
US698299BH68,PANAMA 4.50% 2050-04-16 USD,4.50% BD REDEEM 16/04/2050 USD 200000,66.136,7.601727,7.460078,4.5,Government,2050-04-16,Panama,Y,USD,2018-04-16T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,24.728,Unspecified
US698299BG85,PANAMA 4.50% 2047-05-15 USD,4.50% BD REDEEM 15/05/2047 USD 200000,67.837,7.600601,7.459226,4.5,Government,2047-05-15,Panama,Y,USD,2017-05-15T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,21.808,Unspecified
US698299BZ66,PANAMA 7.88% 2057-03-01 USD,7.875% BD REDEEM 01/03/2057 USD 200000,100.39,7.83898,7.688227,7.875,Government,2057-03-01,Panama,Y,USD,2024-02-29T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,31.603,Unspecified
US698299BT07,PANAMA 6.40% 2035-02-14 USD,6.40% BD REDEEM 14/02/2035 USD 200000,96.388,6.921055,6.800048,6.4,Government,2035-02-14,Panama,Y,USD,2022-11-21T00:00:00Z,2025-07-16T00:00:00Z,Active,2025-07-18,9.556,Unspecified
