ISIN,Name,Description,Clean Price,Yield (%),YTM (%),Coupon,Industry,Maturity,Issuer,Callable,Currency,Issue Date,Pricing Date,Status,Today,Tenor_Date,Regulation
US221602AC91,CRTP 7.00% 2044-04-04 USD,7% NT REDEEM 04/04/2044 USD 200000 - 144A,108.318,6.234503,6.139196,7,Government,2044-04-04,Costa Rica,N,USD,2014-04-04T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,18.436,144A
USP3699PGK77,CRTP 6.13% 2031-02-19 USD,6.125% NT REDEEM 19/02/2031 USD 200000 - Reg S,104.673,4.90644,4.843222,6.125,Government,2031-02-19,Costa Rica,Y,USD,2019-11-19T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,5.311,Reg S
US221597CP00,CRTP 6.13% 2031-02-19 USD,6.125% NT REDEEM 19/02/2031 USD 200000 - 144A,104.673,4.90644,4.843222,6.125,Government,2031-02-19,Costa Rica,Y,USD,2019-11-19T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,5.311,144A
US221604BG52,CRTP 6.67% 2030-11-22 USD,6.67% NT REDEEM 22/11/2030 USD - 144A,107.881,4.898628,4.839001,6.67,Government,2030-11-22,Costa Rica,N,USD,2016-08-17T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,5.069,144A
US283875AS10,ELSALV 6.38% 2027-01-18 USD,6.375% NT REDEEM 18/01/2027 USD 5000 - 144A,100.001,6.363862,6.257942,6.375,Government,2027-01-18,El Salvador,N,USD,2014-09-18T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,1.225,144A
USP01012AT38,ELSALV 6.38% 2027-01-18 USD,6.375% NT REDEEM 18/01/2027 USD 5000 - Reg S,100.001,6.363862,6.257942,6.375,Government,2027-01-18,El Salvador,N,USD,2014-09-18T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,1.225,Reg S
US283875CB66,ELSALV 9.50% 2052-07-15 USD,9.50% NT REDEEM 15/07/2052 USD 150000 - 144A,108.732,8.654293,8.472218,9.5,Government,2052-07-15,El Salvador,Y,USD,2020-07-15T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,26.717,144A
USP01012CC84,ELSALV 9.50% 2052-07-15 USD,9.50% NT REDEEM 15/07/2052 USD 150000 - Reg S,108.732,8.654293,8.472218,9.5,Government,2052-07-15,El Salvador,Y,USD,2020-07-15T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,26.717,Reg S
US283875AN23,ELSALV 7.65% 2035-06-15 USD,7.65% NT REDEEM 15/06/2035 USD 10000 - 144A,102.778,7.242838,7.115663,7.65,Government,2035-06-15,El Salvador,N,USD,2005-06-10T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,9.633,144A
USP01012AN67,ELSALV 7.65% 2035-06-15 USD,7.65% NT REDEEM 15/06/2035 USD 10000 - Reg S,102.778,7.242838,7.115663,7.65,Government,2035-06-15,El Salvador,N,USD,2005-06-10T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,9.633,Reg S
US283875BZ44,ELSALV 7.13% 2050-01-20 USD,7.1246% NT REDEEM 20/01/2050 USD 150000 - 144A,88.265,8.249743,8.083888,7.125,Government,2050-01-20,El Salvador,Y,USD,2019-08-06T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,24.231,144A
USP01012CA29,ELSALV 7.12% 2050-01-20 USD,7.1246% NT REDEEM 20/01/2050 USD 1500000 - Reg S,88.265,8.249743,8.083888,7.1246,Government,2050-01-20,El Salvador,Y,USD,2019-08-06T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,24.231,Reg S
US283875AQ53,ELSALV 7.63% 2041-02-01 USD,7.625% NT REDEEM 01/02/2041 USD 150000 - 144A,97.342,7.926076,7.770344,7.625,Government,2041-02-01,El Salvador,N,USD,2011-02-01T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,15.261,144A
USP01012AR71,ELSALV 7.63% 2041-02-01 USD,7.625% NT REDEEM 01/02/2041 USD 150000 - Reg S,97.342,7.926076,7.770344,7.625,Government,2041-02-01,El Salvador,N,USD,2011-02-01T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,15.261,Reg S
US283875BW13,ELSALV 8.63% 2029-02-28 USD,8.625% NT REDEEM 28/02/2029 USD 5000 - 144A,106.877,6.310712,6.206372,8.625,Government,2029-02-28,El Salvador,N,USD,2017-02-28T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,3.336,144A
USP01012BX31,ELSALV 8.63% 2029-02-28 USD,8.625% NT REDEEM 28/02/2029 USD 5000 - Reg S,106.877,6.310712,6.206372,8.625,Government,2029-02-28,El Salvador,N,USD,2017-02-28T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,3.336,Reg S
US283875AH54,ELSALV 8.25% 2032-04-10 USD,8.25% NT REDEEM 10/04/2032 USD 10000 - 144A,106.868,6.914011,6.79723,8.25,Government,2032-04-10,El Salvador,N,USD,2002-04-10T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,6.453,144A
XS0146173371,ELSALV 8.25% 2032-04-10 USD,8.25% NT REDEEM 10/04/2032 USD 10000 - Reg S,106.868,6.914011,6.79723,8.25,Government,2032-04-10,El Salvador,N,USD,2002-04-10T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,6.453,Reg S
US283875CD23,ELSALV 0.25% 2030-04-17 USD,FXDVR NT REDEEM 17/04/2030 USD 150000 - 144A,93.657,2.457129,2.442145,0.25,Government,2030-04-17,El Salvador,Y,USD,2024-04-17T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,4.472,144A
USP01012CF16,ELSALV 9.25% 2030-04-17 USD,9.25% NT REDEEM 17/04/2030 USD 150000 - Reg S,108.761,6.009826,5.921688,9.25,Government,2030-04-17,El Salvador,Y,USD,2024-04-17T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,4.472,Reg S
US283875CE06,ELSALV 9.25% 2030-04-17 USD,9.25% NT REDEEM 17/04/2030 USD 150000 - 144A,108.761,6.009826,5.921688,9.25,Government,2030-04-17,El Salvador,Y,USD,2024-04-17T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,4.472,144A
USP01012AM84,ELSALV 7.63% 2034-09-21 USD,7.625% NT REDEEM 21/09/2034 USD 10000 - Reg S,102.352,7.260515,7.131944,7.625,Government,2034-09-21,El Salvador,N,USD,2004-09-21T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,8.9,Reg S
USP5015VAS53,GUATEM 6.55% 2037-02-06 USD,6.55% BD REDEEM 06/02/2037 USD 1000,107.854,5.600623,5.521303,6.55,Government,2037-02-06,Guatemala,Y,USD,2024-08-06T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,11.275,Unspecified
US401494AZ28,GUATEM 6.55% 2037-02-06 USD,6.55% BD REDEEM 06/02/2037 USD 1000 - 144A,107.854,5.600623,5.521303,6.55,Government,2037-02-06,Guatemala,Y,USD,2024-08-06T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,11.275,144A
USP5015VAJ54,GUATEM 6.13% 2050-06-01 USD,6.125% NT REDEEM 01/06/2050 USD 200000 - Reg S,98.533,6.243966,6.148214,6.125,Government,2050-06-01,Guatemala,Y,USD,2019-05-31T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,24.594,Reg S
US401494AR02,GUATEM 6.13% 2050-06-01 USD,6.125% NT REDEEM 01/06/2050 USD 200000 - 144A,98.533,6.243966,6.148214,6.125,Government,2050-06-01,Guatemala,Y,USD,2019-05-31T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,24.594,144A
USP5015VAT37,GUATEM 6.05% 2031-08-06 USD,6.05% BD REDEEM 06/08/2031 USD 1000,105.106,5.020892,4.959043,6.05,Government,2031-08-06,Guatemala,Y,USD,2024-08-06T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,5.775,Unspecified
US401494AY52,GUATEM 6.05% 2031-08-06 USD,6.05% BD REDEEM 06/08/2031 USD - 144A,105.106,5.020892,4.959043,6.05,Government,2031-08-06,Guatemala,Y,USD,2024-08-06T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,5.775,144A
US401494BB41,GUATEM 6.88% 2055-08-15 USD,6.875% NT REDEEM 15/08/2055 USD - 144A,107.775,6.292449,6.194865,6.875,Government,2055-08-15,Guatemala,Y,USD,2025-07-15T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,29.8,144A
USP5015VAV82,GUATEM 6.88% 2055-08-15 USD,6.875% NT REDEEM 15/08/2055 USD 1000 - Reg S,107.775,6.292449,6.194865,6.875,Government,2055-08-15,Guatemala,Y,USD,2025-07-15T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,29.8,Reg S
USP5015VAM83,GUATEM 3.70% 2033-10-07 USD,3.70% NT REDEEM 07/10/2033 USD 200000 - Reg S,90.547,5.16331,5.097411,3.7,Government,2033-10-07,Guatemala,Y,USD,2021-10-07T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,7.944,Reg S
US401494AT67,GUATEM 3.70% 2033-10-07 USD,3.70% NT REDEEM 07/10/2033 USD 200000 - 144A,90.547,5.16331,5.097411,3.7,Government,2033-10-07,Guatemala,Y,USD,2021-10-07T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,7.944,144A
USP5015VAN66,GUATEM 4.65% 2041-10-07 USD,4.65% NT REDEEM 07/10/2041 USD 200000 - Reg S,87.881,5.82646,5.743027,4.65,Government,2041-10-07,Guatemala,Y,USD,2021-10-07T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,15.944,Reg S
US401494AU31,GUATEM 4.65% 2041-10-07 USD,4.65% NT REDEEM 07/10/2041 USD 200000 - 144A,87.881,5.82646,5.743027,4.65,Government,2041-10-07,Guatemala,Y,USD,2021-10-07T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,15.944,144A
USP5015VAK28,GUATEM 5.38% 2032-04-24 USD,5.375% NT REDEEM 24/04/2032 USD 200000 - Reg S,101.625,5.078419,5.015471,5.375,Government,2032-04-24,Guatemala,Y,USD,2020-04-24T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,6.492,Reg S
US401494AS84,GUATEM 5.38% 2032-04-24 USD,5.375% NT REDEEM 24/04/2032 USD 200000 - 144A,101.625,5.078419,5.015471,5.375,Government,2032-04-24,Guatemala,Y,USD,2020-04-24T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,6.492,144A
USP8056GAB97,GUATEM 8.13% 2034-10-06 USD,8.125% NT REDEEM 06/10/2034 USD 10000 - Reg S,116.225,5.778121,5.696245,8.125,Government,2034-10-06,Guatemala,N,USD,2004-10-06T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,8.942,Reg S
US401494AD16,GUATEM 8.13% 2034-10-06 USD,8.125% NT REDEEM 06/10/2034 USD 10000 - 144A,116.225,5.778121,5.696245,8.125,Government,2034-10-06,Guatemala,N,USD,2004-10-06T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,8.942,144A
USP5015VAQ97,GUATEM 6.60% 2036-06-13 USD,6.60% BD REDEEM 13/06/2036 USD 1000 - Reg S,107.837,5.496256,5.422423,6.6,Government,2036-06-13,Guatemala,Y,USD,2023-06-13T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,10.628,Reg S
US401494AW96,GUATEM 6.60% 2036-06-13 USD,6.60% BD REDEEM 13/06/2036 USD 200000 - 144A,107.837,5.496256,5.422423,6.6,Government,2036-06-13,Guatemala,Y,USD,2023-06-13T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,10.628,144A
USP5015VAR70,GUATEM 7.05% 2032-10-04 USD,7.05% BD REDEEM 04/10/2032 USD 1000,110.966,5.152077,5.086006,7.05,Government,2032-10-04,Guatemala,NA,USD,2023-10-04T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,6.936,Unspecified
US401494AX79,GUATEM 7.05% 2032-10-04 USD,7.05% BD REDEEM 04/10/2032 USD 200000,110.966,5.152077,5.086006,7.05,Government,2032-10-04,Guatemala,Y,USD,2023-10-04T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,6.936,Unspecified
USP5015VAH98,GUATEM 4.90% 2030-06-01 USD,4.90% NT REDEEM 01/06/2030 USD 200000 - Reg S,100.047,4.884176,4.825109,4.9,Government,2030-06-01,Guatemala,Y,USD,2019-05-31T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,4.594,Reg S
US401494AQ29,GUATEM 4.90% 2030-06-01 USD,4.90% NT REDEEM 01/06/2030 USD 200000 - 144A,100.047,4.884175,4.825109,4.9,Government,2030-06-01,Guatemala,Y,USD,2019-05-31T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,4.594,144A
USP5015VAG16,GUATEM 4.38% 2027-06-05 USD,4.375% NT REDEEM 05/06/2027 USD 200000 - Reg S,99.494,4.700387,4.649713,4.375,Government,2027-06-05,Guatemala,N,USD,2017-06-05T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,1.606,Reg S
US401494AP46,GUATEM 4.38% 2027-06-05 USD,4.375% NT REDEEM 05/06/2027 USD 200000 - Reg 144A,99.494,4.700387,4.649713,4.375,Government,2027-06-05,Guatemala,N,USD,2017-06-05T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,1.606,144A
USP5015VAP15,GUATEM 5.25% 2029-08-10 USD,5.25% BD REDEEM 10/08/2029 USD 200000 - Reg S,101.534,4.8015,4.74409,5.25,Government,2029-08-10,Guatemala,Y,USD,2022-08-10T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,3.786,Reg S
US401494AV14,GUATEM 5.25% 2029-08-10 USD,5.25% BD REDEEM 10/08/2029 USD 200000 - 144A,101.534,4.8015,4.74409,5.25,Government,2029-08-10,Guatemala,Y,USD,2022-08-10T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,3.786,144A
USP5015VAF33,GUATEM 4.50% 2026-05-03 USD,4.50% NT REDEEM 03/05/2026 USD 200000 - Reg S,99.641,5.191339,5.145326,4.5,Government,2026-05-03,Guatemala,N,USD,2016-05-03T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,0.517,Reg S
US401494AN97,GUATEM 4.50% 2026-05-03 USD,4.50% BD REDEEM 03/05/2026 USD 200000 - 144A,99.641,5.191339,5.145326,4.5,Government,2026-05-03,Guatemala,N,USD,2016-05-03T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,0.517,144A
USP5015VAE67,GUATEM 4.88% 2028-02-13 USD,4.875% NT REDEEM 13/02/2028 USD 200000 - Reg S,100.523,4.630278,4.572588,4.875,Government,2028-02-13,Guatemala,N,USD,2013-02-13T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,2.294,Reg S
US401494AF63,GUATEM 4.88% 2028-02-13 USD,4.875% NT REDEEM 13/02/2028 USD 200000 - 144A,100.523,4.630278,4.572588,4.875,Government,2028-02-13,Guatemala,N,USD,2013-02-13T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,2.294,144A
US438180AJ03,HONDUR 5.63% 2030-06-24 USD,5.625% NT REDEEM 24/06/2030 USD 150000 - 144A,98.308,6.043918,5.956021,5.625,Government,2030-06-24,Honduras,Y,USD,2020-06-24T00:00:00Z,2025-10-23T00:00:00Z,Active,2025-10-24,4.658,144A
USP5178RAC27,HONDUR 6.25% 2027-01-19 USD,6.25% NT REDEEM 19/01/2027 USD 150000 - Reg S,100.491,5.824366,5.734961,6.25,Government,2027-01-19,Honduras,N,USD,2017-01-19T00:00:00Z,2025-10-23T00:00:00Z,Active,2025-10-24,1.228,Reg S
US438180AH47,HONDUR 6.25% 2027-01-19 USD,6.25% NT REDEEM 19/01/2027 USD 150000 - 144A,100.491,5.824366,5.734961,6.25,Government,2027-01-19,Honduras,N,USD,2017-01-19T00:00:00Z,2025-10-23T00:00:00Z,Active,2025-10-24,1.228,144A
US698299BG85,PANAMA 4.50% 2047-05-15 USD,4.50% BD REDEEM 15/05/2047 USD 200000,78.319,6.413364,6.313141,4.5,Government,2047-05-15,Panama,Y,USD,2017-05-15T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,21.55,Unspecified
US698299BZ66,PANAMA 7.88% 2057-03-01 USD,7.875% BD REDEEM 01/03/2057 USD 200000,115.214,6.704976,6.595104,7.875,Government,2057-03-01,Panama,Y,USD,2024-02-29T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,31.344,Unspecified
US698299BV52,PANAMA 6.85% 2054-03-28 USD,6.853% BD REDEEM 28/03/2054 USD 200000,103.659,6.566701,6.461892,6.853,Government,2054-03-28,Panama,Y,USD,2023-03-28T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,28.419,Unspecified
US698299BR41,PANAMA 3.30% 2033-01-19 USD,3.298% NT REDEEM 19/01/2033 USD 200000,86.691,5.554271,5.476683,3.298,Government,2033-01-19,Panama,Y,USD,2022-01-19T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,7.228,Unspecified
US698299BS24,PANAMA 4.50% 2063-01-19 USD,4.50% BD REDEEM 19/01/2063 USD 200000,73.595,6.36511,6.26596,4.5,Government,2063-01-19,Panama,Y,USD,2022-01-19T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,37.228,Unspecified
US698299BL70,PANAMA 3.87% 2060-07-23 USD,3.87% BD REDEEM 23/07/2060 USD 200000,65.61,6.349023,6.250424,3.87,Government,2060-07-23,Panama,Y,USD,2019-07-23T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,34.739,Unspecified
US698299BH68,PANAMA 4.50% 2050-04-16 USD,4.50% BD REDEEM 16/04/2050 USD 200000,76.467,6.461785,6.359792,4.5,Government,2050-04-16,Panama,Y,USD,2018-04-16T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,24.469,Unspecified
PAL634445VA7,PANAMA 2.85% 2027-06-27 USD,2.85% BD REDEEM 27/06/2027 USD - Ser A,95.791,5.503502,5.436282,2.85,Government,2027-06-27,Panama,N,USD,2019-12-27T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,1.667,Unspecified
US698299BK97,PANAMA 3.16% 2030-01-23 USD,3.16% BD REDEEM 23/01/2030 USD 200000,93.373,4.904215,4.843034,3.16,Government,2030-01-23,Panama,Y,USD,2019-07-23T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,4.239,Unspecified
PAL634445XA3,PANAMA 3.36% 2031-06-30 USD,3.362% BD REDEEM 30/06/2031 USD 1000,89.329,5.575679,5.501508,3.362,Government,2031-06-30,Panama,N,USD,2021-06-30T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,5.675,Unspecified
USP90603AP97,PANAMA 3.36% 2031-06-30 USD,3.362% BD REDEEM 30/06/2031 USD - Reg S,89.331,5.575204,5.501046,3.362,Government,2031-06-30,Panama,N,USD,2021-06-30T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,5.675,Reg S
US698299BQ67,PANAMA 3.36% 2031-06-30 USD,3.362% BD REDEEM 30/06/2031 USD - 144A,89.331,5.575204,5.501046,3.362,Government,2031-06-30,Panama,N,USD,2021-06-30T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,5.675,144A
US698299BF03,PANAMA 3.88% 2028-03-17 USD,3.875% BD REDEEM 17/03/2028 USD 200000,98.475,4.550891,4.503052,3.875,Government,2028-03-17,Panama,Y,USD,2016-03-17T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,2.389,Unspecified
US698299BT07,PANAMA 6.40% 2035-02-14 USD,6.40% BD REDEEM 14/02/2035 USD 200000,104.364,5.785686,5.701536,6.4,Government,2035-02-14,Panama,Y,USD,2022-11-21T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,9.297,Unspecified
US698299AD63,PANAMA 8.88% 2027-09-30 USD,8.875% BD REDCONV 30/09/2027 USD 1000 - Ser A,108.111,4.459205,4.411901,8.875,Government,2027-09-30,Panama,N,USD,1997-09-26T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,1.925,Unspecified
PAL63444A5A0,PANAMA 5.20% 2034-07-05 USD,5.20% BD REDEEM 05/07/2034 USD 100000,93.864,6.118469,6.027524,5.2,Government,2034-07-05,Panama,NA,USD,2022-07-05T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,8.689,Unspecified
US698299AV61,PANAMA 7.13% 2026-01-29 USD,7.125% BD REDEEM 29/01/2026 USD 1000,100.561,4.962619,4.872962,7.125,Government,2026-01-29,Panama,N,USD,2005-11-29T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,0.256,Unspecified
PAL63444C5A8,PANAMA 6.50% 2028-12-28 USD,6.50% BD REDEEM 28/12/2028 USD 100000,103.396,5.322784,5.252192,6.5,Government,2028-12-28,Panama,NA,USD,2023-12-28T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,3.169,Unspecified
US698299BW36,PANAMA 6.88% 2036-01-31 USD,6.875% BD REDEEM 31/01/2036 USD 200000,107.28,5.917516,5.829604,6.875,Government,2036-01-31,Panama,Y,USD,2023-10-04T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,10.261,Unspecified
US698299AK07,PANAMA 9.38% 2029-04-01 USD,9.375% BD REDCONV 01/04/2029 USD 1000,114.058,4.885898,4.82736,9.375,Government,2029-04-01,Panama,N,USD,1999-03-31T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,3.428,Unspecified
US698299AT16,PANAMA 8.13% 2034-04-28 USD,8.125% BD REDCONV 28/04/2034 USD 1000,112.242,6.249141,6.154888,8.125,Government,2034-04-28,Panama,N,USD,2004-01-28T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,8.503,Unspecified
PAL634445WA5,PANAMA 3.00% 2029-12-27 USD,3% BD REDEEM 27/12/2029 USD - Ser A,88.267,6.22974,6.134497,3,Government,2029-12-27,Panama,NA,USD,2019-12-27T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,4.167,Unspecified
US698299BX19,PANAMA 7.50% 2031-03-01 USD,7.50% BD REDEEM 01/03/2031 USD 200000,110.662,5.192809,5.129014,7.5,Government,2031-03-01,Panama,Y,USD,2024-02-29T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,5.344,Unspecified
PAL63444B5A9,PANAMA 6.38% 2033-07-25 USD,6.375% BD REDEEM 25/07/2033 USD 1000,103.145,5.862824,5.779724,6.375,Government,2033-07-25,Panama,N,USD,2023-07-25T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,7.744,Unspecified
US698299BM53,PANAMA 4.50% 2056-04-01 USD,4.50% BD REDEEM 01/04/2056 USD 200000,74.532,6.440706,6.339126,4.5,Government,2056-04-01,Panama,Y,USD,2020-04-01T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,30.428,Unspecified
PAL634445TA1,PANAMA 3.75% 2026-04-17 USD,3.75% NT REDEEM 17/04/2026 USD 1000 - Ser A,99.351,5.117767,5.069041,3.75,Government,2026-04-17,Panama,N,USD,2019-04-17T00:00:00Z,2025-10-22T00:00:00Z,Active,2025-10-24,0.472,Unspecified
