ISIN,Name,Description,Clean Price,Yield (%),YTM (%),Coupon,Industry,Maturity,Issuer,Callable,Currency,Issue Date,Pricing Date,Status,Today,Tenor_Date,Regulation
USP01012CC84,ELSALV 9.50% 2052-07-15 USD,9.50% NT REDEEM 15/07/2052 USD 150000 - Reg S,101.068,9.389931,9.174323,9.5,Government,2052-07-15,El Salvador,Y,USD,2020-07-15T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,26.972,Reg S
US283875AN23,ELSALV 7.65% 2035-06-15 USD,7.65% NT REDEEM 15/06/2035 USD 10000 - 144A,95.838,8.272417,8.104602,7.65,Government,2035-06-15,El Salvador,N,USD,2005-06-10T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,9.889,144A
USP01012AN67,ELSALV 7.65% 2035-06-15 USD,7.65% NT REDEEM 15/06/2035 USD 10000 - Reg S,95.838,8.272417,8.104602,7.65,Government,2035-06-15,El Salvador,N,USD,2005-06-10T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,9.889,Reg S
US283875BW13,ELSALV 8.63% 2029-02-28 USD,8.625% NT REDEEM 28/02/2029 USD 5000 - 144A,103.64,7.448303,7.300943,8.625,Government,2029-02-28,El Salvador,N,USD,2017-02-28T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,3.592,144A
USP01012BX31,ELSALV 8.63% 2029-02-28 USD,8.625% NT REDEEM 28/02/2029 USD 5000 - Reg S,103.64,7.448303,7.300943,8.625,Government,2029-02-28,El Salvador,N,USD,2017-02-28T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,3.592,Reg S
US283875AH54,ELSALV 8.25% 2032-04-10 USD,8.25% NT REDEEM 10/04/2032 USD 10000 - 144A,101.969,7.863085,7.709552,8.25,Government,2032-04-10,El Salvador,N,USD,2002-04-10T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,6.708,144A
XS0146173371,ELSALV 8.25% 2032-04-10 USD,8.25% NT REDEEM 10/04/2032 USD 10000 - Reg S,101.969,7.863085,7.709552,8.25,Government,2032-04-10,El Salvador,N,USD,2002-04-10T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,6.708,Reg S
USP01012AM84,ELSALV 7.63% 2034-09-21 USD,7.625% NT REDEEM 21/09/2034 USD 10000 - Reg S,96.541,8.166053,8.001426,7.625,Government,2034-09-21,El Salvador,N,USD,2004-09-21T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,9.156,Reg S
USP8056GAB97,GUATEM 8.13% 2034-10-06 USD,8.125% NT REDEEM 06/10/2034 USD 10000 - Reg S,111.681,6.421662,6.318858,8.125,Government,2034-10-06,Guatemala,N,USD,2004-10-06T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,9.197,Reg S
US401494AD16,GUATEM 8.13% 2034-10-06 USD,8.125% NT REDEEM 06/10/2034 USD 10000 - 144A,111.681,6.421662,6.318858,8.125,Government,2034-10-06,Guatemala,N,USD,2004-10-06T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,9.197,144A
USP5015VAM83,GUATEM 3.70% 2033-10-07 USD,3.70% NT REDEEM 07/10/2033 USD 200000 - Reg S,85.26,6.000619,5.910263,3.7,Government,2033-10-07,Guatemala,Y,USD,2021-10-07T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,8.2,Reg S
US401494AT67,GUATEM 3.70% 2033-10-07 USD,3.70% NT REDEEM 07/10/2033 USD 200000 - 144A,85.26,6.000619,5.910263,3.7,Government,2033-10-07,Guatemala,Y,USD,2021-10-07T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,8.2,144A
USP5015VAK28,GUATEM 5.38% 2032-04-24 USD,5.375% NT REDEEM 24/04/2032 USD 200000 - Reg S,98.068,5.722326,5.640529,5.375,Government,2032-04-24,Guatemala,Y,USD,2020-04-24T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,6.747,Reg S
US401494AS84,GUATEM 5.38% 2032-04-24 USD,5.375% NT REDEEM 24/04/2032 USD 200000 - 144A,98.068,5.722326,5.640529,5.375,Government,2032-04-24,Guatemala,Y,USD,2020-04-24T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,6.747,144A
USP5015VAF33,GUATEM 4.50% 2026-05-03 USD,4.50% NT REDEEM 03/05/2026 USD 200000 - Reg S,99.113,5.67563,5.597132,4.5,Government,2026-05-03,Guatemala,N,USD,2016-05-03T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,0.772,Reg S
US401494AN97,GUATEM 4.50% 2026-05-03 USD,4.50% BD REDEEM 03/05/2026 USD 200000 - 144A,99.113,5.67563,5.597132,4.5,Government,2026-05-03,Guatemala,N,USD,2016-05-03T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,0.772,144A
USP5015VAG16,GUATEM 4.38% 2027-06-05 USD,4.375% NT REDEEM 05/06/2027 USD 200000 - Reg S,98.403,5.282442,5.211782,4.375,Government,2027-06-05,Guatemala,N,USD,2017-06-05T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,1.861,Reg S
US401494AP46,GUATEM 4.38% 2027-06-05 USD,4.375% NT REDEEM 05/06/2027 USD 200000 - Reg 144A,98.403,5.282442,5.211782,4.375,Government,2027-06-05,Guatemala,N,USD,2017-06-05T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,1.861,144A
USP5015VAS53,GUATEM 6.55% 2037-02-06 USD,6.55% BD REDEEM 06/02/2037 USD 1000,101.422,6.373667,6.270093,6.55,Government,2037-02-06,Guatemala,Y,USD,2024-08-06T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,11.531,Unspecified
US401494AZ28,GUATEM 6.55% 2037-02-06 USD,6.55% BD REDEEM 06/02/2037 USD 1000 - 144A,101.422,6.373667,6.270093,6.55,Government,2037-02-06,Guatemala,Y,USD,2024-08-06T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,11.531,144A
USP5015VAR70,GUATEM 7.05% 2032-10-04 USD,7.05% BD REDEEM 04/10/2032 USD 1000,106.802,5.875055,5.787502,7.05,Government,2032-10-04,Guatemala,NA,USD,2023-10-04T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,7.192,Unspecified
US401494AX79,GUATEM 7.05% 2032-10-04 USD,7.05% BD REDEEM 04/10/2032 USD 200000,106.802,5.875055,5.787502,7.05,Government,2032-10-04,Guatemala,Y,USD,2023-10-04T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,7.192,Unspecified
USP5015VAE67,GUATEM 4.88% 2028-02-13 USD,4.875% NT REDEEM 13/02/2028 USD 200000 - Reg S,98.907,5.337584,5.258179,4.875,Government,2028-02-13,Guatemala,N,USD,2013-02-13T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,2.55,Reg S
US401494AF63,GUATEM 4.88% 2028-02-13 USD,4.875% NT REDEEM 13/02/2028 USD 200000 - 144A,98.907,5.337584,5.258179,4.875,Government,2028-02-13,Guatemala,N,USD,2013-02-13T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,2.55,144A
USP5015VAQ97,GUATEM 6.60% 2036-06-13 USD,6.60% BD REDEEM 13/06/2036 USD 1000 - Reg S,102.099,6.298921,6.200418,6.6,Government,2036-06-13,Guatemala,Y,USD,2023-06-13T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,10.883,Reg S
US401494AW96,GUATEM 6.60% 2036-06-13 USD,6.60% BD REDEEM 13/06/2036 USD 200000 - 144A,102.099,6.298921,6.200418,6.6,Government,2036-06-13,Guatemala,Y,USD,2023-06-13T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,10.883,144A
USP5015VAP15,GUATEM 5.25% 2029-08-10 USD,5.25% BD REDEEM 10/08/2029 USD 200000 - Reg S,99.265,5.454273,5.377563,5.25,Government,2029-08-10,Guatemala,Y,USD,2022-08-10T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,4.042,Reg S
US401494AV14,GUATEM 5.25% 2029-08-10 USD,5.25% BD REDEEM 10/08/2029 USD 200000 - 144A,99.265,5.454273,5.377563,5.25,Government,2029-08-10,Guatemala,Y,USD,2022-08-10T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,4.042,144A
USP5015VAT37,GUATEM 6.05% 2031-08-06 USD,6.05% BD REDEEM 06/08/2031 USD 1000,101.745,5.70365,5.621758,6.05,Government,2031-08-06,Guatemala,Y,USD,2024-08-06T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,6.031,Unspecified
US401494AY52,GUATEM 6.05% 2031-08-06 USD,6.05% BD REDEEM 06/08/2031 USD - 144A,101.745,5.70365,5.621758,6.05,Government,2031-08-06,Guatemala,Y,USD,2024-08-06T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,6.031,144A
USP5015VAH98,GUATEM 4.90% 2030-06-01 USD,4.90% NT REDEEM 01/06/2030 USD 200000 - Reg S,98.148,5.439488,5.363431,4.9,Government,2030-06-01,Guatemala,Y,USD,2019-05-31T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,4.85,Reg S
US401494AQ29,GUATEM 4.90% 2030-06-01 USD,4.90% NT REDEEM 01/06/2030 USD 200000 - 144A,98.148,5.439488,5.363431,4.9,Government,2030-06-01,Guatemala,Y,USD,2019-05-31T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,4.85,144A
USP5015VAN66,GUATEM 4.65% 2041-10-07 USD,4.65% NT REDEEM 07/10/2041 USD 200000 - Reg S,79.819,6.711051,6.599504,4.65,Government,2041-10-07,Guatemala,Y,USD,2021-10-07T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,16.2,Reg S
US401494AU31,GUATEM 4.65% 2041-10-07 USD,4.65% NT REDEEM 07/10/2041 USD 200000 - 144A,79.819,6.711051,6.599504,4.65,Government,2041-10-07,Guatemala,Y,USD,2021-10-07T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,16.2,144A
USP5015VAJ54,GUATEM 6.13% 2050-06-01 USD,6.125% NT REDEEM 01/06/2050 USD 200000 - Reg S,91.255,6.875342,6.758424,6.125,Government,2050-06-01,Guatemala,Y,USD,2019-05-31T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,24.85,Reg S
US401494AR02,GUATEM 6.13% 2050-06-01 USD,6.125% NT REDEEM 01/06/2050 USD 200000 - 144A,91.255,6.875342,6.758424,6.125,Government,2050-06-01,Guatemala,Y,USD,2019-05-31T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,24.85,144A
USP5178RAC27,HONDUR 6.25% 2027-01-19 USD,6.25% NT REDEEM 19/01/2027 USD 150000 - Reg S,99.758,6.422172,6.307124,6.25,Government,2027-01-19,Honduras,N,USD,2017-01-19T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,1.483,Reg S
US438180AH47,HONDUR 6.25% 2027-01-19 USD,6.25% NT REDEEM 19/01/2027 USD 150000 - 144A,99.758,6.422172,6.307124,6.25,Government,2027-01-19,Honduras,N,USD,2017-01-19T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,1.483,144A
US438180AJ03,HONDUR 5.63% 2030-06-24 USD,5.625% NT REDEEM 24/06/2030 USD 150000 - 144A,94.59,6.940927,6.821919,5.625,Government,2030-06-24,Honduras,Y,USD,2020-06-24T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,4.914,144A
USP5178RAC27,HONDUR 6.25% 2027-01-19 USD,6.25% NT REDEEM 19/01/2027 USD 150000 - Reg S,99.758,6.422172,6.307124,6.25,Government,2027-01-19,Honduras,N,USD,2017-01-19T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,1.483,Reg S
US438180AH47,HONDUR 6.25% 2027-01-19 USD,6.25% NT REDEEM 19/01/2027 USD 150000 - 144A,99.758,6.422172,6.307124,6.25,Government,2027-01-19,Honduras,N,USD,2017-01-19T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,1.483,144A
USP5178RAD00,HONDUR 5.63% 2030-06-24 USD,5.625% NT REDEEM 24/06/2030 USD 150000 - Reg S,94.59,6.940927,6.821919,5.625,Government,2030-06-24,Honduras,Y,USD,2020-06-24T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,4.914,Reg S
PAL63444A5A0,PANAMA 5.20% 2034-07-05 USD,5.20% BD REDEEM 05/07/2034 USD 100000,87.561,7.101491,6.977245,5.2,Government,2034-07-05,Panama,NA,USD,2022-07-05T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,8.944,Unspecified
PAL63444B5A9,PANAMA 6.38% 2033-07-25 USD,6.375% BD REDEEM 25/07/2033 USD 1000,96.899,6.885356,6.768732,6.375,Government,2033-07-25,Panama,N,USD,2023-07-25T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,8,Unspecified
PAL634445VA7,PANAMA 2.85% 2027-06-27 USD,2.85% BD REDEEM 27/06/2027 USD - Ser A,94.272,6.045073,5.956095,2.85,Government,2027-06-27,Panama,N,USD,2019-12-27T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,1.922,Unspecified
PAL634445XA3,PANAMA 3.36% 2031-06-30 USD,3.362% BD REDEEM 30/06/2031 USD 1000,83.44,6.799629,6.686618,3.362,Government,2031-06-30,Panama,N,USD,2021-06-30T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,5.931,Unspecified
USP90603AP97,PANAMA 3.36% 2031-06-30 USD,3.362% BD REDEEM 30/06/2031 USD - Reg S,83.443,6.799078,6.686085,3.362,Government,2031-06-30,Panama,N,USD,2021-06-30T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,5.931,Reg S
US698299BQ67,PANAMA 3.36% 2031-06-30 USD,3.362% BD REDEEM 30/06/2031 USD - 144A,83.443,6.799078,6.686085,3.362,Government,2031-06-30,Panama,N,USD,2021-06-30T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,5.931,144A
US698299BZ66,PANAMA 7.88% 2057-03-01 USD,7.875% BD REDEEM 01/03/2057 USD 200000,103.199,7.60407,7.461898,7.875,Government,2057-03-01,Panama,Y,USD,2024-02-29T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,31.6,Unspecified
US698299BV52,PANAMA 6.85% 2054-03-28 USD,6.853% BD REDEEM 28/03/2054 USD 200000,91.788,7.556281,7.416618,6.853,Government,2054-03-28,Panama,Y,USD,2023-03-28T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,28.675,Unspecified
US698299AD63,PANAMA 8.88% 2027-09-30 USD,8.875% BD REDCONV 30/09/2027 USD 1000 - Ser A,108.185,4.871943,4.810322,8.875,Government,2027-09-30,Panama,N,USD,1997-09-26T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,2.181,Unspecified
US698299BL70,PANAMA 3.87% 2060-07-23 USD,3.87% BD REDEEM 23/07/2060 USD 200000,57.035,7.302183,7.171175,3.87,Government,2060-07-23,Panama,Y,USD,2019-07-23T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,34.994,Unspecified
US698299BH68,PANAMA 4.50% 2050-04-16 USD,4.50% BD REDEEM 16/04/2050 USD 200000,67.599,7.424282,7.288894,4.5,Government,2050-04-16,Panama,Y,USD,2018-04-16T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,24.725,Unspecified
US698299AT16,PANAMA 8.13% 2034-04-28 USD,8.125% BD REDCONV 28/04/2034 USD 1000,107.614,6.94754,6.828991,8.125,Government,2034-04-28,Panama,N,USD,2004-01-28T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,8.758,Unspecified
US698299BT07,PANAMA 6.40% 2035-02-14 USD,6.40% BD REDEEM 14/02/2035 USD 200000,98.02,6.682896,6.569555,6.4,Government,2035-02-14,Panama,Y,USD,2022-11-21T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,9.553,Unspecified
US698299AW45,PANAMA 6.70% 2036-01-26 USD,6.70% BD REDEEM 26/01/2036 USD 1000,99.789,6.730375,6.617326,6.7,Government,2036-01-26,Panama,N,USD,2006-01-26T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,10.503,Unspecified
US698299BM53,PANAMA 4.50% 2056-04-01 USD,4.50% BD REDEEM 01/04/2056 USD 200000,65.04,7.428292,7.292484,4.5,Government,2056-04-01,Panama,Y,USD,2020-04-01T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,30.683,Unspecified
PAL63444C5A8,PANAMA 6.50% 2028-12-28 USD,6.50% BD REDEEM 28/12/2028 USD 100000,102.272,5.758357,5.672452,6.5,Government,2028-12-28,Panama,NA,USD,2023-12-28T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,3.425,Unspecified
US698299BY91,PANAMA 8.00% 2038-03-01 USD,8% BD REDEEM 01/03/2038 USD 200000,107.618,6.999813,6.878255,8,Government,2038-03-01,Panama,Y,USD,2024-02-29T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,12.6,Unspecified
US698299BF03,PANAMA 3.88% 2028-03-17 USD,3.875% BD REDEEM 17/03/2028 USD 200000,96.78,5.190397,5.123365,3.875,Government,2028-03-17,Panama,Y,USD,2016-03-17T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,2.644,Unspecified
US698299BR41,PANAMA 3.30% 2033-01-19 USD,3.298% NT REDEEM 19/01/2033 USD 200000,81.954,6.365824,6.2627,3.298,Government,2033-01-19,Panama,Y,USD,2022-01-19T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,7.483,Unspecified
US698299BK97,PANAMA 3.16% 2030-01-23 USD,3.16% BD REDEEM 23/01/2030 USD 200000,90.003,5.71216,5.627272,3.16,Government,2030-01-23,Panama,Y,USD,2019-07-23T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,4.494,Unspecified
US698299AK07,PANAMA 9.38% 2029-04-01 USD,9.375% BD REDCONV 01/04/2029 USD 1000,112.234,5.647579,5.565981,9.375,Government,2029-04-01,Panama,N,USD,1999-03-31T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,3.683,Unspecified
US698299BX19,PANAMA 7.50% 2031-03-01 USD,7.50% BD REDEEM 01/03/2031 USD 200000,106.883,6.031957,5.942859,7.5,Government,2031-03-01,Panama,Y,USD,2024-02-29T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,5.6,Unspecified
PAL634445TA1,PANAMA 3.75% 2026-04-17 USD,3.75% NT REDEEM 17/04/2026 USD 1000 - Ser A,98.803,5.435075,5.35884,3.75,Government,2026-04-17,Panama,N,USD,2019-04-17T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,0.728,Unspecified
US698299BN37,PANAMA 2.25% 2032-09-29 USD,2.252% BD REDEEM 29/09/2032 USD 200000,76.51,6.379981,6.277246,2.252,Government,2032-09-29,Panama,Y,USD,2020-09-29T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,7.178,Unspecified
US698299BB98,PANAMA 4.30% 2053-04-29 USD,4.30% BD REDEEM 29/04/2053 USD 200000,64.593,7.340767,7.208718,4.3,Government,2053-04-29,Panama,Y,USD,2013-04-29T00:00:00Z,2025-07-24T00:00:00Z,Active,2025-07-25,27.761,Unspecified
