ISIN,Name,Description,Clean Price,Yield (%),YTM (%),Coupon,Industry,Maturity,Issuer,Callable,Currency,Issue Date,Pricing Date,Status,Today,Tenor_Date,Regulation
USP01012AR71,ELSALV 7.63% 2041-02-01 USD,7.625% NT REDEEM 01/02/2041 USD 150000 - Reg S,91.074,8.677546,8.491165,7.625,Government,2041-02-01,El Salvador,N,USD,2011-02-01T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,15.614,Reg S
USP5015VAP15,GUATEM 5.25% 2029-08-10 USD,5.25% BD REDEEM 10/08/2029 USD 200000 - Reg S,99.018,5.516223,5.440022,5.25,Government,2029-08-10,Guatemala,Y,USD,2022-08-10T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,4.139,Reg S
US401494AV14,GUATEM 5.25% 2029-08-10 USD,5.25% BD REDEEM 10/08/2029 USD 200000 - 144A,99.018,5.516223,5.440022,5.25,Government,2029-08-10,Guatemala,Y,USD,2022-08-10T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,4.139,144A
USP5015VAE67,GUATEM 4.88% 2028-02-13 USD,4.875% NT REDEEM 13/02/2028 USD 200000 - Reg S,98.651,5.424875,5.346508,4.875,Government,2028-02-13,Guatemala,N,USD,2013-02-13T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,2.647,Reg S
US401494AF63,GUATEM 4.88% 2028-02-13 USD,4.875% NT REDEEM 13/02/2028 USD 200000 - 144A,98.651,5.424875,5.346508,4.875,Government,2028-02-13,Guatemala,N,USD,2013-02-13T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,2.647,144A
USP8056GAB97,GUATEM 8.13% 2034-10-06 USD,8.125% NT REDEEM 06/10/2034 USD 10000 - Reg S,110.704,6.566542,6.460539,8.125,Government,2034-10-06,Guatemala,N,USD,2004-10-06T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,9.294,Reg S
US401494AD16,GUATEM 8.13% 2034-10-06 USD,8.125% NT REDEEM 06/10/2034 USD 10000 - 144A,110.704,6.566542,6.460539,8.125,Government,2034-10-06,Guatemala,N,USD,2004-10-06T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,9.294,144A
USP5015VAM83,GUATEM 3.70% 2033-10-07 USD,3.70% NT REDEEM 07/10/2033 USD 200000 - Reg S,84.316,6.138274,6.045077,3.7,Government,2033-10-07,Guatemala,Y,USD,2021-10-07T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,8.297,Reg S
US401494AT67,GUATEM 3.70% 2033-10-07 USD,3.70% NT REDEEM 07/10/2033 USD 200000 - 144A,84.316,6.138274,6.045077,3.7,Government,2033-10-07,Guatemala,Y,USD,2021-10-07T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,8.297,144A
USP5015VAS53,GUATEM 6.55% 2037-02-06 USD,6.55% BD REDEEM 06/02/2037 USD 1000,100.419,6.49686,6.39054,6.55,Government,2037-02-06,Guatemala,Y,USD,2024-08-06T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,11.628,Unspecified
US401494AZ28,GUATEM 6.55% 2037-02-06 USD,6.55% BD REDEEM 06/02/2037 USD 1000 - 144A,100.419,6.49686,6.39054,6.55,Government,2037-02-06,Guatemala,Y,USD,2024-08-06T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,11.628,144A
USP5015VAT37,GUATEM 6.05% 2031-08-06 USD,6.05% BD REDEEM 06/08/2031 USD 1000,100.745,5.901789,5.815908,6.05,Government,2031-08-06,Guatemala,Y,USD,2024-08-06T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,6.128,Unspecified
US401494AY52,GUATEM 6.05% 2031-08-06 USD,6.05% BD REDEEM 06/08/2031 USD - 144A,100.745,5.901789,5.815908,6.05,Government,2031-08-06,Guatemala,Y,USD,2024-08-06T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,6.128,144A
USP5015VAR70,GUATEM 7.05% 2032-10-04 USD,7.05% BD REDEEM 04/10/2032 USD 1000,105.842,6.045577,5.954529,7.05,Government,2032-10-04,Guatemala,NA,USD,2023-10-04T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,7.289,Unspecified
US401494AX79,GUATEM 7.05% 2032-10-04 USD,7.05% BD REDEEM 04/10/2032 USD 200000,105.842,6.045577,5.954529,7.05,Government,2032-10-04,Guatemala,Y,USD,2023-10-04T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,7.289,Unspecified
USP5015VAG16,GUATEM 4.38% 2027-06-05 USD,4.375% NT REDEEM 05/06/2027 USD 200000 - Reg S,98.217,5.342213,5.274077,4.375,Government,2027-06-05,Guatemala,N,USD,2017-06-05T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,1.958,Reg S
US401494AP46,GUATEM 4.38% 2027-06-05 USD,4.375% NT REDEEM 05/06/2027 USD 200000 - Reg 144A,98.217,5.342213,5.274077,4.375,Government,2027-06-05,Guatemala,N,USD,2017-06-05T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,1.958,144A
USP5015VAN66,GUATEM 4.65% 2041-10-07 USD,4.65% NT REDEEM 07/10/2041 USD 200000 - Reg S,78.784,6.826124,6.711689,4.65,Government,2041-10-07,Guatemala,Y,USD,2021-10-07T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,16.297,Reg S
US401494AU31,GUATEM 4.65% 2041-10-07 USD,4.65% NT REDEEM 07/10/2041 USD 200000 - 144A,78.784,6.826124,6.711689,4.65,Government,2041-10-07,Guatemala,Y,USD,2021-10-07T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,16.297,144A
USP5015VAF33,GUATEM 4.50% 2026-05-03 USD,4.50% NT REDEEM 03/05/2026 USD 200000 - Reg S,98.962,5.726188,5.655626,4.5,Government,2026-05-03,Guatemala,N,USD,2016-05-03T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,0.869,Reg S
US401494AN97,GUATEM 4.50% 2026-05-03 USD,4.50% BD REDEEM 03/05/2026 USD 200000 - 144A,98.962,5.726188,5.655626,4.5,Government,2026-05-03,Guatemala,N,USD,2016-05-03T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,0.869,144A
USP5015VAH98,GUATEM 4.90% 2030-06-01 USD,4.90% NT REDEEM 01/06/2030 USD 200000 - Reg S,97.652,5.571952,5.49454,4.9,Government,2030-06-01,Guatemala,Y,USD,2019-05-31T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,4.947,Reg S
US401494AQ29,GUATEM 4.90% 2030-06-01 USD,4.90% NT REDEEM 01/06/2030 USD 200000 - 144A,97.652,5.571952,5.494541,4.9,Government,2030-06-01,Guatemala,Y,USD,2019-05-31T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,4.947,144A
USP5015VAQ97,GUATEM 6.60% 2036-06-13 USD,6.60% BD REDEEM 13/06/2036 USD 1000 - Reg S,101.062,6.448366,6.346496,6.6,Government,2036-06-13,Guatemala,Y,USD,2023-06-13T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,10.981,Reg S
US401494AW96,GUATEM 6.60% 2036-06-13 USD,6.60% BD REDEEM 13/06/2036 USD 200000 - 144A,101.062,6.448366,6.346496,6.6,Government,2036-06-13,Guatemala,Y,USD,2023-06-13T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,10.981,144A
USP5015VAJ54,GUATEM 6.13% 2050-06-01 USD,6.125% NT REDEEM 01/06/2050 USD 200000 - Reg S,89.67,7.022088,6.901026,6.125,Government,2050-06-01,Guatemala,Y,USD,2019-05-31T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,24.947,Reg S
US401494AR02,GUATEM 6.13% 2050-06-01 USD,6.125% NT REDEEM 01/06/2050 USD 200000 - 144A,89.67,7.022088,6.901026,6.125,Government,2050-06-01,Guatemala,Y,USD,2019-05-31T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,24.947,144A
USP5015VAK28,GUATEM 5.38% 2032-04-24 USD,5.375% NT REDEEM 24/04/2032 USD 200000 - Reg S,97.108,5.89268,5.807506,5.375,Government,2032-04-24,Guatemala,Y,USD,2020-04-24T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,6.844,Reg S
US401494AS84,GUATEM 5.38% 2032-04-24 USD,5.375% NT REDEEM 24/04/2032 USD 200000 - 144A,97.108,5.89268,5.807506,5.375,Government,2032-04-24,Guatemala,Y,USD,2020-04-24T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,6.844,144A
US438180AJ03,HONDUR 5.63% 2030-06-24 USD,5.625% NT REDEEM 24/06/2030 USD 150000 - 144A,94.063,7.050251,6.929817,5.625,Government,2030-06-24,Honduras,Y,USD,2020-06-24T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,5.011,144A
USP5178RAC27,HONDUR 6.25% 2027-01-19 USD,6.25% NT REDEEM 19/01/2027 USD 150000 - Reg S,99.28,6.730875,6.612615,6.25,Government,2027-01-19,Honduras,N,USD,2017-01-19T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,1.581,Reg S
US438180AH47,HONDUR 6.25% 2027-01-19 USD,6.25% NT REDEEM 19/01/2027 USD 150000 - 144A,99.28,6.730875,6.612615,6.25,Government,2027-01-19,Honduras,N,USD,2017-01-19T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,1.581,144A
USP5178RAD00,HONDUR 5.63% 2030-06-24 USD,5.625% NT REDEEM 24/06/2030 USD 150000 - Reg S,94.063,7.050251,6.929817,5.625,Government,2030-06-24,Honduras,Y,USD,2020-06-24T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,5.011,Reg S
USP5178RAC27,HONDUR 6.25% 2027-01-19 USD,6.25% NT REDEEM 19/01/2027 USD 150000 - Reg S,99.28,6.730875,6.612615,6.25,Government,2027-01-19,Honduras,N,USD,2017-01-19T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,1.581,Reg S
US438180AH47,HONDUR 6.25% 2027-01-19 USD,6.25% NT REDEEM 19/01/2027 USD 150000 - 144A,99.28,6.730875,6.612615,6.25,Government,2027-01-19,Honduras,N,USD,2017-01-19T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,1.581,144A
US698299BG85,PANAMA 4.50% 2047-05-15 USD,4.50% BD REDEEM 15/05/2047 USD 200000,68.452,7.517157,7.379518,4.5,Government,2047-05-15,Panama,Y,USD,2017-05-15T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,21.903,Unspecified
PAL63444A5A0,PANAMA 5.20% 2034-07-05 USD,5.20% BD REDEEM 05/07/2034 USD 100000,85.59,7.413812,7.280063,5.2,Government,2034-07-05,Panama,NA,USD,2022-07-05T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,9.042,Unspecified
PAL63444B5A9,PANAMA 6.38% 2033-07-25 USD,6.375% BD REDEEM 25/07/2033 USD 1000,94.959,7.205696,7.079771,6.375,Government,2033-07-25,Panama,N,USD,2023-07-25T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,8.097,Unspecified
US698299BS24,PANAMA 4.50% 2063-01-19 USD,4.50% BD REDEEM 19/01/2063 USD 200000,63.139,7.439,7.303618,4.5,Government,2063-01-19,Panama,Y,USD,2022-01-19T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,37.581,Unspecified
US698299BH68,PANAMA 4.50% 2050-04-16 USD,4.50% BD REDEEM 16/04/2050 USD 200000,66.527,7.548538,7.409501,4.5,Government,2050-04-16,Panama,Y,USD,2018-04-16T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,24.822,Unspecified
US698299BB98,PANAMA 4.30% 2053-04-29 USD,4.30% BD REDEEM 29/04/2053 USD 200000,63.902,7.418963,7.284916,4.3,Government,2053-04-29,Panama,Y,USD,2013-04-29T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,27.858,Unspecified
US698299BR41,PANAMA 3.30% 2033-01-19 USD,3.298% NT REDEEM 19/01/2033 USD 200000,80.691,6.570189,6.462012,3.298,Government,2033-01-19,Panama,Y,USD,2022-01-19T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,7.581,Unspecified
US698299BZ66,PANAMA 7.88% 2057-03-01 USD,7.875% BD REDEEM 01/03/2057 USD 200000,101.062,7.781533,7.633676,7.875,Government,2057-03-01,Panama,Y,USD,2024-02-29T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,31.697,Unspecified
US698299BL70,PANAMA 3.87% 2060-07-23 USD,3.87% BD REDEEM 23/07/2060 USD 200000,56.106,7.408569,7.274375,3.87,Government,2060-07-23,Panama,Y,USD,2019-07-23T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,35.092,Unspecified
PAL634445XA3,PANAMA 3.36% 2031-06-30 USD,3.362% BD REDEEM 30/06/2031 USD 1000,81.881,7.106697,6.98522,3.362,Government,2031-06-30,Panama,N,USD,2021-06-30T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,6.028,Unspecified
USP90603AP97,PANAMA 3.36% 2031-06-30 USD,3.362% BD REDEEM 30/06/2031 USD - Reg S,81.884,7.106003,6.984549,3.362,Government,2031-06-30,Panama,N,USD,2021-06-30T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,6.028,Reg S
US698299BQ67,PANAMA 3.36% 2031-06-30 USD,3.362% BD REDEEM 30/06/2031 USD - 144A,81.884,7.106003,6.984549,3.362,Government,2031-06-30,Panama,N,USD,2021-06-30T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,6.028,144A
US698299AT16,PANAMA 8.13% 2034-04-28 USD,8.125% BD REDCONV 28/04/2034 USD 1000,106.508,7.119848,6.996982,8.125,Government,2034-04-28,Panama,N,USD,2004-01-28T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,8.856,Unspecified
PAL634445WA5,PANAMA 3.00% 2029-12-27 USD,3% BD REDEEM 27/12/2029 USD - Ser A,84.932,6.936479,6.817868,3,Government,2029-12-27,Panama,NA,USD,2019-12-27T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,4.519,Unspecified
US698299AD63,PANAMA 8.88% 2027-09-30 USD,8.875% BD REDCONV 30/09/2027 USD 1000 - Ser A,108.376,4.944281,4.88439,8.875,Government,2027-09-30,Panama,N,USD,1997-09-26T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,2.278,Unspecified
US698299BF03,PANAMA 3.88% 2028-03-17 USD,3.875% BD REDEEM 17/03/2028 USD 200000,96.58,5.225221,5.160174,3.875,Government,2028-03-17,Panama,Y,USD,2016-03-17T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,2.742,Unspecified
US698299BK97,PANAMA 3.16% 2030-01-23 USD,3.16% BD REDEEM 23/01/2030 USD 200000,89.508,5.791275,5.706157,3.16,Government,2030-01-23,Panama,Y,USD,2019-07-23T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,4.592,Unspecified
US698299BN37,PANAMA 2.25% 2032-09-29 USD,2.252% BD REDEEM 29/09/2032 USD 200000,75.428,6.548375,6.441733,2.252,Government,2032-09-29,Panama,Y,USD,2020-09-29T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,7.275,Unspecified
US698299BX19,PANAMA 7.50% 2031-03-01 USD,7.50% BD REDEEM 01/03/2031 USD 200000,105.968,6.237446,6.144112,7.5,Government,2031-03-01,Panama,Y,USD,2024-02-29T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,5.697,Unspecified
US698299BY91,PANAMA 8.00% 2038-03-01 USD,8% BD REDEEM 01/03/2038 USD 200000,105.926,7.217121,7.089414,8,Government,2038-03-01,Panama,Y,USD,2024-02-29T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,12.697,Unspecified
PAL634445TA1,PANAMA 3.75% 2026-04-17 USD,3.75% NT REDEEM 17/04/2026 USD 1000 - Ser A,98.416,5.723116,5.649212,3.75,Government,2026-04-17,Panama,N,USD,2019-04-17T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,0.825,Unspecified
PAL634445VA7,PANAMA 2.85% 2027-06-27 USD,2.85% BD REDEEM 27/06/2027 USD - Ser A,93.944,6.072926,5.987455,2.85,Government,2027-06-27,Panama,N,USD,2019-12-27T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,2.019,Unspecified
US698299AK07,PANAMA 9.38% 2029-04-01 USD,9.375% BD REDCONV 01/04/2029 USD 1000,112.421,5.678076,5.598192,9.375,Government,2029-04-01,Panama,N,USD,1999-03-31T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,3.781,Unspecified
US698299AV61,PANAMA 7.13% 2026-01-29 USD,7.125% BD REDEEM 29/01/2026 USD 1000,101.457,4.677582,4.608187,7.125,Government,2026-01-29,Panama,N,USD,2005-11-29T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,0.608,Unspecified
US698299AW45,PANAMA 6.70% 2036-01-26 USD,6.70% BD REDEEM 26/01/2036 USD 1000,98.717,6.883671,6.76694,6.7,Government,2036-01-26,Panama,N,USD,2006-01-26T00:00:00Z,2025-06-18T00:00:00Z,Active,2025-06-20,10.6,Unspecified
