ISIN,Name,Description,Clean Price,Yield (%),YTM (%),Coupon,Industry,Maturity,Issuer,Callable,Currency,Issue Date,Pricing Date,Status,Today,Tenor_Date,Regulation
US221604BG52,CRTP 6.67% 2030-11-22 USD,6.67% NT REDEEM 22/11/2030 USD - 144A,107.976,4.920407,4.859639,6.67,Government,2030-11-22,Costa Rica,N,USD,2016-08-17T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,5.158,144A
USP3699PGK77,CRTP 6.13% 2031-02-19 USD,6.125% NT REDEEM 19/02/2031 USD 200000 - Reg S,103.758,5.169879,5.099382,6.125,Government,2031-02-19,Costa Rica,Y,USD,2019-11-19T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,5.4,Reg S
US221597CP00,CRTP 6.13% 2031-02-19 USD,6.125% NT REDEEM 19/02/2031 USD 200000 - 144A,103.758,5.169879,5.099382,6.125,Government,2031-02-19,Costa Rica,Y,USD,2019-11-19T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,5.4,144A
CRG0000B45I8,CRTP 10.00% 2029-02-21 USD,10% BD REDEEM 21/02/2029 USD 1000,112.494,5.970469,5.875296,10,Government,2029-02-21,Costa Rica,NA,USD,2019-03-20T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,3.406,Unspecified
XS1968712338,CRTP 9.20% 2029-02-21 USD,9.20% BD REDEEM 21/02/2029 USD 1000 - REG S,112.492,5.227364,5.153367,9.2,Government,2029-02-21,Costa Rica,NA,USD,2019-02-21T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,3.406,Unspecified
US221597CL95,CRTP 9.20% 2029-02-21 USD,9.20% NT REDEEM 21/02/2029 USD - 144A,112.492,5.227364,5.153367,9.2,Government,2029-02-21,Costa Rica,N,USD,2019-03-21T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,3.406,144A
USP3699PGN17,CRTP 7.30% 2054-11-13 USD,7.30% BD REDEEM 13/11/2054 USD 200000 - Reg S,103.78,6.988571,6.869476,7.3,Government,2054-11-13,Costa Rica,Y,USD,2023-11-13T00:00:00Z,2025-07-31T00:00:00Z,Active,2025-08-29,29.133,Reg S
US221597CV77,CRTP 7.30% 2054-11-13 USD,7.30% BD REDEEM 13/11/2054 USD 1000 - 144A,103.78,6.988571,6.869476,7.3,Government,2054-11-13,Costa Rica,NA,USD,2023-11-13T00:00:00Z,2025-07-31T00:00:00Z,Active,2025-08-29,29.133,144A
USP01012CA29,ELSALV 7.12% 2050-01-20 USD,7.1246% NT REDEEM 20/01/2050 USD 1500000 - Reg S,83.671,8.754541,8.56764,7.1246,Government,2050-01-20,El Salvador,Y,USD,2019-08-06T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,24.319,Reg S
US283875BZ44,ELSALV 7.12% 2050-01-20 USD,7.1246% NT REDEEM 20/01/2050 USD 150000 - 144A,83.671,8.754541,8.56764,7.1246,Government,2050-01-20,El Salvador,Y,USD,2019-08-06T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,24.319,144A
USP01012BX31,ELSALV 8.63% 2029-02-28 USD,8.625% NT REDEEM 28/02/2029 USD 5000 - Reg S,105.19,6.929782,6.804032,8.625,Government,2029-02-28,El Salvador,N,USD,2017-02-28T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,3.425,Reg S
US283875BW13,ELSALV 8.63% 2029-02-28 USD,8.625% NT REDEEM 28/02/2029 USD 5000 - 144A,105.19,6.929782,6.804032,8.625,Government,2029-02-28,El Salvador,N,USD,2017-02-28T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,3.425,144A
US283875CD23,ELSALV 0.25% 2030-04-17 USD,FXDVR NT REDEEM 17/04/2030 USD 150000 - 144A,93.965,2.245761,2.232818,0.25,Government,2030-04-17,El Salvador,Y,USD,2024-04-17T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,4.561,144A
US283875AH54,ELSALV 8.25% 2032-04-10 USD,8.25% NT REDEEM 10/04/2032 USD 10000 - 144A,103.524,7.560639,7.420408,8.25,Government,2032-04-10,El Salvador,N,USD,2002-04-10T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,6.542,144A
XS0146173371,ELSALV 8.25% 2032-04-10 USD,8.25% NT REDEEM 10/04/2032 USD 10000 - Reg S,103.524,7.560639,7.420408,8.25,Government,2032-04-10,El Salvador,N,USD,2002-04-10T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,6.542,Reg S
USP01012CF16,ELSALV 9.25% 2030-04-17 USD,9.25% NT REDEEM 17/04/2030 USD 150000 - Reg S,107.338,6.621881,6.513612,9.25,Government,2030-04-17,El Salvador,Y,USD,2024-04-17T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,4.561,Reg S
US283875CE06,ELSALV 9.25% 2030-04-17 USD,9.25% NT REDEEM 17/04/2030 USD 150000 - 144A,107.338,6.621881,6.513612,9.25,Government,2030-04-17,El Salvador,Y,USD,2024-04-17T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,4.561,144A
USP01012AN67,ELSALV 7.65% 2035-06-15 USD,7.65% NT REDEEM 15/06/2035 USD 10000 - Reg S,98.305,7.899065,7.747357,7.65,Government,2035-06-15,El Salvador,N,USD,2005-06-10T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,9.722,Reg S
US283875AN23,ELSALV 7.65% 2035-06-15 USD,7.65% NT REDEEM 15/06/2035 USD 10000 - 144A,98.305,7.899065,7.747357,7.65,Government,2035-06-15,El Salvador,N,USD,2005-06-10T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,9.722,144A
USP01012AM84,ELSALV 7.63% 2034-09-21 USD,7.625% NT REDEEM 21/09/2034 USD 10000 - Reg S,98.686,7.828851,7.678894,7.625,Government,2034-09-21,El Salvador,N,USD,2004-09-21T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,8.989,Reg S
USP01012AT38,ELSALV 6.38% 2027-01-18 USD,6.375% NT REDEEM 18/01/2027 USD 5000 - Reg S,99.446,6.792317,6.670209,6.375,Government,2027-01-18,El Salvador,N,USD,2014-09-18T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,1.314,Reg S
US283875AS10,ELSALV 6.38% 2027-01-18 USD,6.375% NT REDEEM 18/01/2027 USD 5000 - 144A,99.446,6.792317,6.670209,6.375,Government,2027-01-18,El Salvador,N,USD,2014-09-18T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,1.314,144A
USP01012AR71,ELSALV 7.63% 2041-02-01 USD,7.625% NT REDEEM 01/02/2041 USD 150000 - Reg S,92.394,8.519003,8.339143,7.625,Government,2041-02-01,El Salvador,N,USD,2011-02-01T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,15.35,Reg S
US283875AQ53,ELSALV 7.63% 2041-02-01 USD,7.625% NT REDEEM 01/02/2041 USD 150000 - 144A,92.394,8.519003,8.339143,7.625,Government,2041-02-01,El Salvador,N,USD,2011-02-01T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,15.35,144A
US283875CB66,ELSALV 9.50% 2052-07-15 USD,9.50% NT REDEEM 15/07/2052 USD 150000 - 144A,103.278,9.16791,8.963409,9.5,Government,2052-07-15,El Salvador,Y,USD,2020-07-15T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,26.806,144A
USP01012CC84,ELSALV 9.50% 2052-07-15 USD,9.50% NT REDEEM 15/07/2052 USD 150000 - Reg S,103.278,9.16791,8.963409,9.5,Government,2052-07-15,El Salvador,Y,USD,2020-07-15T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,26.806,Reg S
USP5015VAK28,GUATEM 5.38% 2032-04-24 USD,5.375% NT REDEEM 24/04/2032 USD 200000 - Reg S,99.891,5.393306,5.321784,5.375,Government,2032-04-24,Guatemala,Y,USD,2020-04-24T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,6.581,Reg S
US401494AS84,GUATEM 5.38% 2032-04-24 USD,5.375% NT REDEEM 24/04/2032 USD 200000 - 144A,99.891,5.393306,5.321784,5.375,Government,2032-04-24,Guatemala,Y,USD,2020-04-24T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,6.581,144A
USP8056GAB97,GUATEM 8.13% 2034-10-06 USD,8.125% NT REDEEM 06/10/2034 USD 10000 - Reg S,113.672,6.141004,6.048074,8.125,Government,2034-10-06,Guatemala,N,USD,2004-10-06T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,9.031,Reg S
US401494AD16,GUATEM 8.13% 2034-10-06 USD,8.125% NT REDEEM 06/10/2034 USD 10000 - 144A,113.672,6.141004,6.048074,8.125,Government,2034-10-06,Guatemala,N,USD,2004-10-06T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,9.031,144A
USP5015VAM83,GUATEM 3.70% 2033-10-07 USD,3.70% NT REDEEM 07/10/2033 USD 200000 - Reg S,86.972,5.730667,5.649206,3.7,Government,2033-10-07,Guatemala,Y,USD,2021-10-07T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,8.033,Reg S
US401494AT67,GUATEM 3.70% 2033-10-07 USD,3.70% NT REDEEM 07/10/2033 USD 200000 - 144A,86.972,5.730667,5.649206,3.7,Government,2033-10-07,Guatemala,Y,USD,2021-10-07T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,8.033,144A
USP5015VAN66,GUATEM 4.65% 2041-10-07 USD,4.65% NT REDEEM 07/10/2041 USD 200000 - Reg S,81.698,6.498937,6.395033,4.65,Government,2041-10-07,Guatemala,Y,USD,2021-10-07T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,16.033,Reg S
US401494AU31,GUATEM 4.65% 2041-10-07 USD,4.65% NT REDEEM 07/10/2041 USD 200000 - 144A,81.698,6.498937,6.395033,4.65,Government,2041-10-07,Guatemala,Y,USD,2021-10-07T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,16.033,144A
USP5015VAH98,GUATEM 4.90% 2030-06-01 USD,4.90% NT REDEEM 01/06/2030 USD 200000 - Reg S,99.36,5.087664,5.02279,4.9,Government,2030-06-01,Guatemala,Y,USD,2019-05-31T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,4.683,Reg S
US401494AQ29,GUATEM 4.90% 2030-06-01 USD,4.90% NT REDEEM 01/06/2030 USD 200000 - 144A,99.36,5.087664,5.02279,4.9,Government,2030-06-01,Guatemala,Y,USD,2019-05-31T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,4.683,144A
USP5015VAQ97,GUATEM 6.60% 2036-06-13 USD,6.60% BD REDEEM 13/06/2036 USD 1000 - Reg S,104.476,5.963666,5.876347,6.6,Government,2036-06-13,Guatemala,Y,USD,2023-06-13T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,10.717,Reg S
US401494AW96,GUATEM 6.60% 2036-06-13 USD,6.60% BD REDEEM 13/06/2036 USD 200000 - 144A,104.476,5.963666,5.876347,6.6,Government,2036-06-13,Guatemala,Y,USD,2023-06-13T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,10.717,144A
US401494BB41,GUATEM 6.88% 2055-08-15 USD,6.875% NT REDEEM 15/08/2055 USD - 144A,100.326,6.847542,6.731912,6.875,Government,2055-08-15,Guatemala,Y,USD,2025-07-15T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,29.889,144A
USP5015VAV82,GUATEM 6.88% 2055-08-15 USD,6.875% NT REDEEM 15/08/2055 USD 1000 - Reg S,100.326,6.847542,6.731912,6.875,Government,2055-08-15,Guatemala,Y,USD,2025-07-15T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,29.889,Reg S
USP5015VAT37,GUATEM 6.05% 2031-08-06 USD,6.05% BD REDEEM 06/08/2031 USD 1000,103.399,5.373156,5.301774,6.05,Government,2031-08-06,Guatemala,Y,USD,2024-08-06T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,5.864,Unspecified
US401494AY52,GUATEM 6.05% 2031-08-06 USD,6.05% BD REDEEM 06/08/2031 USD - 144A,103.399,5.373156,5.301774,6.05,Government,2031-08-06,Guatemala,Y,USD,2024-08-06T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,5.864,144A
USP5015VAJ54,GUATEM 6.13% 2050-06-01 USD,6.125% NT REDEEM 01/06/2050 USD 200000 - Reg S,92.785,6.737216,6.62562,6.125,Government,2050-06-01,Guatemala,Y,USD,2019-05-31T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,24.683,Reg S
US401494AR02,GUATEM 6.13% 2050-06-01 USD,6.125% NT REDEEM 01/06/2050 USD 200000 - 144A,92.785,6.737216,6.62562,6.125,Government,2050-06-01,Guatemala,Y,USD,2019-05-31T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,24.683,144A
USP5015VAS53,GUATEM 6.55% 2037-02-06 USD,6.55% BD REDEEM 06/02/2037 USD 1000,103.564,6.111685,6.01723,6.55,Government,2037-02-06,Guatemala,Y,USD,2024-08-06T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,11.364,Unspecified
US401494AZ28,GUATEM 6.55% 2037-02-06 USD,6.55% BD REDEEM 06/02/2037 USD 1000 - 144A,103.564,6.111685,6.01723,6.55,Government,2037-02-06,Guatemala,Y,USD,2024-08-06T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,11.364,144A
USP5015VAR70,GUATEM 7.05% 2032-10-04 USD,7.05% BD REDEEM 04/10/2032 USD 1000,108.823,5.52921,5.452709,7.05,Government,2032-10-04,Guatemala,NA,USD,2023-10-04T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,7.025,Unspecified
US401494AX79,GUATEM 7.05% 2032-10-04 USD,7.05% BD REDEEM 04/10/2032 USD 200000,108.823,5.52921,5.452709,7.05,Government,2032-10-04,Guatemala,Y,USD,2023-10-04T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,7.025,Unspecified
USP5015VAP15,GUATEM 5.25% 2029-08-10 USD,5.25% BD REDEEM 10/08/2029 USD 200000 - Reg S,100.491,5.110429,5.044716,5.25,Government,2029-08-10,Guatemala,Y,USD,2022-08-10T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,3.875,Reg S
US401494AV14,GUATEM 5.25% 2029-08-10 USD,5.25% BD REDEEM 10/08/2029 USD 200000 - 144A,100.491,5.110429,5.044716,5.25,Government,2029-08-10,Guatemala,Y,USD,2022-08-10T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,3.875,144A
USP5015VAF33,GUATEM 4.50% 2026-05-03 USD,4.50% NT REDEEM 03/05/2026 USD 200000 - Reg S,99.485,5.270219,5.213317,4.5,Government,2026-05-03,Guatemala,N,USD,2016-05-03T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,0.606,Reg S
US401494AN97,GUATEM 4.50% 2026-05-03 USD,4.50% BD REDEEM 03/05/2026 USD 200000 - 144A,99.485,5.270219,5.213317,4.5,Government,2026-05-03,Guatemala,N,USD,2016-05-03T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,0.606,144A
USP5015VAE67,GUATEM 4.88% 2028-02-13 USD,4.875% NT REDEEM 13/02/2028 USD 200000 - Reg S,99.756,4.980489,4.913326,4.875,Government,2028-02-13,Guatemala,N,USD,2013-02-13T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,2.383,Reg S
US401494AF63,GUATEM 4.88% 2028-02-13 USD,4.875% NT REDEEM 13/02/2028 USD 200000 - 144A,99.756,4.980489,4.913326,4.875,Government,2028-02-13,Guatemala,N,USD,2013-02-13T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,2.383,144A
USP5015VAG16,GUATEM 4.38% 2027-06-05 USD,4.375% NT REDEEM 05/06/2027 USD 200000 - Reg S,99.142,4.882912,4.826114,4.375,Government,2027-06-05,Guatemala,N,USD,2017-06-05T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,1.694,Reg S
US401494AP46,GUATEM 4.38% 2027-06-05 USD,4.375% NT REDEEM 05/06/2027 USD 200000 - Reg 144A,99.142,4.882912,4.826114,4.375,Government,2027-06-05,Guatemala,N,USD,2017-06-05T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,1.694,144A
USP5178RAC27,HONDUR 6.25% 2027-01-19 USD,6.25% NT REDEEM 19/01/2027 USD 150000 - Reg S,100.429,5.918344,5.82452,6.25,Government,2027-01-19,Honduras,N,USD,2017-01-19T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,1.317,Reg S
US438180AH47,HONDUR 6.25% 2027-01-19 USD,6.25% NT REDEEM 19/01/2027 USD 150000 - 144A,100.429,5.918344,5.82452,6.25,Government,2027-01-19,Honduras,N,USD,2017-01-19T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,1.317,144A
US438180AJ03,HONDUR 5.63% 2030-06-24 USD,5.625% NT REDEEM 24/06/2030 USD 150000 - 144A,96.006,6.602928,6.497147,5.625,Government,2030-06-24,Honduras,Y,USD,2020-06-24T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,4.747,144A
US698299BB98,PANAMA 4.30% 2053-04-29 USD,4.30% BD REDEEM 29/04/2053 USD 200000,68.525,6.896383,6.780342,4.3,Government,2053-04-29,Panama,Y,USD,2013-04-29T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,27.594,Unspecified
US698299BV52,PANAMA 6.85% 2054-03-28 USD,6.853% BD REDEEM 28/03/2054 USD 200000,96.025,7.181608,7.05609,6.853,Government,2054-03-28,Panama,Y,USD,2023-03-28T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,28.508,Unspecified
US698299BH68,PANAMA 4.50% 2050-04-16 USD,4.50% BD REDEEM 16/04/2050 USD 200000,71.011,7.033864,6.912904,4.5,Government,2050-04-16,Panama,Y,USD,2018-04-16T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,24.558,Unspecified
US698299BZ66,PANAMA 7.88% 2057-03-01 USD,7.875% BD REDEEM 01/03/2057 USD 200000,107.036,7.30007,7.169701,7.875,Government,2057-03-01,Panama,Y,USD,2024-02-29T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,31.433,Unspecified
US698299BS24,PANAMA 4.50% 2063-01-19 USD,4.50% BD REDEEM 19/01/2063 USD 200000,68.118,6.892026,6.775705,4.5,Government,2063-01-19,Panama,Y,USD,2022-01-19T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,37.317,Unspecified
US698299BT07,PANAMA 6.40% 2035-02-14 USD,6.40% BD REDEEM 14/02/2035 USD 200000,100.386,6.344623,6.243363,6.4,Government,2035-02-14,Panama,Y,USD,2022-11-21T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,9.386,Unspecified
US698299BG85,PANAMA 4.50% 2047-05-15 USD,4.50% BD REDEEM 15/05/2047 USD 200000,73.283,6.953579,6.835588,4.5,Government,2047-05-15,Panama,Y,USD,2017-05-15T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,21.639,Unspecified
US698299BM53,PANAMA 4.50% 2056-04-01 USD,4.50% BD REDEEM 01/04/2056 USD 200000,68.651,7.025759,6.904777,4.5,Government,2056-04-01,Panama,Y,USD,2020-04-01T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,30.517,Unspecified
PAL63444A5A0,PANAMA 5.20% 2034-07-05 USD,5.20% BD REDEEM 05/07/2034 USD 100000,90.78,6.589928,6.483963,5.2,Government,2034-07-05,Panama,NA,USD,2022-07-05T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,8.778,Unspecified
US698299AW45,PANAMA 6.70% 2036-01-26 USD,6.70% BD REDEEM 26/01/2036 USD 1000,102.345,6.363297,6.263197,6.7,Government,2036-01-26,Panama,N,USD,2006-01-26T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,10.336,Unspecified
US698299BW36,PANAMA 6.88% 2036-01-31 USD,6.875% BD REDEEM 31/01/2036 USD 200000,103.115,6.458723,6.353927,6.875,Government,2036-01-31,Panama,Y,USD,2023-10-04T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,10.35,Unspecified
PAL634445WA5,PANAMA 3.00% 2029-12-27 USD,3% BD REDEEM 27/12/2029 USD - Ser A,87.168,6.441226,6.338575,3,Government,2029-12-27,Panama,NA,USD,2019-12-27T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,4.256,Unspecified
US698299BL70,PANAMA 3.87% 2060-07-23 USD,3.87% BD REDEEM 23/07/2060 USD 200000,60.224,6.921948,6.804696,3.87,Government,2060-07-23,Panama,Y,USD,2019-07-23T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,34.828,Unspecified
US698299BR41,PANAMA 3.30% 2033-01-19 USD,3.298% NT REDEEM 19/01/2033 USD 200000,84.115,5.988446,5.898057,3.298,Government,2033-01-19,Panama,Y,USD,2022-01-19T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,7.317,Unspecified
US698299BK97,PANAMA 3.16% 2030-01-23 USD,3.16% BD REDEEM 23/01/2030 USD 200000,91.808,5.268309,5.197292,3.16,Government,2030-01-23,Panama,Y,USD,2019-07-23T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,4.328,Unspecified
US698299BN37,PANAMA 2.25% 2032-09-29 USD,2.252% BD REDEEM 29/09/2032 USD 200000,78.884,5.946764,5.858402,2.252,Government,2032-09-29,Panama,Y,USD,2020-09-29T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,7.011,Unspecified
US698299BY91,PANAMA 8.00% 2038-03-01 USD,8% BD REDEEM 01/03/2038 USD 200000,110.338,6.659523,6.550496,8,Government,2038-03-01,Panama,Y,USD,2024-02-29T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,12.433,Unspecified
PAL63444B5A9,PANAMA 6.38% 2033-07-25 USD,6.375% BD REDEEM 25/07/2033 USD 1000,100.366,6.314277,6.217321,6.375,Government,2033-07-25,Panama,N,USD,2023-07-25T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,7.833,Unspecified
US698299AD63,PANAMA 8.88% 2027-09-30 USD,8.875% BD REDCONV 30/09/2027 USD 1000 - Ser A,108.262,4.673662,4.620005,8.875,Government,2027-09-30,Panama,N,USD,1997-09-26T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,2.014,Unspecified
PAL634445TA1,PANAMA 3.75% 2026-04-17 USD,3.75% NT REDEEM 17/04/2026 USD 1000 - Ser A,99.026,5.320152,5.258046,3.75,Government,2026-04-17,Panama,N,USD,2019-04-17T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,0.561,Unspecified
PAL634445VA7,PANAMA 2.85% 2027-06-27 USD,2.85% BD REDEEM 27/06/2027 USD - Ser A,94.674,5.961269,5.879303,2.85,Government,2027-06-27,Panama,N,USD,2019-12-27T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,1.756,Unspecified
PAL634445XA3,PANAMA 3.36% 2031-06-30 USD,3.362% BD REDEEM 30/06/2031 USD 1000,87.349,5.958084,5.872624,3.362,Government,2031-06-30,Panama,N,USD,2021-06-30T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,5.764,Unspecified
USP90603AP97,PANAMA 3.36% 2031-06-30 USD,3.362% BD REDEEM 30/06/2031 USD - Reg S,87.351,5.957626,5.87218,3.362,Government,2031-06-30,Panama,N,USD,2021-06-30T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,5.764,Reg S
US698299BQ67,PANAMA 3.36% 2031-06-30 USD,3.362% BD REDEEM 30/06/2031 USD - 144A,87.351,5.957626,5.87218,3.362,Government,2031-06-30,Panama,N,USD,2021-06-30T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,5.764,144A
US698299BX19,PANAMA 7.50% 2031-03-01 USD,7.50% BD REDEEM 01/03/2031 USD 200000,108.541,5.672716,5.595554,7.5,Government,2031-03-01,Panama,Y,USD,2024-02-29T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,5.433,Unspecified
US698299AK07,PANAMA 9.38% 2029-04-01 USD,9.375% BD REDCONV 01/04/2029 USD 1000,113.021,5.339895,5.268985,9.375,Government,2029-04-01,Panama,N,USD,1999-03-31T00:00:00Z,2025-08-28T00:00:00Z,Active,2025-08-29,3.517,Unspecified
