ISIN,Name,Description,Clean Price,Yield (%),YTM (%),Coupon,Industry,Maturity,Issuer,Callable,Currency,Issue Date,Pricing Date,Status,Today,Tenor_Date,Regulation
USP01012AR71,ELSALV 7.63% 2041-02-01 USD,7.625% NT REDEEM 01/02/2041 USD 150000 - Reg S,95.086,8.190941,8.026333,7.625,Government,2041-02-01,El Salvador,N,USD,2011-02-01T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,15.35,Reg S
US283875AQ53,ELSALV 7.63% 2041-02-01 USD,7.625% NT REDEEM 01/02/2041 USD 150000 - 144A,95.086,8.190941,8.026333,7.625,Government,2041-02-01,El Salvador,N,USD,2011-02-01T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,15.35,144A
US283875AH54,ELSALV 8.25% 2032-04-10 USD,8.25% NT REDEEM 10/04/2032 USD 10000 - 144A,106.069,7.07845,6.958323,8.25,Government,2032-04-10,El Salvador,N,USD,2002-04-10T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,6.542,144A
XS0146173371,ELSALV 8.25% 2032-04-10 USD,8.25% NT REDEEM 10/04/2032 USD 10000 - Reg S,106.069,7.07845,6.958323,8.25,Government,2032-04-10,El Salvador,N,USD,2002-04-10T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,6.542,Reg S
USP01012AM84,ELSALV 7.63% 2034-09-21 USD,7.625% NT REDEEM 21/09/2034 USD 10000 - Reg S,101.021,7.466911,7.33282,7.625,Government,2034-09-21,El Salvador,N,USD,2004-09-21T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,8.989,Reg S
USP01012CF16,ELSALV 9.25% 2030-04-17 USD,9.25% NT REDEEM 17/04/2030 USD 150000 - Reg S,109.033,6.017543,5.932737,9.25,Government,2030-04-17,El Salvador,Y,USD,2024-04-17T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,4.561,Reg S
US283875CE06,ELSALV 9.25% 2030-04-17 USD,9.25% NT REDEEM 17/04/2030 USD 150000 - 144A,109.033,6.017543,5.932737,9.25,Government,2030-04-17,El Salvador,Y,USD,2024-04-17T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,4.561,144A
USP01012BX31,ELSALV 8.63% 2029-02-28 USD,8.625% NT REDEEM 28/02/2029 USD 5000 - Reg S,106.505,6.496135,6.389501,8.625,Government,2029-02-28,El Salvador,N,USD,2017-02-28T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,3.425,Reg S
US283875BW13,ELSALV 8.63% 2029-02-28 USD,8.625% NT REDEEM 28/02/2029 USD 5000 - 144A,106.505,6.496135,6.389501,8.625,Government,2029-02-28,El Salvador,N,USD,2017-02-28T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,3.425,144A
USP01012AT38,ELSALV 6.38% 2027-01-18 USD,6.375% NT REDEEM 18/01/2027 USD 5000 - Reg S,99.642,6.647869,6.541494,6.375,Government,2027-01-18,El Salvador,N,USD,2014-09-18T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,1.314,Reg S
US283875AS10,ELSALV 6.38% 2027-01-18 USD,6.375% NT REDEEM 18/01/2027 USD 5000 - 144A,99.642,6.647869,6.541494,6.375,Government,2027-01-18,El Salvador,N,USD,2014-09-18T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,1.314,144A
US283875CD23,ELSALV 0.25% 2030-04-17 USD,FXDVR NT REDEEM 17/04/2030 USD 150000 - 144A,93.264,2.513245,2.498891,0.25,Government,2030-04-17,El Salvador,Y,USD,2024-04-17T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,4.561,144A
US401494BB41,GUATEM 6.88% 2055-08-15 USD,6.875% NT REDEEM 15/08/2055 USD - 144A,103.458,6.60668,6.500037,6.875,Government,2055-08-15,Guatemala,Y,USD,2025-07-15T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,29.889,144A
USP5015VAV82,GUATEM 6.88% 2055-08-15 USD,6.875% NT REDEEM 15/08/2055 USD 1000 - Reg S,103.458,6.60668,6.500037,6.875,Government,2055-08-15,Guatemala,Y,USD,2025-07-15T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,29.889,Reg S
USP5015VAN66,GUATEM 4.65% 2041-10-07 USD,4.65% NT REDEEM 07/10/2041 USD 200000 - Reg S,84.816,6.150278,6.058336,4.65,Government,2041-10-07,Guatemala,Y,USD,2021-10-07T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,16.033,Reg S
US401494AU31,GUATEM 4.65% 2041-10-07 USD,4.65% NT REDEEM 07/10/2041 USD 200000 - 144A,84.816,6.150278,6.058336,4.65,Government,2041-10-07,Guatemala,Y,USD,2021-10-07T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,16.033,144A
USP5015VAJ54,GUATEM 6.13% 2050-06-01 USD,6.125% NT REDEEM 01/06/2050 USD 200000 - Reg S,95.999,6.455941,6.354498,6.125,Government,2050-06-01,Guatemala,Y,USD,2019-05-31T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,24.683,Reg S
US401494AR02,GUATEM 6.13% 2050-06-01 USD,6.125% NT REDEEM 01/06/2050 USD 200000 - 144A,95.999,6.455941,6.354498,6.125,Government,2050-06-01,Guatemala,Y,USD,2019-05-31T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,24.683,144A
USP5015VAS53,GUATEM 6.55% 2037-02-06 USD,6.55% BD REDEEM 06/02/2037 USD 1000,106.623,5.74925,5.666919,6.55,Government,2037-02-06,Guatemala,Y,USD,2024-08-06T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,11.364,Unspecified
US401494AZ28,GUATEM 6.55% 2037-02-06 USD,6.55% BD REDEEM 06/02/2037 USD 1000 - 144A,106.623,5.74925,5.666919,6.55,Government,2037-02-06,Guatemala,Y,USD,2024-08-06T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,11.364,144A
USP5015VAM83,GUATEM 3.70% 2033-10-07 USD,3.70% NT REDEEM 07/10/2033 USD 200000 - Reg S,89.299,5.349315,5.279896,3.7,Government,2033-10-07,Guatemala,Y,USD,2021-10-07T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,8.033,Reg S
US401494AT67,GUATEM 3.70% 2033-10-07 USD,3.70% NT REDEEM 07/10/2033 USD 200000 - 144A,89.299,5.349315,5.279896,3.7,Government,2033-10-07,Guatemala,Y,USD,2021-10-07T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,8.033,144A
USP8056GAB97,GUATEM 8.13% 2034-10-06 USD,8.125% NT REDEEM 06/10/2034 USD 10000 - Reg S,115.796,5.854361,5.771744,8.125,Government,2034-10-06,Guatemala,N,USD,2004-10-06T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,9.031,Reg S
US401494AD16,GUATEM 8.13% 2034-10-06 USD,8.125% NT REDEEM 06/10/2034 USD 10000 - 144A,115.796,5.854361,5.771744,8.125,Government,2034-10-06,Guatemala,N,USD,2004-10-06T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,9.031,144A
USP5015VAR70,GUATEM 7.05% 2032-10-04 USD,7.05% BD REDEEM 04/10/2032 USD 1000,110.974,5.174551,5.109396,7.05,Government,2032-10-04,Guatemala,NA,USD,2023-10-04T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,7.025,Unspecified
US401494AX79,GUATEM 7.05% 2032-10-04 USD,7.05% BD REDEEM 04/10/2032 USD 200000,110.974,5.174551,5.109396,7.05,Government,2032-10-04,Guatemala,Y,USD,2023-10-04T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,7.025,Unspecified
USP5015VAH98,GUATEM 4.90% 2030-06-01 USD,4.90% NT REDEEM 01/06/2030 USD 200000 - Reg S,100.809,4.657858,4.606316,4.9,Government,2030-06-01,Guatemala,Y,USD,2019-05-31T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,4.683,Reg S
US401494AQ29,GUATEM 4.90% 2030-06-01 USD,4.90% NT REDEEM 01/06/2030 USD 200000 - 144A,100.809,4.657858,4.606316,4.9,Government,2030-06-01,Guatemala,Y,USD,2019-05-31T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,4.683,144A
USP5015VAP15,GUATEM 5.25% 2029-08-10 USD,5.25% BD REDEEM 10/08/2029 USD 200000 - Reg S,102.019,4.678234,4.62583,5.25,Government,2029-08-10,Guatemala,Y,USD,2022-08-10T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,3.875,Reg S
US401494AV14,GUATEM 5.25% 2029-08-10 USD,5.25% BD REDEEM 10/08/2029 USD 200000 - 144A,102.019,4.678234,4.62583,5.25,Government,2029-08-10,Guatemala,Y,USD,2022-08-10T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,3.875,144A
USP5015VAQ97,GUATEM 6.60% 2036-06-13 USD,6.60% BD REDEEM 13/06/2036 USD 1000 - Reg S,106.926,5.627672,5.551573,6.6,Government,2036-06-13,Guatemala,Y,USD,2023-06-13T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,10.717,Reg S
US401494AW96,GUATEM 6.60% 2036-06-13 USD,6.60% BD REDEEM 13/06/2036 USD 200000 - 144A,106.926,5.627672,5.551573,6.6,Government,2036-06-13,Guatemala,Y,USD,2023-06-13T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,10.717,144A
USP5015VAT37,GUATEM 6.05% 2031-08-06 USD,6.05% BD REDEEM 06/08/2031 USD 1000,105.098,5.039677,4.978976,6.05,Government,2031-08-06,Guatemala,Y,USD,2024-08-06T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,5.864,Unspecified
US401494AY52,GUATEM 6.05% 2031-08-06 USD,6.05% BD REDEEM 06/08/2031 USD - 144A,105.098,5.039677,4.978976,6.05,Government,2031-08-06,Guatemala,Y,USD,2024-08-06T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,5.864,144A
USP5015VAK28,GUATEM 5.38% 2032-04-24 USD,5.375% NT REDEEM 24/04/2032 USD 200000 - Reg S,101.632,5.08042,5.01889,5.375,Government,2032-04-24,Guatemala,Y,USD,2020-04-24T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,6.581,Reg S
US401494AS84,GUATEM 5.38% 2032-04-24 USD,5.375% NT REDEEM 24/04/2032 USD 200000 - 144A,101.632,5.08042,5.01889,5.375,Government,2032-04-24,Guatemala,Y,USD,2020-04-24T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,6.581,144A
USP5015VAE67,GUATEM 4.88% 2028-02-13 USD,4.875% NT REDEEM 13/02/2028 USD 200000 - Reg S,100.755,4.540708,4.488535,4.875,Government,2028-02-13,Guatemala,N,USD,2013-02-13T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,2.383,Reg S
US401494AF63,GUATEM 4.88% 2028-02-13 USD,4.875% NT REDEEM 13/02/2028 USD 200000 - 144A,100.755,4.540708,4.488535,4.875,Government,2028-02-13,Guatemala,N,USD,2013-02-13T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,2.383,144A
USP5015VAG16,GUATEM 4.38% 2027-06-05 USD,4.375% NT REDEEM 05/06/2027 USD 200000 - Reg S,99.995,4.374456,4.334768,4.375,Government,2027-06-05,Guatemala,N,USD,2017-06-05T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,1.694,Reg S
US401494AP46,GUATEM 4.38% 2027-06-05 USD,4.375% NT REDEEM 05/06/2027 USD 200000 - Reg 144A,99.995,4.374456,4.334768,4.375,Government,2027-06-05,Guatemala,N,USD,2017-06-05T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,1.694,144A
USP5015VAF33,GUATEM 4.50% 2026-05-03 USD,4.50% NT REDEEM 03/05/2026 USD 200000 - Reg S,99.768,4.861356,4.831253,4.5,Government,2026-05-03,Guatemala,N,USD,2016-05-03T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,0.606,Reg S
US401494AN97,GUATEM 4.50% 2026-05-03 USD,4.50% BD REDEEM 03/05/2026 USD 200000 - 144A,99.768,4.861356,4.831253,4.5,Government,2026-05-03,Guatemala,N,USD,2016-05-03T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,0.606,144A
USP5178RAC27,HONDUR 6.25% 2027-01-19 USD,6.25% NT REDEEM 19/01/2027 USD 150000 - Reg S,101.142,5.358743,5.28975,6.25,Government,2027-01-19,Honduras,N,USD,2017-01-19T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,1.317,Reg S
US438180AH47,HONDUR 6.25% 2027-01-19 USD,6.25% NT REDEEM 19/01/2027 USD 150000 - 144A,101.142,5.358743,5.28975,6.25,Government,2027-01-19,Honduras,N,USD,2017-01-19T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,1.317,144A
US438180AJ03,HONDUR 5.63% 2030-06-24 USD,5.625% NT REDEEM 24/06/2030 USD 150000 - 144A,97.729,6.177897,6.088443,5.625,Government,2030-06-24,Honduras,Y,USD,2020-06-24T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,4.747,144A
US698299BB98,PANAMA 4.30% 2053-04-29 USD,4.30% BD REDEEM 29/04/2053 USD 200000,71.193,6.614656,6.508859,4.3,Government,2053-04-29,Panama,Y,USD,2013-04-29T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,27.594,Unspecified
US698299BG85,PANAMA 4.50% 2047-05-15 USD,4.50% BD REDEEM 15/05/2047 USD 200000,75.436,6.714946,6.606037,4.5,Government,2047-05-15,Panama,Y,USD,2017-05-15T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,21.639,Unspecified
US698299BS24,PANAMA 4.50% 2063-01-19 USD,4.50% BD REDEEM 19/01/2063 USD 200000,70.308,6.672711,6.564574,4.5,Government,2063-01-19,Panama,Y,USD,2022-01-19T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,37.317,Unspecified
US698299BH68,PANAMA 4.50% 2050-04-16 USD,4.50% BD REDEEM 16/04/2050 USD 200000,73.38,6.776606,6.665385,4.5,Government,2050-04-16,Panama,Y,USD,2018-04-16T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,24.558,Unspecified
US698299BV52,PANAMA 6.85% 2054-03-28 USD,6.853% BD REDEEM 28/03/2054 USD 200000,98.68,6.959605,6.842878,6.853,Government,2054-03-28,Panama,Y,USD,2023-03-28T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,28.508,Unspecified
US698299BZ66,PANAMA 7.88% 2057-03-01 USD,7.875% BD REDEEM 01/03/2057 USD 200000,109.802,7.091068,6.969223,7.875,Government,2057-03-01,Panama,Y,USD,2024-02-29T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,31.433,Unspecified
US698299BM53,PANAMA 4.50% 2056-04-01 USD,4.50% BD REDEEM 01/04/2056 USD 200000,70.902,6.790354,6.67832,4.5,Government,2056-04-01,Panama,Y,USD,2020-04-01T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,30.517,Unspecified
US698299BL70,PANAMA 3.87% 2060-07-23 USD,3.87% BD REDEEM 23/07/2060 USD 200000,62.237,6.697842,6.588945,3.87,Government,2060-07-23,Panama,Y,USD,2019-07-23T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,34.828,Unspecified
US698299BY91,PANAMA 8.00% 2038-03-01 USD,8% BD REDEEM 01/03/2038 USD 200000,112.596,6.384834,6.286391,8,Government,2038-03-01,Panama,Y,USD,2024-02-29T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,12.433,Unspecified
US698299AW45,PANAMA 6.70% 2036-01-26 USD,6.70% BD REDEEM 26/01/2036 USD 1000,104.496,6.061904,5.97279,6.7,Government,2036-01-26,Panama,N,USD,2006-01-26T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,10.336,Unspecified
US698299BR41,PANAMA 3.30% 2033-01-19 USD,3.298% NT REDEEM 19/01/2033 USD 200000,85.945,5.659851,5.580791,3.298,Government,2033-01-19,Panama,Y,USD,2022-01-19T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,7.317,Unspecified
US698299BN37,PANAMA 2.25% 2032-09-29 USD,2.252% BD REDEEM 29/09/2032 USD 200000,80.617,5.619612,5.542442,2.252,Government,2032-09-29,Panama,Y,USD,2020-09-29T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,7.011,Unspecified
US698299BT07,PANAMA 6.40% 2035-02-14 USD,6.40% BD REDEEM 14/02/2035 USD 200000,102.75,6.012745,5.923382,6.4,Government,2035-02-14,Panama,Y,USD,2022-11-21T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,9.386,Unspecified
PAL634445XA3,PANAMA 3.36% 2031-06-30 USD,3.362% BD REDEEM 30/06/2031 USD 1000,88.119,5.801582,5.722986,3.362,Government,2031-06-30,Panama,N,USD,2021-06-30T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,5.764,Unspecified
USP90603AP97,PANAMA 3.36% 2031-06-30 USD,3.362% BD REDEEM 30/06/2031 USD - Reg S,88.121,5.801008,5.722427,3.362,Government,2031-06-30,Panama,N,USD,2021-06-30T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,5.764,Reg S
US698299BQ67,PANAMA 3.36% 2031-06-30 USD,3.362% BD REDEEM 30/06/2031 USD - 144A,88.121,5.801008,5.722427,3.362,Government,2031-06-30,Panama,N,USD,2021-06-30T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,5.764,144A
US698299BW36,PANAMA 6.88% 2036-01-31 USD,6.875% BD REDEEM 31/01/2036 USD 200000,104.899,6.226245,6.130472,6.875,Government,2036-01-31,Panama,Y,USD,2023-10-04T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,10.35,Unspecified
US698299AK07,PANAMA 9.38% 2029-04-01 USD,9.375% BD REDCONV 01/04/2029 USD 1000,113.901,5.05281,4.992866,9.375,Government,2029-04-01,Panama,N,USD,1999-03-31T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,3.517,Unspecified
US698299BX19,PANAMA 7.50% 2031-03-01 USD,7.50% BD REDEEM 01/03/2031 USD 200000,109.926,5.381369,5.314621,7.5,Government,2031-03-01,Panama,Y,USD,2024-02-29T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,5.433,Unspecified
US698299AT16,PANAMA 8.13% 2034-04-28 USD,8.125% BD REDCONV 28/04/2034 USD 1000,111.119,6.424639,6.326645,8.125,Government,2034-04-28,Panama,N,USD,2004-01-28T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,8.592,Unspecified
US698299BK97,PANAMA 3.16% 2030-01-23 USD,3.16% BD REDEEM 23/01/2030 USD 200000,92.977,4.967839,4.90712,3.16,Government,2030-01-23,Panama,Y,USD,2019-07-23T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,4.328,Unspecified
US698299BF03,PANAMA 3.88% 2028-03-17 USD,3.875% BD REDEEM 17/03/2028 USD 200000,98.26,4.614842,4.568557,3.875,Government,2028-03-17,Panama,Y,USD,2016-03-17T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,2.478,Unspecified
PAL634445WA5,PANAMA 3.00% 2029-12-27 USD,3% BD REDEEM 27/12/2029 USD - Ser A,87.919,6.249521,6.15619,3,Government,2029-12-27,Panama,NA,USD,2019-12-27T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,4.256,Unspecified
US698299AD63,PANAMA 8.88% 2027-09-30 USD,8.875% BD REDCONV 30/09/2027 USD 1000 - Ser A,108.442,4.519975,4.475109,8.875,Government,2027-09-30,Panama,N,USD,1997-09-26T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,2.014,Unspecified
PAL63444A5A0,PANAMA 5.20% 2034-07-05 USD,5.20% BD REDEEM 05/07/2034 USD 100000,91.321,6.507771,6.406436,5.2,Government,2034-07-05,Panama,NA,USD,2022-07-05T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,8.778,Unspecified
PAL634445VA7,PANAMA 2.85% 2027-06-27 USD,2.85% BD REDEEM 27/06/2027 USD - Ser A,94.666,6.027853,5.951665,2.85,Government,2027-06-27,Panama,N,USD,2019-12-27T00:00:00Z,2025-09-11T00:00:00Z,Active,2025-09-12,1.756,Unspecified
