ISIN,Name,Description,Clean Price,Yield (%),Coupon,Industry,Maturity,Issuer,Callable,Currency,Issue Date,Pricing Date,Status,Today,Tenor_Date
US221597CV77,CRTP 7.30% 2054-11-13 USD,7.30% BD REDEEM 13/11/2054 USD 1000 - 144A,101.613,7.165519,7.3,Government,2054-11-13,Costa Rica,NA,USD,2023-11-13T00:00:00Z,2025-05-20T00:00:00Z,Active,2025-05-23,29.472
US283875CD23,ELSALV 0.25% 2030-04-17 USD,FXDVR NT REDEEM 17/04/2030 USD 150000 - 144A,94.141,2.034053,0.25,Government,2030-04-17,El Salvador,Y,USD,2024-04-17T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,4.9
US283875AS10,ELSALV 6.38% 2027-01-18 USD,6.375% NT REDEEM 18/01/2027 USD 5000 - 144A,98.839,7.122884,6.375,Government,2027-01-18,El Salvador,N,USD,2014-09-18T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,1.653
USP01012AT38,ELSALV 6.38% 2027-01-18 USD,6.375% NT REDEEM 18/01/2027 USD 5000 - Reg S,98.839,7.122884,6.375,Government,2027-01-18,El Salvador,N,USD,2014-09-18T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,1.653
US283875BW13,ELSALV 8.63% 2029-02-28 USD,8.625% NT REDEEM 28/02/2029 USD 5000 - 144A,103.109,7.653356,8.625,Government,2029-02-28,El Salvador,N,USD,2017-02-28T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,3.764
USP01012BX31,ELSALV 8.63% 2029-02-28 USD,8.625% NT REDEEM 28/02/2029 USD 5000 - Reg S,103.109,7.653356,8.625,Government,2029-02-28,El Salvador,N,USD,2017-02-28T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,3.764
USP01012AM84,ELSALV 7.63% 2034-09-21 USD,7.625% NT REDEEM 21/09/2034 USD 10000 - Reg S,96.319,8.194367,7.625,Government,2034-09-21,El Salvador,N,USD,2004-09-21T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,9.328
US283875AN23,ELSALV 7.65% 2035-06-15 USD,7.65% NT REDEEM 15/06/2035 USD 10000 - 144A,95.575,8.306006,7.65,Government,2035-06-15,El Salvador,N,USD,2005-06-10T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,10.061
USP01012AN67,ELSALV 7.65% 2035-06-15 USD,7.65% NT REDEEM 15/06/2035 USD 10000 - Reg S,95.575,8.306006,7.65,Government,2035-06-15,El Salvador,N,USD,2005-06-10T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,10.061
USP01012CF16,ELSALV 9.25% 2030-04-17 USD,9.25% NT REDEEM 17/04/2030 USD 150000 - Reg S,104.035,7.873312,9.25,Government,2030-04-17,El Salvador,Y,USD,2024-04-17T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,4.9
US283875CE06,ELSALV 9.25% 2030-04-17 USD,9.25% NT REDEEM 17/04/2030 USD 150000 - 144A,104.035,7.873312,9.25,Government,2030-04-17,El Salvador,Y,USD,2024-04-17T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,4.9
US283875AQ53,ELSALV 7.63% 2041-02-01 USD,7.625% NT REDEEM 01/02/2041 USD 150000 - 144A,90.691,8.722818,7.625,Government,2041-02-01,El Salvador,N,USD,2011-02-01T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,15.689
USP01012AR71,ELSALV 7.63% 2041-02-01 USD,7.625% NT REDEEM 01/02/2041 USD 150000 - Reg S,90.691,8.722818,7.625,Government,2041-02-01,El Salvador,N,USD,2011-02-01T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,15.689
US283875AH54,ELSALV 8.25% 2032-04-10 USD,8.25% NT REDEEM 10/04/2032 USD 10000 - 144A,99.554,8.333539,8.25,Government,2032-04-10,El Salvador,N,USD,2002-04-10T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,6.881
XS0146173371,ELSALV 8.25% 2032-04-10 USD,8.25% NT REDEEM 10/04/2032 USD 10000 - Reg S,99.554,8.333539,8.25,Government,2032-04-10,El Salvador,N,USD,2002-04-10T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,6.881
US283875CB66,ELSALV 9.50% 2052-07-15 USD,9.50% NT REDEEM 15/07/2052 USD 150000 - 144A,99.71,9.527605,9.5,Government,2052-07-15,El Salvador,Y,USD,2020-07-15T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,27.144
USP01012CC84,ELSALV 9.50% 2052-07-15 USD,9.50% NT REDEEM 15/07/2052 USD 150000 - Reg S,99.71,9.527605,9.5,Government,2052-07-15,El Salvador,Y,USD,2020-07-15T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,27.144
US283875BZ44,ELSALV 7.12% 2050-01-20 USD,7.1246% NT REDEEM 20/01/2050 USD 150000 - 144A,81.225,9.035613,7.1246,Government,2050-01-20,El Salvador,Y,USD,2019-08-06T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,24.658
USP01012CA29,ELSALV 7.12% 2050-01-20 USD,7.1246% NT REDEEM 20/01/2050 USD 1500000 - Reg S,81.225,9.035613,7.1246,Government,2050-01-20,El Salvador,Y,USD,2019-08-06T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,24.658
USP5015VAG16,GUATEM 4.38% 2027-06-05 USD,4.375% NT REDEEM 05/06/2027 USD 200000 - Reg S,97.757,5.554019,4.375,Government,2027-06-05,Guatemala,N,USD,2017-06-05T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,2.033
US401494AP46,GUATEM 4.38% 2027-06-05 USD,4.375% NT REDEEM 05/06/2027 USD 200000 - Reg 144A,97.757,5.554019,4.375,Government,2027-06-05,Guatemala,N,USD,2017-06-05T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,2.033
USP5015VAF33,GUATEM 4.50% 2026-05-03 USD,4.50% NT REDEEM 03/05/2026 USD 200000 - Reg S,98.75,5.872667,4.5,Government,2026-05-03,Guatemala,N,USD,2016-05-03T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,0.944
US401494AN97,GUATEM 4.50% 2026-05-03 USD,4.50% BD REDEEM 03/05/2026 USD 200000 - 144A,98.75,5.872667,4.5,Government,2026-05-03,Guatemala,N,USD,2016-05-03T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,0.944
USP8056GAB97,GUATEM 8.13% 2034-10-06 USD,8.125% NT REDEEM 06/10/2034 USD 10000 - Reg S,109.574,6.729337,8.125,Government,2034-10-06,Guatemala,N,USD,2004-10-06T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,9.369
US401494AD16,GUATEM 8.13% 2034-10-06 USD,8.125% NT REDEEM 06/10/2034 USD 10000 - 144A,109.574,6.729337,8.125,Government,2034-10-06,Guatemala,N,USD,2004-10-06T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,9.369
USP5015VAE67,GUATEM 4.88% 2028-02-13 USD,4.875% NT REDEEM 13/02/2028 USD 200000 - Reg S,98.055,5.651605,4.875,Government,2028-02-13,Guatemala,N,USD,2013-02-13T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,2.722
US401494AF63,GUATEM 4.88% 2028-02-13 USD,4.875% NT REDEEM 13/02/2028 USD 200000 - 144A,98.055,5.651605,4.875,Government,2028-02-13,Guatemala,N,USD,2013-02-13T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,2.722
USP5015VAP15,GUATEM 5.25% 2029-08-10 USD,5.25% BD REDEEM 10/08/2029 USD 200000 - Reg S,98.151,5.74747,5.25,Government,2029-08-10,Guatemala,Y,USD,2022-08-10T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,4.214
US401494AV14,GUATEM 5.25% 2029-08-10 USD,5.25% BD REDEEM 10/08/2029 USD 200000 - 144A,98.151,5.74747,5.25,Government,2029-08-10,Guatemala,Y,USD,2022-08-10T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,4.214
USP5015VAT37,GUATEM 6.05% 2031-08-06 USD,6.05% BD REDEEM 06/08/2031 USD 1000,99.285,6.188319,6.05,Government,2031-08-06,Guatemala,Y,USD,2024-08-06T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,6.203
US401494AY52,GUATEM 6.05% 2031-08-06 USD,6.05% BD REDEEM 06/08/2031 USD - 144A,99.285,6.188319,6.05,Government,2031-08-06,Guatemala,Y,USD,2024-08-06T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,6.203
USP5015VAK28,GUATEM 5.38% 2032-04-24 USD,5.375% NT REDEEM 24/04/2032 USD 200000 - Reg S,95.574,6.169243,5.375,Government,2032-04-24,Guatemala,Y,USD,2020-04-24T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,6.919
US401494AS84,GUATEM 5.38% 2032-04-24 USD,5.375% NT REDEEM 24/04/2032 USD 200000 - 144A,95.574,6.169243,5.375,Government,2032-04-24,Guatemala,Y,USD,2020-04-24T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,6.919
USP5015VAR70,GUATEM 7.05% 2032-10-04 USD,7.05% BD REDEEM 04/10/2032 USD 1000,104.232,6.320755,7.05,Government,2032-10-04,Guatemala,NA,USD,2023-10-04T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,7.364
US401494AX79,GUATEM 7.05% 2032-10-04 USD,7.05% BD REDEEM 04/10/2032 USD 200000,104.232,6.320755,7.05,Government,2032-10-04,Guatemala,Y,USD,2023-10-04T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,7.364
USP5015VAM83,GUATEM 3.70% 2033-10-07 USD,3.70% NT REDEEM 07/10/2033 USD 200000 - Reg S,82.469,6.440157,3.7,Government,2033-10-07,Guatemala,Y,USD,2021-10-07T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,8.372
US401494AT67,GUATEM 3.70% 2033-10-07 USD,3.70% NT REDEEM 07/10/2033 USD 200000 - 144A,82.469,6.440157,3.7,Government,2033-10-07,Guatemala,Y,USD,2021-10-07T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,8.372
USP5015VAH98,GUATEM 4.90% 2030-06-01 USD,4.90% NT REDEEM 01/06/2030 USD 200000 - Reg S,96.094,6.011353,4.9,Government,2030-06-01,Guatemala,Y,USD,2019-05-31T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,5.022
US401494AQ29,GUATEM 4.90% 2030-06-01 USD,4.90% NT REDEEM 01/06/2030 USD 200000 - 144A,96.094,6.011353,4.9,Government,2030-06-01,Guatemala,Y,USD,2019-05-31T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,5.022
USP5015VAJ54,GUATEM 6.13% 2050-06-01 USD,6.125% NT REDEEM 01/06/2050 USD 200000 - Reg S,86.797,7.298408,6.125,Government,2050-06-01,Guatemala,Y,USD,2019-05-31T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,25.022
US401494AR02,GUATEM 6.13% 2050-06-01 USD,6.125% NT REDEEM 01/06/2050 USD 200000 - 144A,86.797,7.298408,6.125,Government,2050-06-01,Guatemala,Y,USD,2019-05-31T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,25.022
USP5015VAQ97,GUATEM 6.60% 2036-06-13 USD,6.60% BD REDEEM 13/06/2036 USD 1000 - Reg S,98.931,6.75292,6.6,Government,2036-06-13,Guatemala,Y,USD,2023-06-13T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,11.056
US401494AW96,GUATEM 6.60% 2036-06-13 USD,6.60% BD REDEEM 13/06/2036 USD 200000 - 144A,98.931,6.75292,6.6,Government,2036-06-13,Guatemala,Y,USD,2023-06-13T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,11.056
USP5015VAN66,GUATEM 4.65% 2041-10-07 USD,4.65% NT REDEEM 07/10/2041 USD 200000 - Reg S,76.41,7.110447,4.65,Government,2041-10-07,Guatemala,Y,USD,2021-10-07T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,16.372
US401494AU31,GUATEM 4.65% 2041-10-07 USD,4.65% NT REDEEM 07/10/2041 USD 200000 - 144A,76.41,7.110447,4.65,Government,2041-10-07,Guatemala,Y,USD,2021-10-07T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,16.372
USP5015VAS53,GUATEM 6.55% 2037-02-06 USD,6.55% BD REDEEM 06/02/2037 USD 1000,98.484,6.73763,6.55,Government,2037-02-06,Guatemala,Y,USD,2024-08-06T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,11.703
US401494AZ28,GUATEM 6.55% 2037-02-06 USD,6.55% BD REDEEM 06/02/2037 USD 1000 - 144A,98.484,6.73763,6.55,Government,2037-02-06,Guatemala,Y,USD,2024-08-06T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,11.703
US438180AJ03,HONDUR 5.63% 2030-06-24 USD,5.625% NT REDEEM 24/06/2030 USD 150000 - 144A,91.935,7.561834,5.625,Government,2030-06-24,Honduras,Y,USD,2020-06-24T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,5.086
USP5178RAC27,HONDUR 6.25% 2027-01-19 USD,6.25% NT REDEEM 19/01/2027 USD 150000 - Reg S,98.775,7.037683,6.25,Government,2027-01-19,Honduras,N,USD,2017-01-19T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,1.656
US438180AH47,HONDUR 6.25% 2027-01-19 USD,6.25% NT REDEEM 19/01/2027 USD 150000 - 144A,98.775,7.037683,6.25,Government,2027-01-19,Honduras,N,USD,2017-01-19T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,1.656
USP5178RAD00,HONDUR 5.63% 2030-06-24 USD,5.625% NT REDEEM 24/06/2030 USD 150000 - Reg S,91.935,7.561834,5.625,Government,2030-06-24,Honduras,Y,USD,2020-06-24T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,5.086
USP5178RAC27,HONDUR 6.25% 2027-01-19 USD,6.25% NT REDEEM 19/01/2027 USD 150000 - Reg S,98.775,7.037683,6.25,Government,2027-01-19,Honduras,N,USD,2017-01-19T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,1.656
US438180AH47,HONDUR 6.25% 2027-01-19 USD,6.25% NT REDEEM 19/01/2027 USD 150000 - 144A,98.775,7.037683,6.25,Government,2027-01-19,Honduras,N,USD,2017-01-19T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,1.656
PAL634445WA5,PANAMA 3.00% 2029-12-27 USD,3% BD REDEEM 27/12/2029 USD - Ser A,85.516,6.712927,3,Government,2029-12-27,Panama,NA,USD,2019-12-27T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,4.594
PAL63444B5A9,PANAMA 6.38% 2033-07-25 USD,6.375% BD REDEEM 25/07/2033 USD 1000,92.643,7.597379,6.375,Government,2033-07-25,Panama,N,USD,2023-07-25T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,8.172
PAL63444A5A0,PANAMA 5.20% 2034-07-05 USD,5.20% BD REDEEM 05/07/2034 USD 100000,83.747,7.713381,5.2,Government,2034-07-05,Panama,NA,USD,2022-07-05T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,9.117
PAL634445XA3,PANAMA 3.36% 2031-06-30 USD,3.362% BD REDEEM 30/06/2031 USD 1000,81.219,7.21886,3.362,Government,2031-06-30,Panama,N,USD,2021-06-30T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,6.103
USP90603AP97,PANAMA 3.36% 2031-06-30 USD,3.362% BD REDEEM 30/06/2031 USD - Reg S,81.221,7.218443,3.362,Government,2031-06-30,Panama,N,USD,2021-06-30T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,6.103
US698299BQ67,PANAMA 3.36% 2031-06-30 USD,3.362% BD REDEEM 30/06/2031 USD - 144A,81.221,7.218443,3.362,Government,2031-06-30,Panama,N,USD,2021-06-30T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,6.103
PAL634445VA7,PANAMA 2.85% 2027-06-27 USD,2.85% BD REDEEM 27/06/2027 USD - Ser A,93.723,6.081652,2.85,Government,2027-06-27,Panama,N,USD,2019-12-27T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,2.094
PAL63444C5A8,PANAMA 6.50% 2028-12-28 USD,6.50% BD REDEEM 28/12/2028 USD 100000,101.453,6.042406,6.5,Government,2028-12-28,Panama,NA,USD,2023-12-28T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,3.597
US698299AV61,PANAMA 7.13% 2026-01-29 USD,7.125% BD REDEEM 29/01/2026 USD 1000,101.401,5.006966,7.125,Government,2026-01-29,Panama,N,USD,2005-11-29T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,0.683
PAL634445TA1,PANAMA 3.75% 2026-04-17 USD,3.75% NT REDEEM 17/04/2026 USD 1000 - Ser A,97.991,6.065669,3.75,Government,2026-04-17,Panama,N,USD,2019-04-17T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,0.9
US698299AD63,PANAMA 8.88% 2027-09-30 USD,8.875% BD REDCONV 30/09/2027 USD 1000 - Ser A,108.016,5.209483,8.875,Government,2027-09-30,Panama,N,USD,1997-09-26T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,2.353
US698299AK07,PANAMA 9.38% 2029-04-01 USD,9.375% BD REDCONV 01/04/2029 USD 1000,111.245,6.058649,9.375,Government,2029-04-01,Panama,N,USD,1999-03-31T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,3.856
US698299AT16,PANAMA 8.13% 2034-04-28 USD,8.125% BD REDCONV 28/04/2034 USD 1000,105.674,7.249764,8.125,Government,2034-04-28,Panama,N,USD,2004-01-28T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,8.931
US698299BF03,PANAMA 3.88% 2028-03-17 USD,3.875% BD REDEEM 17/03/2028 USD 200000,95.503,5.619624,3.875,Government,2028-03-17,Panama,Y,USD,2016-03-17T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,2.817
US698299BX19,PANAMA 7.50% 2031-03-01 USD,7.50% BD REDEEM 01/03/2031 USD 200000,103.921,6.667675,7.5,Government,2031-03-01,Panama,Y,USD,2024-02-29T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,5.772
US698299BK97,PANAMA 3.16% 2030-01-23 USD,3.16% BD REDEEM 23/01/2030 USD 200000,87.51,6.286866,3.16,Government,2030-01-23,Panama,Y,USD,2019-07-23T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,4.667
US698299BT07,PANAMA 6.40% 2035-02-14 USD,6.40% BD REDEEM 14/02/2035 USD 200000,93.392,7.361114,6.4,Government,2035-02-14,Panama,Y,USD,2022-11-21T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,9.725
US698299BR41,PANAMA 3.30% 2033-01-19 USD,3.298% NT REDEEM 19/01/2033 USD 200000,77.881,7.089423,3.298,Government,2033-01-19,Panama,Y,USD,2022-01-19T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,7.656
US698299AW45,PANAMA 6.70% 2036-01-26 USD,6.70% BD REDEEM 26/01/2036 USD 1000,95.68,7.330133,6.7,Government,2036-01-26,Panama,N,USD,2006-01-26T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,10.675
US698299BN37,PANAMA 2.25% 2032-09-29 USD,2.252% BD REDEEM 29/09/2032 USD 200000,72.812,7.053676,2.252,Government,2032-09-29,Panama,Y,USD,2020-09-29T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,7.35
US698299BW36,PANAMA 6.88% 2036-01-31 USD,6.875% BD REDEEM 31/01/2036 USD 200000,96.06,7.41318,6.875,Government,2036-01-31,Panama,Y,USD,2023-10-04T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,10.689
US698299BY91,PANAMA 8.00% 2038-03-01 USD,8% BD REDEEM 01/03/2038 USD 200000,102.752,7.629152,8,Government,2038-03-01,Panama,Y,USD,2024-02-29T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,12.772
US698299BZ66,PANAMA 7.88% 2057-03-01 USD,7.875% BD REDEEM 01/03/2057 USD 200000,95.944,8.233866,7.875,Government,2057-03-01,Panama,Y,USD,2024-02-29T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,31.772
US698299BG85,PANAMA 4.50% 2047-05-15 USD,4.50% BD REDEEM 15/05/2047 USD 200000,64.517,8.025333,4.5,Government,2047-05-15,Panama,Y,USD,2017-05-15T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,21.978
US698299BH68,PANAMA 4.50% 2050-04-16 USD,4.50% BD REDEEM 16/04/2050 USD 200000,62.493,8.063652,4.5,Government,2050-04-16,Panama,Y,USD,2018-04-16T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,24.897
US698299BB98,PANAMA 4.30% 2053-04-29 USD,4.30% BD REDEEM 29/04/2053 USD 200000,59.584,7.96801,4.3,Government,2053-04-29,Panama,Y,USD,2013-04-29T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,27.933
US698299BV52,PANAMA 6.85% 2054-03-28 USD,6.853% BD REDEEM 28/03/2054 USD 200000,85.453,8.171321,6.853,Government,2054-03-28,Panama,Y,USD,2023-03-28T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,28.847
US698299BM53,PANAMA 4.50% 2056-04-01 USD,4.50% BD REDEEM 01/04/2056 USD 200000,59.931,8.061775,4.5,Government,2056-04-01,Panama,Y,USD,2020-04-01T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,30.856
US698299BL70,PANAMA 3.87% 2060-07-23 USD,3.87% BD REDEEM 23/07/2060 USD 200000,52.372,7.914916,3.87,Government,2060-07-23,Panama,Y,USD,2019-07-23T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,35.167
US698299BS24,PANAMA 4.50% 2063-01-19 USD,4.50% BD REDEEM 19/01/2063 USD 200000,59.034,7.947398,4.5,Government,2063-01-19,Panama,Y,USD,2022-01-19T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,37.656
US25714PAJ75,DRGB 8.63% 2027-04-20 USD,8.625% BD REDEEM 20/04/2027 USD 100000 - 144A,103.575,6.113959,8.625,Government,2027-04-20,Dominican Republic,N,USD,2006-03-20T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,1.908
USP3579EAG28,DRGB 8.63% 2027-04-20 USD,8.625% BD REDEEM 20/04/2027 USD 100000 - Reg S,103.575,6.113959,8.625,Government,2027-04-20,Dominican Republic,N,USD,2006-03-20T00:00:00Z,2025-05-22T00:00:00Z,Active,2025-05-23,1.908
