ISIN,Name,Description,Clean Price,Yield (%),YTM (%),Coupon,Industry,Maturity,Issuer,Callable,Currency,Issue Date,Pricing Date,Status,Today,Tenor_Date,Regulation
US698299BM53,PANAMA 4.50% 2056-04-01 USD,4.50% BD REDEEM 01/04/2056 USD 200000,65.016,7.42953,7.293986,4.5,Government,2056-04-01,Panama,Y,USD,2020-04-01T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,30.686,Unspecified
US698299AK07,PANAMA 9.38% 2029-04-01 USD,9.375% BD REDCONV 01/04/2029 USD 1000,112.577,5.583627,5.504815,9.375,Government,2029-04-01,Panama,N,USD,1999-03-31T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,3.686,Unspecified
PAL634445WA5,PANAMA 3.00% 2029-12-27 USD,3% BD REDEEM 27/12/2029 USD - Ser A,86.577,6.513151,6.407005,3,Government,2029-12-27,Panama,NA,USD,2019-12-27T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,4.425,Unspecified
PAL63444A5A0,PANAMA 5.20% 2034-07-05 USD,5.20% BD REDEEM 05/07/2034 USD 100000,86.64,7.248927,7.120111,5.2,Government,2034-07-05,Panama,NA,USD,2022-07-05T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,8.947,Unspecified
PAL63444B5A9,PANAMA 6.38% 2033-07-25 USD,6.375% BD REDEEM 25/07/2033 USD 1000,95.594,7.102854,6.979488,6.375,Government,2033-07-25,Panama,N,USD,2023-07-25T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,8.003,Unspecified
US25714PEE43,DRGB 5.88% 2060-01-30 USD,5.875% BD REDEEM 30/01/2060 USD 150000 - 144A,84.821,7.048487,6.926545,5.875,Government,2060-01-30,Dominican Republic,Y,USD,2020-01-30T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,34.517,144A
USP3579ECG00,DRGB 5.88% 2060-01-30 USD,5.875% BD REDEEM 30/01/2060 USD 150000 - Reg S,84.821,7.048487,6.926545,5.875,Government,2060-01-30,Dominican Republic,Y,USD,2020-01-30T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,34.517,Reg S
US25714PEB04,DRGB 6.40% 2049-06-05 USD,6.40% BD REDEEM 05/06/2049 USD 150000 - 144A,94.4,6.87995,6.763273,6.4,Government,2049-06-05,Dominican Republic,Y,USD,2019-06-05T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,23.864,144A
USP3579ECE51,DRGB 6.40% 2049-06-05 USD,6.40% BD REDEEM 05/06/2049 USD 150000 - Reg S,94.4,6.87995,6.763273,6.4,Government,2049-06-05,Dominican Republic,Y,USD,2019-06-05T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,23.864,Reg S
US25714PCF36,DRGB 7.45% 2044-04-30 USD,7.45% BD REDEEM 30/04/2044 USD 100000 - 144A,105.023,6.965358,6.846448,7.45,Government,2044-04-30,Dominican Republic,N,USD,2014-04-30T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,18.767,144A
USP3579EAY34,DRGB 7.45% 2044-04-30 USD,7.45% BD REDEEM 30/04/2044 USD 100000 - Reg S,105.023,6.965358,6.846448,7.45,Government,2044-04-30,Dominican Republic,N,USD,2014-04-30T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,18.767,Reg S
DO1005208322,DRGB 6.75% 2040-07-24 USD,6.75% BD REDEEM 24/07/2040 USD 1000,100.309,6.71662,6.605731,6.75,Government,2040-07-24,Dominican Republic,N,USD,2020-07-24T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,15,Unspecified
US25714PCW68,DRGB 6.85% 2045-01-27 USD,6.85% BD REDEEM 27/01/2045 USD 100000 - 144A,99.668,6.880708,6.763852,6.85,Government,2045-01-27,Dominican Republic,N,USD,2015-01-27T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,19.508,144A
USP3579EBE60,DRGB 6.85% 2045-01-27 USD,6.85% BD REDEEM 27/01/2045 USD 100000 - Reg S,99.668,6.880708,6.763852,6.85,Government,2045-01-27,Dominican Republic,N,USD,2015-01-27T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,19.508,Reg S
US25714PDW59,DRGB 6.50% 2048-02-15 USD,6.50% BD REDEEM 15/02/2048 USD 150000 - 144A,95.376,6.906394,6.787912,6.5,Government,2048-02-15,Dominican Republic,Y,USD,2018-02-15T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,22.558,144A
USP3579EBY25,DRGB 6.50% 2048-02-15 USD,6.50% BD REDEEM 15/02/2048 USD 150000 - Reg S,95.376,6.906394,6.787912,6.5,Government,2048-02-15,Dominican Republic,Y,USD,2018-02-15T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,22.558,Reg S
US25714PEG90,DRGB 5.30% 2041-01-21 USD,5.30% BD REDEEM 21/01/2041 USD 150000 - 144A,86.372,6.727436,6.615152,5.3,Government,2041-01-21,Dominican Republic,Y,USD,2021-01-21T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,15.492,144A
USP3579ECJ49,DRGB 5.30% 2041-01-21 USD,5.30% BD REDEEM 21/01/2041 USD 150000 - Reg S,86.372,6.727436,6.615152,5.3,Government,2041-01-21,Dominican Republic,Y,USD,2021-01-21T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,15.492,Reg S
US25714PEZ71,DRGB 6.60% 2036-06-01 USD,6.60% BD REDEEM 01/06/2036 USD 150000 - 144A,100.898,6.48261,6.378057,6.6,Government,2036-06-01,Dominican Republic,Y,USD,2024-07-01T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,10.853,144A
USP3579ECU93,DRGB 6.60% 2036-06-01 USD,6.60% BD REDEEM 01/06/2036 USD 150000 - Reg S,100.898,6.48261,6.378056,6.6,Government,2036-06-01,Dominican Republic,Y,USD,2024-07-01T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,10.853,Reg S
US25714PEF18,DRGB 4.88% 2032-09-23 USD,4.875% BD REDEEM 23/09/2032 USD 150000 - 144A,92.455,6.187433,6.091134,4.875,Government,2032-09-23,Dominican Republic,Y,USD,2020-09-23T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,7.164,144A
USP3579ECH82,DRGB 4.88% 2032-09-23 USD,4.875% BD REDEEM 23/09/2032 USD 150000 - Reg S,92.455,6.187433,6.091134,4.875,Government,2032-09-23,Dominican Republic,Y,USD,2020-09-23T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,7.164,Reg S
US25714PET12,DRGB 7.05% 2031-02-03 USD,7.05% NT REDEEM 03/02/2031 USD 1000 - 144A,105.004,5.97828,5.884938,7.05,Government,2031-02-03,Dominican Republic,Y,USD,2023-02-03T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,5.525,144A
USP3579ECR64,DRGB 7.05% 2031-02-03 USD,7.05% BD REDEEM 03/02/2031 USD 150000 - Reg S,105.004,5.97828,5.884938,7.05,Government,2031-02-03,Dominican Republic,Y,USD,2023-02-03T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,5.525,Reg S
US25714PED69,DRGB 4.50% 2030-01-30 USD,4.50% BD REDEEM 30/01/2030 USD 150000 - 144A,94.978,5.768563,5.683306,4.5,Government,2030-01-30,Dominican Republic,Y,USD,2020-01-30T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,4.517,144A
USP3579ECF27,DRGB 4.50% 2030-01-30 USD,4.50% BD REDEEM 30/01/2030 USD 150000 - Reg S,94.978,5.768563,5.683306,4.5,Government,2030-01-30,Dominican Republic,Y,USD,2020-01-30T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,4.517,Reg S
US25714PDZ80,DRGB 6.00% 2028-07-19 USD,6% NT REDEEM 19/07/2028 USD 150000 - 144A,101.61,5.415125,5.342206,6,Government,2028-07-19,Dominican Republic,Y,USD,2018-07-19T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,2.986,144A
USP3579ECB13,DRGB 6.00% 2028-07-19 USD,6% NT REDEEM 19/07/2028 USD 150000 - Reg S,101.61,5.415125,5.342206,6,Government,2028-07-19,Dominican Republic,Y,USD,2018-07-19T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,2.986,Reg S
DO1005208215,DRGB 6.95% 2029-06-26 USD,6.95% BD REDEEM 26/06/2029 USD 1000,104.998,5.52696,5.450937,6.95,Government,2029-06-26,Dominican Republic,N,USD,2020-06-26T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,3.922,Unspecified
US25714PEN42,DRGB 6.00% 2033-02-22 USD,6% BD REDEEM 22/02/2033 USD 1000 - 144A,98.912,6.179892,6.081811,6,Government,2033-02-22,Dominican Republic,Y,USD,2022-02-22T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,7.578,144A
USP3579ECN50,DRGB 6.00% 2033-02-22 USD,6% BD REDEEM 22/02/2033 USD 1000 - Reg S,98.912,6.179892,6.081811,6,Government,2033-02-22,Dominican Republic,Y,USD,2022-02-22T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,7.578,Reg S
US25714PAJ75,DRGB 8.63% 2027-04-20 USD,8.625% BD REDEEM 20/04/2027 USD 100000 - 144A,103.628,6.129634,6.039669,8.625,Government,2027-04-20,Dominican Republic,N,USD,2006-03-20T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,1.739,144A
USP3579EAG28,DRGB 8.63% 2027-04-20 USD,8.625% BD REDEEM 20/04/2027 USD 100000 - Reg S,103.628,6.129634,6.039669,8.625,Government,2027-04-20,Dominican Republic,N,USD,2006-03-20T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,1.739,Reg S
US25714PEP99,DRGB 5.50% 2029-02-22 USD,5.50% BD REDEEM 22/02/2029 USD 150000 - 144A,99.612,5.617861,5.53192,5.5,Government,2029-02-22,Dominican Republic,Y,USD,2022-02-22T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,3.578,144A
USP3579ECP09,DRGB 5.50% 2029-02-22 USD,5.50% BD REDEEM 22/02/2029 USD 150000 - reg s,99.612,5.617861,5.53192,5.5,Government,2029-02-22,Dominican Republic,Y,USD,2022-02-22T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,3.578,Unspecified
DO1005207118,DRGB 6.65% 2026-12-27 USD,6.65% BD REDEEM 27/12/2026 USD 1000,101.368,5.661357,5.581573,6.65,Government,2026-12-27,Dominican Republic,N,USD,2019-12-27T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,1.425,Unspecified
US25714PDT21,DRGB 5.95% 2027-01-25 USD,5.95% BD REDEEM 25/01/2027 USD 100000 - 144A,100.847,5.367961,5.288694,5.95,Government,2027-01-25,Dominican Republic,N,USD,2017-01-25T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,1.503,144A
USP3579EBV85,DRGB 5.95% 2027-01-25 USD,5.95% BD REDEEM 25/01/2027 USD 100000 - Reg S,100.847,5.367961,5.288694,5.95,Government,2027-01-25,Dominican Republic,N,USD,2017-01-25T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,1.503,Reg S
XS2587319729,DRGB 13.63% 2034-02-10 USD,13.625% DB REDEEM 10/02/2034 USD 1000,121.368,9.872026,9.633143,13.625,Government,2034-02-10,Dominican Republic,NA,USD,2023-02-07T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,8.544,Unspecified
US25714RCZ55,DRGB 12.00% 2025-08-08 USD,12% BD REDEEM 08/08/2025 USD - 144A,99.792,14.425263,14.053537,12,Government,2025-08-08,Dominican Republic,N,USD,2022-08-08T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,0.039,144A
US25714WBR34,DRGB 12.75% 2029-09-23 USD,12.75% NT REDEEM 23/09/2029 USD,110.36,9.679652,9.450548,12.75,Government,2029-09-23,Dominican Republic,N,USD,2022-09-23T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,4.164,Unspecified
US25714PDJ49,DRGB 6.88% 2026-01-29 USD,6.875% NT REDEEM 29/01/2026 USD 100000 - 144A,100.751,5.469642,5.367232,6.875,Government,2026-01-29,Dominican Republic,N,USD,2016-01-29T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,0.514,144A
USP3579EBK21,DRGB 6.88% 2026-01-29 USD,6.875% NT REDEEM 29/01/2026 USD 100000 - Reg S,100.751,5.469642,5.367232,6.875,Government,2026-01-29,Dominican Republic,N,USD,2016-01-29T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,0.514,Reg S
US25714WAG87,DRGB 11.00% 2026-11-06 USD,11% BD REDEEM 06/11/2026 USD - 144A,101.645,9.619267,9.382994,11,Government,2026-11-06,Dominican Republic,N,USD,2016-05-03T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,1.283,144A
XS1410454406,DRGB 11.00% 2026-11-06 USD,11% NT REDEEM 06/11/2026 USD 100000,101.645,9.619267,9.382994,11,Government,2026-11-06,Dominican Republic,N,USD,2016-05-06T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,1.283,Unspecified
US25714WBG78,DRGB 11.50% 2034-01-11 USD,11.50% BD REDEEM 11/01/2034 USD - 144A,108.55,9.984176,9.738543,11.5,Government,2034-01-11,Dominican Republic,NA,USD,2019-01-11T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,8.464,144A
US25714RDA95,DRGB 12.00% 2025-10-03 USD,12% NT REDEEM 03/10/2025 USD - 144A,99.461,14.233299,13.721187,12,Government,2025-10-03,Dominican Republic,N,USD,2022-10-03T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,0.192,144A
XS2543286004,DRGB 12.00% 2025-10-03 USD,12% BD REDEEM 03/10/2025 USD 1000 - Reg S,99.461,14.233299,13.721187,12,Government,2025-10-03,Dominican Republic,NA,USD,2022-10-03T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,0.192,Reg S
US25714PEU84,DRGB 13.00% 2026-01-30 USD,13% NT REDEEM 30/01/2026 USD - 144A,99.763,13.419832,12.91262,13,Government,2026-01-30,Dominican Republic,N,USD,2023-01-30T00:00:00Z,2025-07-10T00:00:00Z,Active,2025-07-11,0.517,144A
