ISIN,Name,Description,Clean Price,Yield (%),YTM (%),Coupon,Industry,Maturity,Issuer,Callable,Currency,Issue Date,Pricing Date,Status,Today,Tenor_Date,Regulation
USP01012CF16,ELSALV 9.25% 2030-04-17 USD,9.25% NT REDEEM 17/04/2030 USD 150000 - Reg S,108.57,6.109243,6.019354,9.25,Government,2030-04-17,El Salvador,Y,USD,2024-04-17T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,4.511,Reg S
US283875CE06,ELSALV 9.25% 2030-04-17 USD,9.25% NT REDEEM 17/04/2030 USD 150000 - 144A,108.57,6.109243,6.019354,9.25,Government,2030-04-17,El Salvador,Y,USD,2024-04-17T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,4.511,144A
US401494BB41,GUATEM 6.88% 2055-08-15 USD,6.875% NT REDEEM 15/08/2055 USD - 144A,105.99,6.419872,6.31859,6.875,Government,2055-08-15,Guatemala,Y,USD,2025-07-15T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,29.839,144A
USP5015VAV82,GUATEM 6.88% 2055-08-15 USD,6.875% NT REDEEM 15/08/2055 USD 1000 - Reg S,105.99,6.419872,6.31859,6.875,Government,2055-08-15,Guatemala,Y,USD,2025-07-15T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,29.839,Reg S
USP5015VAQ97,GUATEM 6.60% 2036-06-13 USD,6.60% BD REDEEM 13/06/2036 USD 1000 - Reg S,106.762,5.644057,5.56664,6.6,Government,2036-06-13,Guatemala,Y,USD,2023-06-13T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,10.667,Reg S
US401494AW96,GUATEM 6.60% 2036-06-13 USD,6.60% BD REDEEM 13/06/2036 USD 200000 - 144A,106.762,5.644057,5.56664,6.6,Government,2036-06-13,Guatemala,Y,USD,2023-06-13T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,10.667,144A
USP5015VAK28,GUATEM 5.38% 2032-04-24 USD,5.375% NT REDEEM 24/04/2032 USD 200000 - Reg S,101.124,5.169791,5.10505,5.375,Government,2032-04-24,Guatemala,Y,USD,2020-04-24T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,6.531,Reg S
US401494AS84,GUATEM 5.38% 2032-04-24 USD,5.375% NT REDEEM 24/04/2032 USD 200000 - 144A,101.124,5.169791,5.10505,5.375,Government,2032-04-24,Guatemala,Y,USD,2020-04-24T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,6.531,144A
USP5015VAR70,GUATEM 7.05% 2032-10-04 USD,7.05% BD REDEEM 04/10/2032 USD 1000,110.457,5.242813,5.174906,7.05,Government,2032-10-04,Guatemala,NA,USD,2023-10-04T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,6.975,Unspecified
US401494AX79,GUATEM 7.05% 2032-10-04 USD,7.05% BD REDEEM 04/10/2032 USD 200000,110.457,5.242813,5.174906,7.05,Government,2032-10-04,Guatemala,Y,USD,2023-10-04T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,6.975,Unspecified
USP5015VAJ54,GUATEM 6.13% 2050-06-01 USD,6.125% NT REDEEM 01/06/2050 USD 200000 - Reg S,97.352,6.341945,6.243462,6.125,Government,2050-06-01,Guatemala,Y,USD,2019-05-31T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,24.633,Reg S
US401494AR02,GUATEM 6.13% 2050-06-01 USD,6.125% NT REDEEM 01/06/2050 USD 200000 - 144A,97.352,6.341945,6.243462,6.125,Government,2050-06-01,Guatemala,Y,USD,2019-05-31T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,24.633,144A
USP5015VAE67,GUATEM 4.88% 2028-02-13 USD,4.875% NT REDEEM 13/02/2028 USD 200000 - Reg S,100.249,4.758501,4.698909,4.875,Government,2028-02-13,Guatemala,N,USD,2013-02-13T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,2.333,Reg S
US401494AF63,GUATEM 4.88% 2028-02-13 USD,4.875% NT REDEEM 13/02/2028 USD 200000 - 144A,100.249,4.758501,4.698909,4.875,Government,2028-02-13,Guatemala,N,USD,2013-02-13T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,2.333,144A
USP5015VAG16,GUATEM 4.38% 2027-06-05 USD,4.375% NT REDEEM 05/06/2027 USD 200000 - Reg S,99.392,4.75801,4.707498,4.375,Government,2027-06-05,Guatemala,N,USD,2017-06-05T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,1.644,Reg S
US401494AP46,GUATEM 4.38% 2027-06-05 USD,4.375% NT REDEEM 05/06/2027 USD 200000 - Reg 144A,99.392,4.75801,4.707498,4.375,Government,2027-06-05,Guatemala,N,USD,2017-06-05T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,1.644,144A
USP5015VAP15,GUATEM 5.25% 2029-08-10 USD,5.25% BD REDEEM 10/08/2029 USD 200000 - Reg S,101.121,4.923817,4.864213,5.25,Government,2029-08-10,Guatemala,Y,USD,2022-08-10T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,3.825,Reg S
US401494AV14,GUATEM 5.25% 2029-08-10 USD,5.25% BD REDEEM 10/08/2029 USD 200000 - 144A,101.121,4.923817,4.864213,5.25,Government,2029-08-10,Guatemala,Y,USD,2022-08-10T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,3.825,144A
USP5015VAF33,GUATEM 4.50% 2026-05-03 USD,4.50% NT REDEEM 03/05/2026 USD 200000 - Reg S,99.598,5.22293,5.179759,4.5,Government,2026-05-03,Guatemala,N,USD,2016-05-03T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,0.556,Reg S
US401494AN97,GUATEM 4.50% 2026-05-03 USD,4.50% BD REDEEM 03/05/2026 USD 200000 - 144A,99.598,5.22293,5.179759,4.5,Government,2026-05-03,Guatemala,N,USD,2016-05-03T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,0.556,144A
USP5015VAM83,GUATEM 3.70% 2033-10-07 USD,3.70% NT REDEEM 07/10/2033 USD 200000 - Reg S,89.647,5.305851,5.236701,3.7,Government,2033-10-07,Guatemala,Y,USD,2021-10-07T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,7.983,Reg S
US401494AT67,GUATEM 3.70% 2033-10-07 USD,3.70% NT REDEEM 07/10/2033 USD 200000 - 144A,89.647,5.305851,5.236701,3.7,Government,2033-10-07,Guatemala,Y,USD,2021-10-07T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,7.983,144A
USP5015VAH98,GUATEM 4.90% 2030-06-01 USD,4.90% NT REDEEM 01/06/2030 USD 200000 - Reg S,99.689,4.993023,4.932101,4.9,Government,2030-06-01,Guatemala,Y,USD,2019-05-31T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,4.633,Reg S
US401494AQ29,GUATEM 4.90% 2030-06-01 USD,4.90% NT REDEEM 01/06/2030 USD 200000 - 144A,99.689,4.993023,4.932101,4.9,Government,2030-06-01,Guatemala,Y,USD,2019-05-31T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,4.633,144A
USP8056GAB97,GUATEM 8.13% 2034-10-06 USD,8.125% NT REDEEM 06/10/2034 USD 10000 - Reg S,115.226,5.916941,5.831572,8.125,Government,2034-10-06,Guatemala,N,USD,2004-10-06T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,8.981,Reg S
US401494AD16,GUATEM 8.13% 2034-10-06 USD,8.125% NT REDEEM 06/10/2034 USD 10000 - 144A,115.226,5.916941,5.831572,8.125,Government,2034-10-06,Guatemala,N,USD,2004-10-06T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,8.981,144A
USP5015VAS53,GUATEM 6.55% 2037-02-06 USD,6.55% BD REDEEM 06/02/2037 USD 1000,106.188,5.795857,5.711418,6.55,Government,2037-02-06,Guatemala,Y,USD,2024-08-06T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,11.314,Unspecified
US401494AZ28,GUATEM 6.55% 2037-02-06 USD,6.55% BD REDEEM 06/02/2037 USD 1000 - 144A,106.188,5.795857,5.711418,6.55,Government,2037-02-06,Guatemala,Y,USD,2024-08-06T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,11.314,144A
USP5015VAN66,GUATEM 4.65% 2041-10-07 USD,4.65% NT REDEEM 07/10/2041 USD 200000 - Reg S,86.713,5.949141,5.862472,4.65,Government,2041-10-07,Guatemala,Y,USD,2021-10-07T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,15.983,Reg S
US401494AU31,GUATEM 4.65% 2041-10-07 USD,4.65% NT REDEEM 07/10/2041 USD 200000 - 144A,86.713,5.949141,5.862472,4.65,Government,2041-10-07,Guatemala,Y,USD,2021-10-07T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,15.983,144A
USP5015VAT37,GUATEM 6.05% 2031-08-06 USD,6.05% BD REDEEM 06/08/2031 USD 1000,104.35,5.173806,5.108691,6.05,Government,2031-08-06,Guatemala,Y,USD,2024-08-06T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,5.814,Unspecified
US401494AY52,GUATEM 6.05% 2031-08-06 USD,6.05% BD REDEEM 06/08/2031 USD - 144A,104.35,5.173806,5.108691,6.05,Government,2031-08-06,Guatemala,Y,USD,2024-08-06T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,5.814,144A
US438180AJ03,HONDUR 5.63% 2030-06-24 USD,5.625% NT REDEEM 24/06/2030 USD 150000 - 144A,98.969,5.876326,5.794002,5.625,Government,2030-06-24,Honduras,Y,USD,2020-06-24T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,4.697,144A
USP5178RAC27,HONDUR 6.25% 2027-01-19 USD,6.25% NT REDEEM 19/01/2027 USD 150000 - Reg S,100.865,5.530549,5.452215,6.25,Government,2027-01-19,Honduras,N,USD,2017-01-19T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,1.267,Reg S
US438180AH47,HONDUR 6.25% 2027-01-19 USD,6.25% NT REDEEM 19/01/2027 USD 150000 - 144A,100.865,5.530549,5.452215,6.25,Government,2027-01-19,Honduras,N,USD,2017-01-19T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,1.267,144A
PAL63444A5A0,PANAMA 5.20% 2034-07-05 USD,5.20% BD REDEEM 05/07/2034 USD 100000,93.023,6.246652,6.152332,5.2,Government,2034-07-05,Panama,NA,USD,2022-07-05T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,8.728,Unspecified
PAL63444B5A9,PANAMA 6.38% 2033-07-25 USD,6.375% BD REDEEM 25/07/2033 USD 1000,102.385,5.985788,5.89966,6.375,Government,2033-07-25,Panama,N,USD,2023-07-25T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,7.783,Unspecified
US698299AK07,PANAMA 9.38% 2029-04-01 USD,9.375% BD REDCONV 01/04/2029 USD 1000,113.992,4.945675,4.886528,9.375,Government,2029-04-01,Panama,N,USD,1999-03-31T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,3.467,Unspecified
US698299BK97,PANAMA 3.16% 2030-01-23 USD,3.16% BD REDEEM 23/01/2030 USD 200000,93.012,4.988842,4.92624,3.16,Government,2030-01-23,Panama,Y,USD,2019-07-23T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,4.278,Unspecified
US698299AT16,PANAMA 8.13% 2034-04-28 USD,8.125% BD REDCONV 28/04/2034 USD 1000,111.659,6.337258,6.240846,8.125,Government,2034-04-28,Panama,N,USD,2004-01-28T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,8.542,Unspecified
PAL634445XA3,PANAMA 3.36% 2031-06-30 USD,3.362% BD REDEEM 30/06/2031 USD 1000,89.118,5.60953,5.534992,3.362,Government,2031-06-30,Panama,N,USD,2021-06-30T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,5.714,Unspecified
PAL63444C5A8,PANAMA 6.50% 2028-12-28 USD,6.50% BD REDEEM 28/12/2028 USD 100000,103.491,5.302453,5.233334,6.5,Government,2028-12-28,Panama,NA,USD,2023-12-28T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,3.208,Unspecified
USP90603AP97,PANAMA 3.36% 2031-06-30 USD,3.362% BD REDEEM 30/06/2031 USD - Reg S,89.12,5.609042,5.534517,3.362,Government,2031-06-30,Panama,N,USD,2021-06-30T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,5.714,Reg S
US698299BQ67,PANAMA 3.36% 2031-06-30 USD,3.362% BD REDEEM 30/06/2031 USD - 144A,89.12,5.609042,5.534517,3.362,Government,2031-06-30,Panama,N,USD,2021-06-30T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,5.714,144A
PAL634445VA7,PANAMA 2.85% 2027-06-27 USD,2.85% BD REDEEM 27/06/2027 USD - Ser A,94.776,6.098063,6.01654,2.85,Government,2027-06-27,Panama,N,USD,2019-12-27T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,1.706,Unspecified
PAL634445TA1,PANAMA 3.75% 2026-04-17 USD,3.75% NT REDEEM 17/04/2026 USD 1000 - Ser A,99.375,4.975881,4.934115,3.75,Government,2026-04-17,Panama,N,USD,2019-04-17T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,0.511,Unspecified
US698299BN37,PANAMA 2.25% 2032-09-29 USD,2.252% BD REDEEM 29/09/2032 USD 200000,81.002,5.578187,5.501181,2.252,Government,2032-09-29,Panama,Y,USD,2020-09-29T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,6.961,Unspecified
US698299AD63,PANAMA 8.88% 2027-09-30 USD,8.875% BD REDCONV 30/09/2027 USD 1000 - Ser A,108.265,4.455503,4.409477,8.875,Government,2027-09-30,Panama,N,USD,1997-09-26T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,1.964,Unspecified
US698299BR41,PANAMA 3.30% 2033-01-19 USD,3.298% NT REDEEM 19/01/2033 USD 200000,85.813,5.706336,5.625001,3.298,Government,2033-01-19,Panama,Y,USD,2022-01-19T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,7.267,Unspecified
US698299AV61,PANAMA 7.13% 2026-01-29 USD,7.125% BD REDEEM 29/01/2026 USD 1000,100.716,4.705248,4.634219,7.125,Government,2026-01-29,Panama,N,USD,2005-11-29T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,0.294,Unspecified
PAL634445WA5,PANAMA 3.00% 2029-12-27 USD,3% BD REDEEM 27/12/2029 USD - Ser A,87.848,6.326976,6.229592,3,Government,2029-12-27,Panama,NA,USD,2019-12-27T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,4.206,Unspecified
US698299BF03,PANAMA 3.88% 2028-03-17 USD,3.875% BD REDEEM 17/03/2028 USD 200000,98.349,4.597532,4.549639,3.875,Government,2028-03-17,Panama,Y,USD,2016-03-17T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,2.428,Unspecified
US698299AW45,PANAMA 6.70% 2036-01-26 USD,6.70% BD REDEEM 26/01/2036 USD 1000,105.345,5.940645,5.854124,6.7,Government,2036-01-26,Panama,N,USD,2006-01-26T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,10.286,Unspecified
US698299BX19,PANAMA 7.50% 2031-03-01 USD,7.50% BD REDEEM 01/03/2031 USD 200000,109.95,5.350423,5.283236,7.5,Government,2031-03-01,Panama,Y,USD,2024-02-29T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,5.383,Unspecified
US698299BT07,PANAMA 6.40% 2035-02-14 USD,6.40% BD REDEEM 14/02/2035 USD 200000,103.225,5.943985,5.855705,6.4,Government,2035-02-14,Panama,Y,USD,2022-11-21T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,9.336,Unspecified
US698299BY91,PANAMA 8.00% 2038-03-01 USD,8% BD REDEEM 01/03/2038 USD 200000,113.663,6.250185,6.154946,8,Government,2038-03-01,Panama,Y,USD,2024-02-29T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,12.383,Unspecified
US698299BM53,PANAMA 4.50% 2056-04-01 USD,4.50% BD REDEEM 01/04/2056 USD 200000,73.107,6.577581,6.471919,4.5,Government,2056-04-01,Panama,Y,USD,2020-04-01T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,30.467,Unspecified
US698299BV52,PANAMA 6.85% 2054-03-28 USD,6.853% BD REDEEM 28/03/2054 USD 200000,101.77,6.712552,6.603339,6.853,Government,2054-03-28,Panama,Y,USD,2023-03-28T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,28.458,Unspecified
US698299BZ66,PANAMA 7.88% 2057-03-01 USD,7.875% BD REDEEM 01/03/2057 USD 200000,112.789,6.874005,6.758857,7.875,Government,2057-03-01,Panama,Y,USD,2024-02-29T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,31.383,Unspecified
US698299BG85,PANAMA 4.50% 2047-05-15 USD,4.50% BD REDEEM 15/05/2047 USD 200000,77.005,6.549955,6.445724,4.5,Government,2047-05-15,Panama,Y,USD,2017-05-15T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,21.589,Unspecified
US698299BB98,PANAMA 4.30% 2053-04-29 USD,4.30% BD REDEEM 29/04/2053 USD 200000,72.866,6.448228,6.347143,4.3,Government,2053-04-29,Panama,Y,USD,2013-04-29T00:00:00Z,2025-10-09T00:00:00Z,Active,2025-10-10,27.544,Unspecified
